"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"S1"	"S1"	"GOCC_VACUOLAR_LUMEN"	"GOCC_VACUOLAR_LUMEN"	"48/1157"	"177/17939"	4.94637754661549e-18	3.25203926372601e-14	2.74827890292919e-14	"EPDR1/CD74/IDUA/PRELP/ADA2/CTSF/SMPD1/ASAH1/LGMN/SCARB2/VAT1/NPC2/CTSL/CTSD/GRN/CTSA/CYB5R3/CTSB/PSAP/NAAA/HEXA/LAMP2/C3/LUM/HEXB/FTL/CREG1/GPC1/IDS/RNASET2/CTSK/SDCBP/GPC6/ARSB/GLB1/PLBD2/PYCARD/FUCA2/NEU1/MAN2B1/MAN2B2/GM2A/IFI30/GAA/PYGB/GGH/MANBA/CPPED1"	48
"S1"	"S1"	"GOCC_LYSOSOMAL_LUMEN"	"GOCC_LYSOSOMAL_LUMEN"	"35/1157"	"97/17939"	7.95995413958148e-18	3.25203926372601e-14	2.74827890292919e-14	"EPDR1/CD74/IDUA/PRELP/CTSF/SMPD1/ASAH1/LGMN/SCARB2/NPC2/CTSL/CTSD/CTSA/CTSB/PSAP/NAAA/HEXA/LAMP2/LUM/HEXB/GPC1/IDS/RNASET2/CTSK/GPC6/ARSB/GLB1/PLBD2/NEU1/MAN2B1/MAN2B2/GM2A/IFI30/GAA/MANBA"	35
"S1"	"S1"	"KEGG_LYSOSOME"	"KEGG_LYSOSOME"	"36/1157"	"120/17939"	2.29499982673378e-15	6.25081452808057e-12	5.28252591697319e-12	"IDUA/CTSF/SMPD1/ASAH1/LGMN/SCARB2/NPC2/CTSL/CTSD/CTSA/CTSB/PSAP/CD68/HEXA/LAMP2/HEXB/LAMP1/SUMF1/IDS/CTSK/ARSB/GLB1/IGF2R/CLTB/NEU1/DNASE2/MAN2B1/TCIRG1/GM2A/GAA/GNPTAB/MANBA/CTSO/MCOLN1/SLC17A5/CLN3"	36
"S1"	"S1"	"GOBP_FATTY_ACID_METABOLIC_PROCESS"	"GOBP_FATTY_ACID_METABOLIC_PROCESS"	"66/1157"	"385/17939"	2.24481423074543e-13	4.31351786752086e-10	3.64532811302319e-10	"TNXB/AKR1C2/CYGB/GGT5/PTGES/CD74/AKR1C1/THNSL2/PTGIS/AKR1C3/CYP1B1/ASAH1/EPHX1/MGST3/CAV1/GPX4/NAAA/AKR1B1/C3/BDH2/DBI/GSTM2/PTGR1/ECH1/ACADVL/PHYH/MSMO1/ACAA1/INSIG1/ELOVL5/CRAT/FADS2/GSTM1/NR1H2/ACOT7/IVD/FASN/PDK2/APPL2/IRS1/ACOX2/ACSL4/ECHDC2/CRYL1/ELOVL6/ALDH3A2/UBR4/MID1IP1/CROT/AUH/FADS1/ERLIN1/LPIN1/CPT1A/GDF15/CES2/HACD4/ABHD5/ABHD12/SCAP/CPT1C/MCEE/SLC27A1/AMACR/ABCD4/HACL1"	66
"S1"	"S1"	"HALLMARK_COAGULATION"	"HALLMARK_COAGULATION"	"36/1157"	"138/17939"	2.63952874037502e-13	4.31351786752086e-10	3.64532811302319e-10	"CFB/DPP4/PLAT/CD9/TFPI2/CFD/F10/CFH/SERPING1/CLU/LGMN/GSN/ISCU/TIMP3/C1S/ANXA1/CTSB/TIMP1/HTRA1/FBN1/LAMP2/C3/LTA4H/S100A13/MMP14/CFI/CTSK/PLAU/ADAM9/FYN/DUSP6/ACOX2/PROS1/CTSO/ANG/PRSS23"	36
"S1"	"S1"	"GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS"	"72/1157"	"451/17939"	6.8279638985627e-13	9.29854883585931e-10	7.85814792536339e-10	"DEPTOR/SCARB2/SLC25A5/QSOX1/SQSTM1/TMEM59/CTSA/TIMP3/ATP6V0E1/PSAP/TIMP1/TRIM8/ATP2B4/MAPK3/UCHL1/SNX9/OPTN/IDH1/TRIM22/EHMT2/FEZ1/APP/ADAM9/WDR45/DEPP1/PIP4K2A/PYCARD/TIGAR/NNT/PLK2/CAPN1/PIK3R2/KEAP1/HSPB8/SLC25A4/VPS13C/GPR137B/USP33/SH3D19/SREBF2/MLST8/CDK5RAP3/IRS1/DRAM1/SESN1/ATP6V1E1/TPCN1/APOE/UBR4/TRIM38/SUPT5H/FYCO1/ATM/CPT1A/VPS13D/HTRA2/CDK5/PRKACA/DRAM2/ABHD5/RIPK2/KAT8/ZBTB20/ATG14/RRAGC/CAMKK2/CLN3/PRKD1/KLHL22/RMC1/UBQLN4/FBXW7"	72
"S1"	"S1"	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	"43/1157"	"199/17939"	1.48841102413284e-12	1.73740092545563e-09	1.46826711553555e-09	"CXCL6/ACKR3/TNFAIP2/GFPT2/SAT1/SOD2/IL6ST/CD44/SQSTM1/CXCL1/PHLDA1/ID2/G0S2/NFKBIA/CSF1/PNRC1/BTG1/SMAD3/PLAU/CDKN1A/FOSL1/CXCL2/PDLIM5/PLK2/MAP2K3/RELB/CXCL3/ICAM1/CCND1/NINJ1/KLF4/ATP2B1/DRAM1/MAP3K8/TNIP1/TNFAIP3/IRF1/EHD1/CFLAR/RIPK2/CLCF1/SERPINB8/NFKB2"	43
"S1"	"S1"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"REACTOME_NEUTROPHIL_DEGRANULATION"	"73/1157"	"473/17939"	2.56627513676168e-12	2.62112926780996e-09	2.21510064436271e-09	"CFD/PRSS3/ADA2/ASAH1/GSN/QSOX1/VAT1/NPC2/CD44/BRI3/CTSD/GRN/CTSA/CYB5R3/CD59/CST3/CTSB/PSAP/FTH1/CD68/MGST1/CXCL1/LAMP2/C3/HEXB/LAMP1/LTA4H/IDH1/ATP6AP2/FTL/CREG1/CD55/ADAM10/CYBA/RNASET2/SERPINB6/PLAU/RAB31/CAT/SDCBP/HSPA1B/ARSB/GLB1/ACAA1/PYCARD/NCSTN/FUCA2/IGF2R/CAPN1/NEU1/SNAP29/MAN2B1/PGM2/TCIRG1/GM2A/GAA/PYGB/GGH/STOM/TMBIM1/HSPA1A/SERPINB1/MANBA/UBR4/NFASC/QPCT/CPPED1/CHI3L1/SIRPA/ALAD/CANT1/TSPAN14/CD58"	73
"S1"	"S1"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"55/1157"	"311/17939"	6.5771316607335e-12	5.97130475553927e-09	5.04631388238734e-09	"COL14A1/F10/MELTF/SERPING1/LTBP1/CLU/IGFBP3/MFGE8/LRPAP1/APLP2/QSOX1/CERCAM/NUCB1/CRTAP/CST3/IGFBP4/TIMP1/MAPK3/FBN1/C3/P3H2/COL15A1/DBI/CSF1/PENK/ADAM10/SUMF1/ADAMTS5/RNASET2/COL18A1/TGOLN2/APP/IGFBP7/SUMF2/MBTPS1/LAMB2/ARSB/APOL1/FKBP7/FUCA2/GPX7/COL13A1/TMEM132A/ADAMTS7/APOE/IGFBP5/P4HA3/CES2/EDEM2/DAG1/POGLUT2/POGLUT1/ERAP1/PRSS23/TSPAN14"	55
"S1"	"S1"	"GOCC_VACUOLAR_MEMBRANE"	"GOCC_VACUOLAR_MEMBRANE"	"72/1157"	"476/17939"	9.65888116125069e-12	7.89227179685794e-09	6.6697116229268e-09	"DPP4/HLA-DPA1/DEPTOR/CD74/HLA-DRA/CYBRD1/AP2A1/SCARB2/ATRAID/BRI3/TMEM59/CTSD/GRN/CTSA/ATP6V0E1/PSAP/CD68/MGST1/LAMP2/HLA-DMA/SLC39A8/HLA-F/LAMP1/ATP6AP2/AHNAK/LAMTOR4/GLMP/RILP/SPAG9/CYB561/TEX264/RNF167/NCSTN/MFSD1/NEU1/SNAP29/CHMP2B/TCIRG1/GAA/VPS13C/HLA-DPB1/GPR137B/STOM/PLEKHM2/TMBIM1/MLST8/DRAM1/SYT11/ATP6V1E1/TMEM9B/TPCN1/MANBA/LMBRD1/GABARAPL1/STARD3/CCDC115/STX7/VPS41/DRAM2/NSF/ECE1/ATG14/RRAGC/MCOLN1/SLC17A5/CLN3/PRKD1/KLC2/ABCD4/RMC1/SLC48A1/VPS11"	72
"S1"	"S1"	"HALLMARK_P53_PATHWAY"	"HALLMARK_P53_PATHWAY"	"40/1157"	"196/17939"	5.83910638688901e-11	4.33739438975182e-08	3.66550601894659e-08	"CTSF/PROCR/SAT1/EPHX1/ISCU/CTSD/AK1/S100A4/TM4SF1/BTG1/DDB2/APP/CDKN1A/CD82/PHLDA3/BAIAP2/PLK2/GM2A/IFI30/NINJ1/ERCC5/MAPKAPK3/PLXNB2/MDM2/STOM/CDKN2A/TPD52L1/EPS8L2/KLF4/STEAP3/IP6K2/DRAM1/SESN1/FDXR/RETSAT/TRAFD1/TM7SF3/POLH/TOB1/FBXW7"	40
"S1"	"S1"	"HALLMARK_ADIPOGENESIS"	"HALLMARK_ADIPOGENESIS"	"40/1157"	"199/17939"	9.51670056729812e-11	6.48008002794941e-08	5.47627681767331e-08	"PLIN2/APLP2/MGST3/TKT/GPX4/CD151/C3/COL15A1/IDH1/SNCG/SQOR/CMBL/ALDH2/ECH1/CAT/IFNGR1/CHCHD10/LAMA4/PHYH/VEGFB/CRAT/HIBCH/PDCD4/HSPB8/JAGN1/STOM/ELOVL6/APOE/ANGPTL4/RETSAT/DHCR7/ESRRA/DRAM2/ARL4A/FZD4/LPCAT3/UCK1/CCNG2/TOB1/SLC27A1"	40
"S1"	"S1"	"GOCC_VESICLE_LUMEN"	"GOCC_VESICLE_LUMEN"	"54/1157"	"327/17939"	1.50757464297599e-10	9.47568646750521e-08	8.0078458768603e-08	"SRGN/CFD/ADA2/SERPING1/CLU/GSN/QSOX1/VAT1/NPC2/CTSD/GRN/CTSA/TIMP3/ISLR/CYB5R3/TIMP1/CLEC3B/CXCL1/C3/HEXB/SELENOP/LGALS3BP/IDH1/FTL/CREG1/ECM1/VEGFC/PENK/RNASET2/OLA1/CAT/APP/SDCBP/ARSB/TEX264/GLB1/VEGFB/ACAA1/PYCARD/FUCA2/NEU1/FAM3C/MAN2B1/PGM2/GM2A/PYGB/GGH/PROS1/SERPINB1/QPCT/CPPED1/CHI3L1/ALAD/CANT1"	54
"S1"	"S1"	"GOCC_AZUROPHIL_GRANULE"	"GOCC_AZUROPHIL_GRANULE"	"34/1157"	"154/17939"	1.75762566326568e-10	1.02582566389599e-07	8.66919124137056e-08	"ADA2/VAT1/NPC2/BRI3/GRN/CTSA/CYB5R3/PSAP/CD68/MGST1/HEXA/LAMP2/C3/HEXB/LAMP1/FTL/CREG1/RNASET2/SDCBP/ARSB/GLB1/PYCARD/NCSTN/FUCA2/SNAP29/MAN2B1/GM2A/GAA/PYGB/GGH/STOM/MANBA/STX7/CPPED1"	34
"S1"	"S1"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"64/1157"	"428/17939"	2.29844966922061e-10	1.22500839319696e-07	1.03524725561802e-07	"PRG4/TNXB/MGP/PLAT/KAZALD1/COL14A1/PRELP/SEMA3B/CTSF/SERPING1/LTBP1/LTBP3/CLU/MFGE8/FBLN2/MFAP5/CTSL/CTSD/TIMP3/ANXA1/CTSB/PSAP/CD151/S100A6/TIMP1/HTRA1/SRPX/CLEC3B/CRELD1/FBN1/LUM/P3H2/COL15A1/NTN4/S100A4/LGALS3BP/DST/ECM1/ADAMTS5/GPC1/SERPINB6/COL18A1/IGFBP7/GPC6/ANXA7/LAMB2/LAMA4/SOD3/ABI3BP/VIT/SEMA7A/SULF1/COL13A1/ANXA4/ICAM1/THBS3/SRPX2/SERPINB1/APOE/ANGPTL4/GDF15/ANG/DAG1/SERPINB8"	64
"S1"	"S1"	"GOBP_MAINTENANCE_OF_LOCATION"	"GOBP_MAINTENANCE_OF_LOCATION"	"54/1157"	"331/17939"	2.39874364106613e-10	1.22500839319696e-07	1.03524725561802e-07	"SRGN/ANK2/LTBP1/NBL1/GSTO1/PLIN2/GSN/NPC2/CAV1/FTH1/HEXA/FBN1/C3/TXN/BDH2/GPAA1/HEXB/FKBP1A/BDKRB1/FTL/CAMK2D/GSTM2/NFKBIA/SRI/CYBA/PLCB1/ARL2/CHCHD10/ITPR3/INSIG1/BSCL2/NR1H2/ARHGAP21/GM2A/GAA/VPS13C/DGAT2/NRIP1/PLCD1/SREBF2/PTPN2/APOE/RANGAP1/CPT1A/VPS13D/PLCB3/CDK5/EHD1/PRKACA/ABHD5/MCOLN1/SUN2/PRKD1/FBXW7"	54
"S1"	"S1"	"GOBP_REGULATION_OF_AUTOPHAGY"	"GOBP_REGULATION_OF_AUTOPHAGY"	"57/1157"	"361/17939"	2.77137753029047e-10	1.33205445882373e-07	1.12571124450189e-07	"DEPTOR/SLC25A5/QSOX1/SQSTM1/TMEM59/CTSA/ATP6V0E1/PSAP/TRIM8/MAPK3/UCHL1/OPTN/TRIM22/EHMT2/FEZ1/WDR45/DEPP1/PIP4K2A/PYCARD/TIGAR/PLK2/CAPN1/PIK3R2/KEAP1/HSPB8/SLC25A4/VPS13C/GPR137B/USP33/SREBF2/MLST8/CDK5RAP3/DRAM1/SESN1/ATP6V1E1/TPCN1/UBR4/TRIM38/SUPT5H/FYCO1/ATM/VPS13D/HTRA2/CDK5/PRKACA/DRAM2/RIPK2/KAT8/ATG14/RRAGC/CAMKK2/CLN3/PRKD1/KLHL22/RMC1/UBQLN4/FBXW7"	57
"S1"	"S1"	"HALLMARK_MYOGENESIS"	"HALLMARK_MYOGENESIS"	"39/1157"	"198/17939"	3.06247525271477e-10	1.39019362721846e-07	1.1748443074742e-07	"SGCA/SVIL/CFD/HSPB2/PTGIS/CRYAB/CLU/IGFBP3/GSN/AK1/LSP1/COL15A1/BDKRB2/EIF4A2/FLII/PPP1R3C/PRNP/APP/CDKN1A/ITGB5/IGFBP7/CKB/FST/HDAC5/SOD3/CRAT/COX7A1/BAG1/FDPS/HSPB8/GAA/PLXNB2/BIN1/TPD52L1/PFKM/DMPK/LPIN1/SH2B1/MAPRE3"	39
"S1"	"S1"	"HALLMARK_APOPTOSIS"	"HALLMARK_APOPTOSIS"	"34/1157"	"159/17939"	4.35189232691634e-10	1.8715427475386e-07	1.58162956590422e-07	"PLAT/SAT1/CLU/SOD2/GSN/CD44/SQSTM1/TIMP3/CAV1/ANXA1/GPX4/IGFBP6/TIMP1/LUM/ANKH/BCL2L1/BCAP31/FEZ1/APP/IFNGR1/CDKN1A/ADD1/CASP4/IGF2R/GSTM1/PDCD4/GSR/CCND1/FDXR/RETSAT/IRF1/DIABLO/CFLAR/CYLD"	34
"S1"	"S1"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS"	"28/1157"	"124/17939"	4.14087190691729e-09	1.69175321757106e-06	1.42969051101986e-06	"MELTF/LTBP1/IGFBP3/MFGE8/APLP2/QSOX1/NUCB1/CST3/IGFBP4/IGFBP6/TIMP1/FBN1/C3/FAM20A/CSF1/PENK/ADAM10/TGOLN2/APP/IGFBP7/MBTPS1/LAMB2/APOL1/FUCA2/TMEM132A/APOE/IGFBP5/PRSS23"	28
"S1"	"S1"	"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	"21/1157"	"74/17939"	4.70977617159523e-09	1.83255148086212e-06	1.54867827998319e-06	"CD9/NIBAN1/SEMA3B/ALCAM/ANTXR2/CLU/LGMN/GSTM2/ERRFI1/PNRC1/ECH1/FDFT1/ETHE1/FADS2/CYP51A1/FDPS/FASN/SREBF2/DHCR7/IDI1/HMGCS1"	21
"S1"	"S1"	"HALLMARK_COMPLEMENT"	"HALLMARK_COMPLEMENT"	"37/1157"	"200/17939"	5.29003910009527e-09	1.96476861303993e-06	1.66041418644139e-06	"CFB/DPP4/PLAT/TFPI2/F10/PRSS3/CFH/SERPING1/CLU/LGMN/CTSL/CTSD/C1S/CD59/CTSB/TIMP1/CXCL1/LAMP2/C3/LTA4H/S100A13/CD55/MMP14/CBLB/ADAM9/CASP4/FYN/DUSP6/ZFPM2/HSPA1A/CTSO/SIRT6/TNFAIP3/IRF2/IRF1/EHD1/ANG"	37
"S1"	"S1"	"GOBP_RESPONSE_TO_OXIDATIVE_STRESS"	"GOBP_RESPONSE_TO_OXIDATIVE_STRESS"	"56/1157"	"388/17939"	1.13331554398741e-08	4.02622665648744e-06	3.40254003137638e-06	"CYGB/CYP1B1/CRYAB/SOD2/ARL6IP5/RBPMS/GPX4/PDGFRA/MGST1/MAPK3/TXN/SELENOP/IDH1/HM13/PENK/ERCC6/SCARA3/MMP14/PRNP/ABCC1/CAT/APP/NCOA7/ADAM9/G6PD/HSPA1B/FYN/FOSL1/SOD3/FADS2/GPX7/GSR/TRIM25/KEAP1/RRM2B/HYAL2/MDM2/KLF4/PDK2/HSPA1A/SLC1A1/SESN1/STAT6/ZNF277/APOE/CCS/TNFAIP3/ATM/HTRA2/XRCC1/SIRPA/ALAD/THG1L/CD2AP/CAMKK2/PRKD1"	56
"S1"	"S1"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"HALLMARK_ESTROGEN_RESPONSE_LATE"	"36/1157"	"197/17939"	1.18961584457956e-08	4.05014627752484e-06	3.42275435984295e-06	"CD9/TFPI2/PTGES/SEMA3B/NBL1/ADD3/IL6ST/CD44/CAV1/IGFBP4/ATP2B4/CLIC3/CA12/ID2/RAB31/CKB/FDFT1/BLVRB/ELOVL5/BAG1/PDCD4/HSPB8/CCND1/NRIP1/TPD52L1/KLF4/ACOX2/ALDH3A2/DHCR7/UGDH/RBBP8/PAPSS2/PRSS23/TOB1/AFF1/DLG5"	36
"S1"	"S1"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_CH_GROUP_OF_DONORS"	"18/1157"	"59/17939"	1.68383742094664e-08	5.503454226622e-06	4.65093620269893e-06	"AKR1C2/AKR1C1/AKR1C3/BDH2/PTGR1/ACADVL/BLVRB/ACAA1/CRAT/HIBCH/IVD/FASN/ACOX2/RETSAT/DHCR7/DUS3L/COX15/CPOX"	18
"S1"	"S1"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"36/1157"	"200/17939"	1.79332629175239e-08	5.63587274227262e-06	4.76284229712377e-06	"MGP/PCOLCE2/CXCL6/CRLF1/SFRP4/TFPI2/DKK1/PTHLH/NT5E/SAT1/IGFBP3/FBLN2/MFAP5/QSOX1/CD44/TIMP3/CD59/IGFBP4/TIMP1/HTRA1/CXCL1/FBN1/LUM/ID2/DST/ECM1/VEGFC/GPC1/MMP14/ITGB5/ABI3BP/GPX7/CAP2/CAPG/TNFAIP3/FOXC2"	36
"S1"	"S1"	"GOCC_AUTOLYSOSOME"	"GOCC_AUTOLYSOSOME"	"9/1157"	"14/17939"	2.79176391839338e-08	8.44870480636752e-06	7.13994982637839e-06	"HLA-DRA/SQSTM1/FTH1/LAMP2/LAMP1/FTL/NCOA4/GAA/CLN3"	9
"S1"	"S1"	"HALLMARK_INTERFERON_GAMMA_RESPONSE"	"HALLMARK_INTERFERON_GAMMA_RESPONSE"	"35/1157"	"196/17939"	3.47730928806914e-08	1.01475336402903e-05	8.57561989839608e-06	"CFB/CD74/TNFAIP2/CFH/SERPING1/SOD2/MT2A/C1S/LY6E/HLA-DMA/VAMP5/LGALS3BP/NFKBIA/UBE2L6/SRI/IFI27/BTG1/CDKN1A/CASP4/PSMB8/IFIT1/TRIM25/ICAM1/IFI30/PTPN2/IFIT3/TNFAIP3/TRAFD1/IRF2/STAT2/IRF1/RIPK2/ARL4A/APOL6/AUTS2"	35
"S1"	"S1"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"59/1157"	"436/17939"	4.9455811135305e-08	1.39346011305716e-05	1.17760479509111e-05	"DPP4/SVIL/CD9/TES/ALCAM/PROCR/HMGA1/SCARB2/ENG/GSN/YWHAQ/CD44/CAV1/ARPC1B/ANXA1/CD59/CD151/CD99/MAP2K2/MAPK3/RAC2/AKAP12/DST/AHNAK/ADAM10/FLII/MRC2/MMP14/PLAU/CAT/ARL2/LIMS2/ITGB5/ADAM9/SDCBP/ITGB1BP1/HSPA1B/ADD1/APBB1IP/ZFYVE21/NCSTN/LAYN/PPP1CC/IGF2R/CAPN1/PPFIBP1/PIK3R2/ICAM1/ASAP3/LIMK1/FLRT2/USP33/HSPA1A/NFASC/IRF2/FZD1/PI4KA/DAG1/BCAR3"	59
"S1"	"S1"	"HALLMARK_FATTY_ACID_METABOLISM"	"HALLMARK_FATTY_ACID_METABOLISM"	"30/1157"	"156/17939"	5.9461180241999e-08	1.61952434585791e-05	1.36865032416671e-05	"CBR3/EPHX1/IDH1/G0S2/UBE2L6/ECH1/ACADVL/ACAA1/ELOVL5/UROS/CRAT/HIBCH/PCBD1/HSD17B11/GSTZ1/FASN/CRYZ/SUCLA2/ACSL4/ALDH3A2/GABARAPL1/RETSAT/UGDH/AUH/CPT1A/ALAD/IDI1/MCEE/CPOX/HMGCS1"	30
"S1"	"S1"	"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	"GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS"	"46/1157"	"306/17939"	6.76713113467211e-08	1.78368479036793e-05	1.50738133254496e-05	"CYGB/CYP1B1/SOD2/ARL6IP5/CAV1/PDGFRA/MGST1/MAPK3/AKR1B1/TXN/BDKRB2/HM13/PENK/SERPINB6/ABCC1/CAT/NCOA7/G6PD/HSPA1B/FYN/SOD3/PYCARD/FADS2/GPX7/GSR/RELB/KEAP1/LRRC8D/MDM2/KLF4/PDK2/MICU1/HSPA1A/MLST8/SLC1A1/STAT6/ZNF277/CCS/TNFAIP3/ATM/HTRA2/GDF15/SIRPA/CAMKK2/CLN3/PRKD1"	46
"S1"	"S1"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES"	"53/1157"	"378/17939"	7.41747712733099e-08	1.85449209392301e-05	1.56722016066254e-05	"PRG4/ANK2/AP2A1/SCARB2/NPC2/CYB5R3/LRP10/SNX9/BDH2/DBI/PCYOX1/LGALS3BP/BCL2L1/FCHSD2/SCARA3/MRC2/ATP9A/CFI/ECH1/APP/G6PD/FDFT1/MYO1E/APOL1/MSMO1/ACAA1/INSIG1/CYP51A1/RIN2/FDPS/BIN1/USP33/RUFY1/ACOX2/ECHDC2/APOE/LMBRD1/ESYT2/STARD3/DHCR7/CROT/EPS15/AUH/CPT1A/EHD1/CYTH2/CPT1C/IDI1/CLN3/EPS15L1/SLC27A1/ABCD4/HMGCS1"	53
"S1"	"S1"	"GOBP_STEROL_METABOLIC_PROCESS"	"GOBP_STEROL_METABOLIC_PROCESS"	"29/1157"	"149/17939"	7.48968781048333e-08	1.85449209392301e-05	1.56722016066254e-05	"SMPD1/CYP1B1/NPC2/CYB5R3/ERRFI1/EBPL/CAT/APP/MBTPS1/G6PD/ACADVL/FDFT1/OSBPL1A/APOL1/MSMO1/INSIG1/CYP51A1/FDPS/SREBF2/FDXR/APOE/STARD3/DHCR7/ERLIN1/FECH/SCAP/IDI1/LPCAT3/HMGCS1"	29
"S1"	"S1"	"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS"	"GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS"	"42/1157"	"270/17939"	9.52111891273225e-08	2.28814890105692e-05	1.93370093088308e-05	"IDUA/ADA2/SMPD1/NT5E/SCARB2/CD44/CTSL/CST3/HEXA/UCHL1/HEXB/DUT/CTBS/SUMF1/GPC1/IDS/APP/ARL2/GLB1/TIGAR/FUCA2/NEU1/ZBTB7A/ACOT7/NUDT4/MAN1B1/GM2A/HYAL2/PFKM/MLST8/SUCLA2/MANBA/SIRT6/CHI3L1/NUDT9/PRKACA/EDEM2/ABHD10/APOBEC3C/PRTFDC1/ZBTB20/PDE1A"	42
"S1"	"S1"	"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS"	"GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS"	"38/1157"	"232/17939"	9.87809563859606e-08	2.30611198465624e-05	1.9488814252388e-05	"AKR1C3/SMPD1/PLPP1/CYP1B1/ASAH1/SCARB2/HEXA/BDH2/HEXB/IDH1/SUMF1/PLCB1/ECH1/ACADVL/PHYH/GLB1/ACAA1/PLBD2/CRAT/NEU1/ACOT7/GM2A/IVD/MGST2/PNPLA6/IRS1/ACOX2/ECHDC2/CROT/AUH/LPIN1/CPT1A/ABHD5/ABHD12/MCEE/AMACR/ABCD4/HACL1"	38
"S1"	"S1"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"46/1157"	"313/17939"	1.3416782165594e-07	3.04523686319635e-05	2.57351143293265e-05	"SRGN/ACKR3/CBR3/AHR/CYP1B1/TGFBR2/MFGE8/MGST3/SQSTM1/FTH1/MGST1/TXNRD1/TXN/DBI/SLC39A8/FTL/GSTM2/CDK4/PTGR1/G6PD/BLVRB/DNAJB1/ACAA1/SOD3/PLK2/GSTM1/GSR/CAP2/KEAP1/CCND1/MGST2/NRIP1/STOM/FASN/HSPA1A/SRPX2/ANGPTL4/TNFAIP3/SERTAD2/ENC1/CPT1A/CES2/ABCC3/SLC2A11/SLC27A1/NFKB2"	46
"S1"	"S1"	"GOCC_TERTIARY_GRANULE"	"GOCC_TERTIARY_GRANULE"	"30/1157"	"162/17939"	1.42663746888229e-07	3.1505553400641e-05	2.66251544690407e-05	"PRSS3/ASAH1/QSOX1/CTSD/CD59/CST3/FTH1/CXCL1/LAMP2/LAMP1/LTA4H/IDH1/ATP6AP2/CD55/ADAM10/CYBA/SERPINB6/PLAU/TCIRG1/GAA/GGH/STOM/UBR4/STX7/NFASC/QPCT/SIRPA/CANT1/TSPAN14/CD58"	30
"S1"	"S1"	"GOBP_MAINTENANCE_OF_LOCATION_IN_CELL"	"GOBP_MAINTENANCE_OF_LOCATION_IN_CELL"	"37/1157"	"226/17939"	1.46928317607622e-07	3.15934548203126e-05	2.66994394322992e-05	"SRGN/ANK2/GSTO1/GSN/CAV1/FTH1/HEXA/TXN/BDH2/GPAA1/HEXB/FKBP1A/BDKRB1/FTL/CAMK2D/GSTM2/SRI/CYBA/PLCB1/ARL2/CHCHD10/ITPR3/INSIG1/ARHGAP21/GM2A/GAA/VPS13C/PLCD1/APOE/RANGAP1/VPS13D/PLCB3/CDK5/PRKACA/MCOLN1/SUN2/PRKD1"	37
