"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"abbrev_ID"
"0"	"0"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"58/586"	"200/17939"	7.29549287385272e-39	4.80554115600679e-35	4.08163627626602e-35	"DKK1/TNC/POSTN/WNT5A/TFPI2/FBLN5/SERPINE2/ELN/FAP/ITGA5/GAS1/ITGAV/FSTL3/PTX3/BMP1/TNFAIP3/NID2/FOXC2/COMP/LOX/COL11A1/GADD45B/SNAI2/GPX7/TGFB1/COL16A1/ABI3BP/ID2/SLC6A8/PLOD3/SPOCK1/P3H1/QSOX1/LOXL2/CRLF1/LUM/EFEMP2/TGFBI/MFAP5/COL5A2/COL5A1/THY1/CD59/FBN1/COL1A1/FBLN2/SAT1/DCN/COL3A1/FSTL1/CALD1/TIMP1/NNMT/FN1/COL1A2/SPARC/APLP1/BDNF"	58	"hallmarkepithelialmesenchymaltransition."
"0"	"0"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"50/586"	"327/17939"	5.2564630823197e-20	1.73121611616199e-16	1.47042638329101e-16	"POSTN/FBLN5/CRISPLD2/ELN/FAP/SH3PXD2B/ADAMTS1/COL8A1/RGCC/DPP4/VTN/PTX3/HMCN1/BMP1/ANTXR1/NID2/HAS1/FOXC2/COMP/LOX/COL11A1/MMP23B/SULF2/P3H4/SULF1/KAZALD1/TGFB1/COL16A1/ABI3BP/PLOD3/ENG/PHLDB1/QSOX1/ADAMTS2/LOXL2/LUM/EFEMP2/TGFBI/COL5A2/COL5A1/LAMB1/COL1A1/COL3A1/COL1A2/ADAMTS5/MMP17/ADAMTS7/HAS2/APLP1/FOXF2"	50	"gobpexternalencapsulatingstructurorgnztn."
"0"	"0"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"54/586"	"428/17939"	1.16302824578549e-17	2.553622351663e-14	2.16894565836837e-14	"TNC/POSTN/WNT5A/FBLN5/SERPINE2/NAV2/ELN/ADAMTS1/COL8A1/ANGPTL1/VTN/THBS3/HMCN1/LTBP1/NID2/PODN/COMP/LOX/COL11A1/MMP23B/SULF1/CTSC/KAZALD1/TGFB1/ANGPT1/COL16A1/ABI3BP/ERBIN/PLOD3/SERPINA3/P3H1/ADAMTS2/IGFBP7/LOXL2/LUM/EFEMP2/TGFBI/MFAP5/COL5A2/COL5A1/FBN1/LAMB1/COL1A1/FBLN2/DCN/COL3A1/TIMP1/FN1/COL1A2/SPARC/PLSCR1/ADAMTS5/OGN/APLP1"	54	"gocccollagencontainingextracellularmatrx."
"0"	"0"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT"	"33/586"	"166/17939"	4.59004587876174e-17	7.5586580508509e-14	6.42002469621544e-14	"TNC/POSTN/TFPI2/FBLN5/ELN/COL8A1/VTN/THBS3/HMCN1/LTBP1/NID2/PODN/COMP/COL11A1/COL16A1/ABI3BP/IGFBP7/LUM/EFEMP2/TGFBI/MFAP5/COL5A2/COL5A1/FBN1/LAMB1/COL1A1/FBLN2/DCN/COL3A1/FN1/COL1A2/SPARC/OGN"	33	"gomfextracellularmatrixstructuralcnsttnt."
"0"	"0"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"40/586"	"285/17939"	6.27666951191265e-15	8.26888441499372e-12	7.02326283280331e-12	"HAND2/WNT5A/SPTLC2/SH3PXD2B/THBS3/BMP1/FOSL2/OSR2/ZBTB16/FOXC2/COMP/LOX/COL11A1/ERRFI1/MBOAT2/SULF2/SULF1/SIX2/SNAI2/TGFB1/NCOA1/SMAD7/RASAL2/ZEB1/FGFR1/SHOX2/LOXL2/TGFBI/COL5A1/COL1A1/COL3A1/TIMP1/PKD1/RUNX2/ADAMTS7/OGN/ZNF516/OSR1/TRPM4/SNAI1"	40	"gobp connective tissue development"
"0"	"0"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"40/586"	"300/17939"	3.59534094185719e-14	3.94708513066888e-11	3.35249773788964e-11	"TNC/FBLN5/ELN/ITGA5/P4HA3/ADAMTS1/COL8A1/ITGAV/VTN/BMP1/LTBP1/NID2/COMP/LOX/COL11A1/TGFB1/COL16A1/P4HA2/PLOD3/ITGA6/P3H1/ADAMTS2/LOXL2/LUM/EFEMP2/MFAP5/COL5A2/COL5A1/FBN1/LAMB1/COL1A1/FBLN2/DCN/COL3A1/TIMP1/FN1/COL1A2/SPARC/ADAMTS5/MMP17"	40	"reactomeextracellularmatrixorganization."
"0"	"0"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"40/586"	"311/17939"	1.20084903305039e-13	1.12999894010041e-10	9.59776332430496e-11	"TNC/WNT5A/STC2/P4HA3/COL8A1/FSTL3/VTN/LTBP1/COL11A1/PENK/DNAJC10/POGLUT2/GPX7/CTSC/COL16A1/P4HA2/PLOD3/FUCA2/P3H1/QSOX1/IGFBP7/COL5A2/RCN2/COL5A1/CKAP4/FBN1/LAMB1/COL1A1/COL3A1/FSTL1/TIMP1/FN1/COL1A2/TMEM132A/ADAMTS5/ADAMTS7/ARSD/BDNF/EOGT/APOL1"	40	"gocc endoplasmic reticulum lumen"
"0"	"0"	"GOBP_CARTILAGE_DEVELOPMENT"	"GOBP_CARTILAGE_DEVELOPMENT"	"31/586"	"205/17939"	1.0031866081361e-12	8.25998773474059e-10	7.01570634505704e-10	"HAND2/WNT5A/THBS3/BMP1/FOSL2/OSR2/ZBTB16/COMP/COL11A1/ERRFI1/MBOAT2/SULF2/SULF1/SIX2/SNAI2/TGFB1/SMAD7/ZEB1/FGFR1/SHOX2/LOXL2/TGFBI/COL1A1/COL3A1/TIMP1/PKD1/RUNX2/ADAMTS7/OGN/OSR1/SNAI1"	31	"gobp cartilage development"
"0"	"0"	"HALLMARK_HYPOXIA"	"HALLMARK_HYPOXIA"	"30/586"	"200/17939"	2.90012319235732e-12	2.1225679408953e-09	1.80282511899172e-09	"IRS2/STC2/FOXO3/TIPARP/FOSL2/TNFAIP3/HAS1/LOX/SAP30/ERRFI1/TES/RORA/CCNG2/P4HA2/UGP2/PGF/AKAP12/NR3C1/TGFBI/DDIT4/COL5A1/DUSP1/PNRC1/DCN/MT1E/MT2A/LDHA/CHST3/SLC2A3/PGM2"	30	"hallmark hypoxia"
"0"	"0"	"GOBP_COLLAGEN_FIBRIL_ORGANIZATION"	"GOBP_COLLAGEN_FIBRIL_ORGANIZATION"	"17/586"	"66/17939"	2.48219221595614e-11	1.63502001265031e-08	1.38872122397967e-08	"BMP1/FOXC2/COMP/LOX/COL11A1/P3H4/PLOD3/ADAMTS2/LOXL2/LUM/EFEMP2/COL5A2/COL5A1/COL1A1/COL3A1/COL1A2/ADAMTS7"	17	"gobp collagen fibril organization"
"0"	"0"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"14/586"	"44/17939"	6.29131830054694e-11	3.76735578597297e-08	3.19984275286191e-08	"FBLN5/ELN/ITGA5/ITGAV/VTN/LTBP1/LOX/TGFB1/LOXL2/EFEMP2/MFAP5/FBN1/FBLN2/FN1"	14	"reactome elastic fibre formation"
"0"	"0"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY"	"14/586"	"46/17939"	1.23598434664919e-10	6.78452407614854e-08	5.76250596705304e-08	"FBLN5/ELN/RGCC/ANTXR1/HAS1/LOX/TGFB1/PLOD3/PHLDB1/QSOX1/EFEMP2/COL3A1/COL1A2/HAS2"	14	"gobp extracellular matrix assembly"
"0"	"0"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"42/586"	"423/17939"	1.52544733068726e-10	7.71919984444201e-08	6.55638253549004e-08	"IRS2/HAND2/WNT5A/FAP/ROBO1/RGCC/PITX2/DPP4/SEMA5A/PXN/HAS1/FOXC2/ATOH8/LGMN/EDNRB/SNAI2/TGFB1/ANGPT1/APPL2/PIK3R3/ID1/ENG/ARF6/NR2F2/FGFR1/ZFAND5/AKAP12/LOXL2/PDLIM1/DCN/FSTL1/TIMP1/HSPB1/FN1/SPARC/MAPRE2/MAP3K3/HAS2/NRP2/DOCK5/GATA2/SNAI1"	42	"gobp ameboidal type cell migration"
"0"	"0"	"WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS"	"WP_METABOLIC_PATHWAYS_OF_FIBROBLASTS"	"12/586"	"32/17939"	1.64063758649139e-10	7.71919984444201e-08	6.55638253549004e-08	"P4HA3/PSAT1/BMP1/P3H4/P4HA2/PHGDH/GLUD1/FGFR1/UGP2/ADAMTS2/LOXL2/LDHA"	12	"wp metabolic pathways of fibroblasts"
"0"	"0"	"REACTOME_SYNDECAN_INTERACTIONS"	"REACTOME_SYNDECAN_INTERACTIONS"	"11/586"	"27/17939"	3.33833507560475e-10	1.4659742095339e-07	1.24514041591854e-07	"TNC/ITGAV/VTN/TGFB1/ITGA6/COL5A2/COL5A1/COL1A1/COL3A1/FN1/COL1A2"	11	"reactome syndecan interactions"
"0"	"0"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"20/586"	"115/17939"	8.94031426330895e-10	3.680615628276e-07	3.12616909930836e-07	"FOSL2/OSR2/ZBTB16/COMP/COL11A1/MBOAT2/SULF2/SULF1/SIX2/SNAI2/TGFB1/SMAD7/FGFR1/SHOX2/LOXL2/TGFBI/COL3A1/RUNX2/ADAMTS7/OSR1"	20	"gobp chondrocyte differentiation"
"0"	"0"	"HALLMARK_UV_RESPONSE_DN"	"HALLMARK_UV_RESPONSE_DN"	"22/586"	"144/17939"	1.67040630756885e-09	6.47233314585649e-07	5.49734335896498e-07	"KCNMA1/FBLN5/MIOS/LTBP1/TFPI/COL11A1/SNAI2/SLC22A18/PIK3R3/ID1/SMAD7/NR3C1/COL5A2/DUSP1/COL1A1/COL3A1/MT1E/COL1A2/GCNT1/HAS2/BDNF/RND3"	22	"hallmark uv response dn"
"0"	"0"	"GOBP_OSSIFICATION"	"GOBP_OSSIFICATION"	"39/586"	"416/17939"	3.64099432620834e-09	1.33240164592969e-06	1.13168917215189e-06	"DKK1/LRRC17/HAND2/TNC/WNT5A/TMEM64/FSTL3/THBS3/BMP1/FOSL2/OSR2/SRGN/ZBTB16/FOXC2/COMP/LOX/COL11A1/PENK/TENT5A/SIX2/SNAI2/KAZALD1/TGFB1/MRC2/SMAD7/SHOX2/S1PR1/DHX36/ID3/COL5A2/COL1A1/COL1A2/RUNX2/BMP2K/ADAMTS7/SMAD6/OSR1/TRPM4/SNAI1"	39	"gobp ossification"
"0"	"0"	"GOMF_COLLAGEN_BINDING"	"GOMF_COLLAGEN_BINDING"	"15/586"	"68/17939"	3.85554405176331e-09	1.33248430786661e-06	1.13175938192629e-06	"VTN/ANTXR1/NID2/PODN/COMP/LOX/P3H4/C1QTNF1/MRC2/SMAD7/P3H1/LUM/TGFBI/FN1/SPARC"	15	"gomf collagen binding"
"0"	"0"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"GOCC_CELL_SUBSTRATE_JUNCTION"	"40/586"	"436/17939"	4.25176870730749e-09	1.33248430786661e-06	1.13175938192629e-06	"ALOX15B/SORBS2/ITGBL1/TNC/ALCAM/FAP/ITGA5/JAK2/ITGAV/DPP4/HMCN1/PXN/PTK7/RHOU/PTPN12/PACSIN2/TES/SCARF2/ENAH/EZR/PPP1CB/ERBIN/MRC2/PROCR/ENG/ITGA6/ARF6/RDX/MPZL1/AKAP12/PDLIM1/THY1/CD59/HSPB1/CD99/MAPRE2/NFASC/TLE2/MAP2K1/RND3"	40	"gocc cell substrate junction"
"0"	"0"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"30/586"	"268/17939"	4.31134901831553e-09	1.33248430786661e-06	1.13175938192629e-06	"POSTN/WNT5A/ZFHX3/VASN/SMAD9/HIPK2/PXN/LTBP1/LOX/SAP30/PENK/NFKBIZ/TGFB1/APPL2/ID1/SMAD7/ENG/ZEB1/NR3C1/RBBP7/ZFP36L1/FBN1/COL1A1/COL3A1/COL1A2/SKIL/DKK3/VEPH1/SMAD6/SPRY2"	30	"gobpresponsettransforminggrowthfactorbet."
"0"	"0"	"REACTOME_COLLAGEN_FORMATION"	"REACTOME_COLLAGEN_FORMATION"	"17/586"	"90/17939"	4.45038026006762e-09	1.33248430786661e-06	1.13175938192629e-06	"P4HA3/COL8A1/BMP1/LOX/COL11A1/COL16A1/P4HA2/PLOD3/ITGA6/P3H1/ADAMTS2/LOXL2/COL5A2/COL5A1/COL1A1/COL3A1/COL1A2"	17	"reactome collagen formation"
"0"	"0"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"20/586"	"126/17939"	4.6738120021551e-09	1.33853911557372e-06	1.13690209571873e-06	"DKK1/WNT5A/ITGA5/COL8A1/ITGAV/GATA6/VTN/FOXC2/ATOH8/COL11A1/SIX2/FGFR1/TXNRD1/COL5A2/COL5A1/DUSP1/LAMB1/FN1/MAP2K1/SNAI1"	20	"gobp formation of primary germ layer"
"0"	"0"	"GOCC_BASEMENT_MEMBRANE"	"GOCC_BASEMENT_MEMBRANE"	"17/586"	"91/17939"	5.30932294349088e-09	1.45718792619893e-06	1.23767769494097e-06	"TNC/ADAMTS1/COL8A1/VTN/HMCN1/NID2/ERBIN/LOXL2/EFEMP2/TGFBI/COL5A1/FBN1/LAMB1/TIMP1/FN1/SPARC/APLP1"	17	"gocc basement membrane"
"0"	"0"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS"	"16/586"	"85/17939"	1.3365213237245e-08	3.5214663837493e-06	2.99099403604029e-06	"TNC/ITGA5/COL8A1/ITGAV/VTN/COMP/COL16A1/ITGA6/LUM/COL5A2/COL5A1/FBN1/COL1A1/COL3A1/FN1/COL1A2"	16	"reactomeintegrincellsurfaceinteractions."
"0"	"0"	"GOBP_MESENCHYME_DEVELOPMENT"	"GOBP_MESENCHYME_DEVELOPMENT"	"32/586"	"316/17939"	1.53346011357624e-08	3.88496221851026e-06	3.29973299743227e-06	"DKK1/HAND2/WNT5A/ROBO1/RGCC/VASN/PITX2/DLG5/SEMA5A/PTK7/FOXC2/EDNRB/SIX2/SNAI2/TGFB1/SMAD7/TBX2/ENG/FGFR1/PHLDB1/LOXL2/ZFP36L1/COL1A1/FN1/ADAMTS5/HAS2/NRP2/FOXF2/NOMO1/OSR1/SPRY2/SNAI1"	32	"gobp mesenchyme development"
"0"	"0"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"11/586"	"37/17939"	1.62609062101474e-08	3.90693494592008e-06	3.31839576159824e-06	"FBLN5/ELN/ITGAV/VTN/LTBP1/TGFB1/EFEMP2/MFAP5/FBN1/FBLN2/FN1"	11	"reactommoleculesassociatedwithelastcfbrs."
"0"	"0"	"GOBP_CELL_SUBSTRATE_ADHESION"	"GOBP_CELL_SUBSTRATE_ADHESION"	"34/586"	"351/17939"	1.66075874428059e-08	3.90693494592008e-06	3.31839576159824e-06	"ITGBL1/CARMIL1/POSTN/FBLN5/ITGA5/JAK2/COL8A1/ITGAV/VTN/THBS3/ANTXR1/PXN/NID2/ANGPT1/COL16A1/ABI3BP/ITGA6/EPHB1/SPOCK1/EFEMP2/PIK3R1/THY1/LAMB1/COL1A1/FBLN2/COL3A1/FN1/PKD1/STON1/BST1/SVEP1/HAS2/SMAD6/DOCK5"	34	"gobp cell substrate adhesion"
"0"	"0"	"REACTOME_ECM_PROTEOGLYCANS"	"REACTOME_ECM_PROTEOGLYCANS"	"15/586"	"76/17939"	1.93917155675405e-08	4.40459415322033e-06	3.74108777646018e-06	"TNC/ITGAV/VTN/COMP/TGFB1/LUM/COL5A2/COL5A1/LAMB1/COL1A1/DCN/COL3A1/FN1/COL1A2/SPARC"	15	"reactome ecm proteoglycans"
"0"	"0"	"GOCC_FIBRILLAR_COLLAGEN_TRIMER"	"GOCC_FIBRILLAR_COLLAGEN_TRIMER"	"7/586"	"12/17939"	2.63103959646628e-08	5.69293622392031e-06	4.83535449092494e-06	"COL11A1/LUM/COL5A2/COL5A1/COL1A1/COL3A1/COL1A2"	7	"gocc fibrillar collagen trimer"
"0"	"0"	"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES"	"REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES"	"14/586"	"67/17939"	2.67923216853696e-08	5.69293622392031e-06	4.83535449092494e-06	"P4HA3/COL8A1/BMP1/COL11A1/COL16A1/P4HA2/PLOD3/P3H1/ADAMTS2/COL5A2/COL5A1/COL1A1/COL3A1/COL1A2"	14	"reactomcollagenbiosynthssandmdfyngenzyms."
"0"	"0"	"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY"	"34/586"	"359/17939"	2.90590360760942e-08	5.98162095728851e-06	5.08055186659344e-06	"DKK1/WNT5A/JAK2/VASN/GATA6/FSTL3/SMAD9/HIPK2/PXN/LTBP1/COMP/LOX/SAP30/ATOH8/SULF1/TGFB1/APPL2/ID1/FST/SMAD7/ENG/ZEB1/RBBP7/FBN1/COL3A1/FSTL1/COL1A2/SKIL/RUNX2/DKK3/VEPH1/NOMO1/SMAD6/SPRY2"	34	"gbpcllsrfcrcptrprtnsrnthrnnknssgnlngpthw."
"0"	"0"	"HALLMARK_IL2_STAT5_SIGNALING"	"HALLMARK_IL2_STAT5_SIGNALING"	"24/586"	"198/17939"	3.34387480739545e-08	6.67457677464055e-06	5.66912108494635e-06	"SOCS1/ALCAM/ARL4A/ITGAV/PTGER2/HIPK2/EMP1/GALM/NCS1/GABARAPL1/PENK/NFKBIZ/GADD45B/RORA/IL18R1/ITGA6/SOCS2/CKAP4/AHR/PLSCR1/APLP1/CDC42SE2/SLC2A3/TTC39B"	24	"hallmark il2 stat5 signaling"
"0"	"0"	"GOBP_TISSUE_MIGRATION"	"GOBP_TISSUE_MIGRATION"	"31/586"	"310/17939"	3.4535211572017e-08	6.69068937131988e-06	5.68280648623128e-06	"IRS2/WNT5A/FAP/ROBO1/RGCC/DPP4/SEMA5A/PXN/FOXC2/ATOH8/LGMN/SNAI2/TGFB1/ANGPT1/PIK3R3/ID1/ARF6/NR2F2/FGFR1/LOXL2/DCN/FSTL1/HSPB1/SPARC/MAPRE2/MAP3K3/HAS2/NRP2/DOCK5/GATA2/SNAI1"	31	"gobp tissue migration"
"0"	"0"	"GOBP_ENDODERM_FORMATION"	"GOBP_ENDODERM_FORMATION"	"13/586"	"59/17939"	4.30286549934329e-08	7.87304862338174e-06	6.68705559327766e-06	"DKK1/ITGA5/COL8A1/ITGAV/GATA6/VTN/COL11A1/COL5A2/COL5A1/DUSP1/LAMB1/FN1/MAP2K1"	13	"gobp endoderm formation"
"0"	"0"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS"	"13/586"	"59/17939"	4.30286549934329e-08	7.87304862338174e-06	6.68705559327766e-06	"TNC/ITGAV/VTN/COL11A1/TGFB1/ITGA6/COL5A2/COL5A1/LAMB1/COL1A1/COL3A1/FN1/COL1A2"	13	"reactomnonintegrinmembranecminteractions."
"0"	"0"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"25/586"	"217/17939"	4.80127199334704e-08	8.54756178923701e-06	7.25996035409374e-06	"WNT5A/FAP/ROBO1/RGCC/DPP4/SEMA5A/PXN/FOXC2/ATOH8/LGMN/SNAI2/TGFB1/ANGPT1/PIK3R3/ID1/NR2F2/FGFR1/LOXL2/DCN/FSTL1/HSPB1/SPARC/MAP3K3/NRP2/GATA2"	25	"gobp endothelial cell migration"
"0"	"0"	"KEGG_ECM_RECEPTOR_INTERACTION"	"KEGG_ECM_RECEPTOR_INTERACTION"	"15/586"	"84/17939"	7.94326389565831e-08	1.37690208633424e-05	1.16948608325274e-05	"TNC/ITGA5/ITGAV/VTN/THBS3/COMP/COL11A1/ITGA6/COL5A2/COL5A1/LAMB1/COL1A1/COL3A1/FN1/COL1A2"	15	"kegg ecm receptor interaction"
"0"	"0"	"GOBP_ENDODERM_DEVELOPMENT"	"GOBP_ENDODERM_DEVELOPMENT"	"15/586"	"85/17939"	9.35899444678698e-08	1.58071016464066e-05	1.34259259067943e-05	"DKK1/ITGA5/COL8A1/ITGAV/GATA6/VTN/COL11A1/TGFB1/COL5A2/COL5A1/ZFP36L1/DUSP1/LAMB1/FN1/MAP2K1"	15	"gobp endoderm development"
"0"	"0"	"GOMF_GLYCOSAMINOGLYCAN_BINDING"	"GOMF_GLYCOSAMINOGLYCAN_BINDING"	"26/586"	"242/17939"	1.07249840104295e-07	1.76613674191749e-05	1.5000865793535e-05	"POSTN/CRISPLD2/SERPINE2/NAV2/ADAMTS1/VTN/THBS3/SEMA5A/COMP/EVA1C/COL11A1/SULF2/SULF1/ENG/FGFR1/PGF/EFEMP2/COL5A1/FBN1/DCN/FSTL1/FN1/EXTL2/ADAMTS5/NRP2/APLP1"	26	"gomf glycosaminoglycan binding"
"0"	"0"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"30/586"	"309/17939"	1.10932981131481e-07	1.78223304076358e-05	1.51375813790455e-05	"DKK1/NEDD4/WNT5A/ITGA5/ROBO1/VASN/GATA6/FSTL3/VTN/HIPK2/LTBP1/LOX/SAP30/SULF2/SULF1/GRB10/FST/SMAD7/ENG/ZEB1/RBBP7/FBN1/DCN/FSTL1/SKIL/RUNX2/DKK3/VEPH1/SMAD6/SPRY2"	30	"gobpregulatinofclllrrspnstgrwthfctrstmls."
"0"	"0"	"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS"	"GOBP_SKELETAL_SYSTEM_MORPHOGENESIS"	"25/586"	"227/17939"	1.16531613233172e-07	1.82760413420692e-05	1.55229454720378e-05	"MTHFD1L/TIPARP/THBS3/BMP1/FOSL2/OSR2/FOXC2/COMP/COL11A1/SIX2/TGFB1/HOXC9/ZEB1/FGFR1/SHOX2/ZFAND5/COL1A1/COL3A1/PKD1/RUNX2/HOXD8/HAS2/PCGF2/IRX5/OSR1"	25	"gobp skeletal system morphogenesis"
"0"	"0"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"GOBP_EPITHELIAL_CELL_PROLIFERATION"	"37/586"	"438/17939"	1.38500289424645e-07	2.12163117776775e-05	1.80202946950303e-05	"IRS2/WNT5A/FAP/COL8A1/ROBO1/RGCC/SEMA5A/OSR2/TNFAIP3/KLF9/ATOH8/ERRFI1/SULF2/NFKBIZ/EDNRB/SULF1/SNAI2/TGFB1/ANGPT1/ID2/FST/TBX2/NR2F2/ZEB1/FGFR1/PGF/LOXL2/ZFP36L1/LAMB1/SPARC/RUNX2/HAS2/NRP2/PTPRN/MAP2K1/OSR1/GATA2"	37	"gobp epithelial cell proliferation"
"0"	"0"	"GOCC_COMPLEX_OF_COLLAGEN_TRIMERS"	"GOCC_COMPLEX_OF_COLLAGEN_TRIMERS"	"8/586"	"21/17939"	1.72730070323738e-07	2.58584766641468e-05	2.19631656404465e-05	"COL8A1/COL11A1/LUM/COL5A2/COL5A1/COL1A1/COL3A1/COL1A2"	8	"gocc complex of collagen trimers"
"0"	"0"	"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT"	"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT"	"24/586"	"222/17939"	2.94736248169589e-07	4.31428370376241e-05	3.66438165852952e-05	"TNC/WNT5A/CRISPLD2/SLC7A11/GATA6/HEG1/DLG5/HIPK2/FOSL2/PTK7/LOX/ERRFI1/TGFB1/HS6ST1/PLOD3/HSD11B1/TBX2/FGFR1/ADAMTS2/FBN1/COL3A1/PKD1/MAP2K1/SPRY2"	24	"gobp respiratory system development"
"0"	"0"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"37/586"	"454/17939"	3.38807988356118e-07	4.85158308543859e-05	4.12074246707727e-05	"HAND2/WNT5A/MTHFD1L/PITX2/HIPK2/OSR2/PTK7/FOXC2/COL11A1/SIX2/TGFB1/HOXC9/ID2/HS6ST1/NCOA1/TBX2/TTC39C/ENG/NR2F2/ZEB1/FGFR1/SHOX2/ID3/MFAP5/ZFP36L1/FBN1/PKD1/RUNX2/TSHZ1/FOXF2/PCGF2/MAP2K1/IRX5/OSR1/SPRY2/GATA2/SNAI1"	37	"gobp embryonic organ development"
"0"	"0"	"WP_BURN_WOUND_HEALING"	"WP_BURN_WOUND_HEALING"	"16/586"	"107/17939"	3.78852729990365e-07	5.30958070733306e-05	4.50974750257288e-05	"TNC/ELN/TNFAIP3/NFKBIZ/SNAI2/FST/FGFR1/BRD4/FBN1/COL1A1/DCN/TIMP1/FN1/COL1A2/SPARC/HEXD"	16	"wp burn wound healing"
"0"	"0"	"GOBP_GASTRULATION"	"GOBP_GASTRULATION"	"22/586"	"194/17939"	4.03003277050683e-07	5.5303803873601e-05	4.69728600334294e-05	"DKK1/WNT5A/ITGA5/COL8A1/ITGAV/GATA6/VTN/FOXC2/ATOH8/COL11A1/SIX2/FGFR1/PHLDB1/TXNRD1/COL5A2/COL5A1/DUSP1/LAMB1/FN1/MAP2K1/OSR1/SNAI1"	22	"gobp gastrulation"
"0"	"0"	"GOBP_MUSCLE_TISSUE_DEVELOPMENT"	"GOBP_MUSCLE_TISSUE_DEVELOPMENT"	"35/586"	"420/17939"	4.18808991168032e-07	5.62998943841597e-05	4.78188998508719e-05	"DKK1/SORBS2/RGS2/WNT5A/ELN/PI16/AKAP13/TIPARP/GATA6/HEG1/FOSL2/VGLL4/FOXC2/LOX/SAP30/COL11A1/NPRL3/AKIRIN1/TGFB1/POPDC3/ID2/SMAD7/IRX3/TBX2/ENG/NR2F2/FGFR1/EPHB1/SHOX2/S1PR1/ZFAND5/EFEMP2/YBX3/COL3A1/OSR1"	35	"gobp muscle tissue development"
