p_val	avg_log2FC	pct.1	pct.2	p_val_adj	tss_id	simple_id	feature_name	best_gene_name	gene_names	proximity	sig	condition	sig_cond
4.71196907323222e-08	0.261348061323145	0.136	0.111	0.00353948980873985	P:r1@CUEDC1	P:r1@CUEDC1	P:r1@CUEDC1	CUEDC1	CUEDC1	P	sig	beige	beige
7.36030361847489e-10	0.261211737489582	0.226	0.194	5.52883926908978e-05	P:r1@PCSK9	P:r1@PCSK9	P:r1@PCSK9	PCSK9	PCSK9	P	sig	beige	beige
4.28480743530447e-15	0.260658432266758	0.231	0.185	3.21861880117766e-10	P:r1@TNS2	P:r1@TNS2	P:r1@TNS2	TNS2	TNS2	P	sig	beige	beige
1.57741800298841e-16	0.260627447803333	0.328	0.274	1.1849090813048e-11	P:r1@MAPKAPK2	P:r1@MAPKAPK2	P:r1@MAPKAPK2	MAPKAPK2	MAPKAPK2	P	sig	beige	beige
3.18983118520041e-28	0.260350777628574	0.44	0.361	2.39610549138699e-23	P:r1@COL16A1	P:r1@COL16A1	P:r1@COL16A1	COL16A1	COL16A1	P	sig	beige	beige
1.04670770769989e-12	0.260213386810987	0.255	0.213	7.86255428792927e-08	D:r1@ADDG08056963839.F	D:r1@ADDG08056963839.F	D:r1@..839.F	..839.F	ADDG08056963839.F	D	sig	beige	beige
3.2525920328773e-15	0.260191075506523	0.239	0.192	2.44324955733644e-10	P:r1@CPSF1	P:r1@CPSF1	P:r1@CPSF1	CPSF1	CPSF1	P	sig	beige	beige
1.17522881531617e-17	0.260106957650239	0.231	0.182	8.8279662920105e-13	P:r1@PLCD1	P:r1@PLCD1	P:r1@PLCD1	PLCD1	PLCD1	P	sig	beige	beige
3.16083096545456e-15	0.259963302808719	0.258	0.211	2.3743213963205e-10	P:r1@VARS	P:r1@VARS	P:r1@VARS	VARS	VARS	P	sig	beige	beige
4.01986306641633e-49	0.259607133775033	0.739	0.648	3.01960053959996e-44	P:r1@TRIM28	P:r1@TRIM28	P:r1@TRIM28	TRIM28	TRIM28	P	sig	beige	beige
5.10471340216046e-15	0.259095615074219	0.253	0.207	3.83450756630087e-10	P:r1@SESN2	P:r1@SESN2	P:r1@SESN2	SESN2	SESN2	P	sig	beige	beige
5.46841054766634e-15	0.258675948893073	0.227	0.182	4.10770595109053e-10	P:r1@NDRG1	P:r1@NDRG1	P:r1@NDRG1	NDRG1	NDRG1	P	sig	beige	beige
9.19167102661464e-10	0.258566731149339	0.189	0.158	6.90450752506212e-05	P:r2@SLC3A2	P:r2@SLC3A2	P:r2@SLC3A2	SLC3A2	SLC3A2	P	sig	beige	beige
8.14565221326929e-11	0.258513632600963	0.198	0.163	6.11876957304149e-06	P:r1@STRN4	P:r1@STRN4	P:r1@STRN4	STRN4	STRN4	P	sig	beige	beige
2.35700984473959e-08	0.25849081234094	0.14	0.115	0.00177051508507303	P:r1@RAPGEF1	P:r1@RAPGEF1	P:r1@RAPGEF1	RAPGEF1	RAPGEF1	P	sig	beige	beige
4.28708040246968e-08	0.258163711001617	0.116	0.093	0.00322032618592315	P:r1@CYGB	P:r1@CYGB	P:r1@CYGB	CYGB	CYGB	P	sig	beige	beige
1.61231823324775e-12	0.25809595413559	0.218	0.179	1.21112508726872e-07	P:r1@FOXK2	P:r1@FOXK2	P:r1@FOXK2	FOXK2	FOXK2	P	sig	beige	beige
1.78232427682764e-17	0.257932210067507	0.294	0.24	1.33882852702462e-12	P:r1@RNF40	P:r1@RNF40	P:r1@RNF40	RNF40	RNF40	P	sig	beige	beige
2.00432647168907e-181	0.257760452561898	0.999	0.999	1.50558991573868e-176	P:r1@COL6A2	P:r1@COL6A2	P:r1@COL6A2	COL6A2	COL6A2	P	sig	beige	beige
1.85827193133945e-11	0.257090792995265	0.212	0.175	1.39587812666426e-06	P:r1@RIOX1	P:r1@RIOX1	P:r1@RIOX1	RIOX1	RIOX1	P	sig	beige	beige
1.29146206425759e-07	0.25676588053658	0.426	0.398	0.00970107558808374	P:r1@H19	P:r1@H19	P:r1@H19	H19	H19	P	sig	beige	beige
2.09534289301619e-29	0.256736608121313	0.557	0.477	1.57395872094697e-24	P:r1@ENG	P:r1@ENG	P:r1@ENG	ENG	ENG	P	sig	beige	beige
7.95704720261710e-12	0.256558226967592	0.264	0.223	5.97709514718989e-07	P:r1@CPZ	P:r1@CPZ	P:r1@CPZ	CPZ	CPZ	P	sig	beige	beige
2.81818806640791e-11	0.255924998927664	0.182	0.146	2.11693832984363e-06	P:r1@FAM160B2	P:r1@FAM160B2	P:r1@FAM160B2	FAM160B2	FAM160B2	P	sig	beige	beige
2.25810434653981e-11	0.255791862016685	0.227	0.189	1.69622024199031e-06	P:r1@NUMA1	P:r1@NUMA1	P:r1@NUMA1	NUMA1	NUMA1	P	sig	beige	beige
1.32802011445485e-08	0.255636642086398	0.143	0.117	0.000997568869375053	P:r1@PLEKHG2	P:r1@PLEKHG2	P:r1@PLEKHG2	PLEKHG2	PLEKHG2	P	sig	beige	beige
2.17938765030738e-17	0.255621708719809	0.264	0.212	1.63709062128139e-12	P:r1@CARM1	P:r1@CARM1	P:r1@CARM1	CARM1	CARM1	P	sig	beige	beige
3.0072431320943e-17	0.255249226663506	0.286	0.233	2.25895082353528e-12	P:r1@B3GNT9	P:r1@B3GNT9	P:r1@B3GNT9	B3GNT9	B3GNT9	P	sig	beige	beige
3.27772049242516e-54	0.2549089803846	0.852	0.788	2.46212530229501e-49	P:r1@GPC1	P:r1@GPC1	P:r1@GPC1	GPC1	GPC1	P	sig	beige	beige
1.52266614735314e-27	0.254900552810874	0.486	0.409	1.14378112990726e-22	P:r1@NFIX	P:r1@NFIX	P:r1@NFIX	NFIX	NFIX	P	sig	beige	beige
7.48011119128794e-44	0.254805142569428	0.738	0.66	5.61883512355976e-39	P:r1@PFKL	P:r1@PFKL	P:r1@PFKL	PFKL	PFKL	P	sig	beige	beige
9.33230418451715e-20	0.254800831823064	0.286	0.228	7.01014693428375e-15	P:r1@GCN1	P:r1@GCN1	P:r1@GCN1	GCN1	GCN1	P	sig	beige	beige
7.60356270600833e-14	0.254637317805465	0.203	0.162	5.71156819787228e-09	P:r1@KLHL42	P:r1@KLHL42	P:r1@KLHL42	KLHL42	KLHL42	P	sig	beige	beige
7.04301510485421e-23	0.254371203637109	0.446	0.381	5.29050165631334e-18	D:r1@ADDG09134728802.R	D:r1@ADDG09134728802.R	D:r1@..802.R	..802.R	ADDG09134728802.R	D	sig	beige	beige
1.07966383079437e-24	0.253841125371682	0.499	0.425	8.11011079777807e-20	P:r1@TRAF7	P:r1@TRAF7	P:r1@TRAF7	TRAF7	TRAF7	P	sig	beige	beige
4.06858210410083e-11	0.253573067355255	0.195	0.159	3.05619681913742e-06	P:r1@IL17RA	P:r1@IL17RA	P:r1@IL17RA	IL17RA	IL17RA	P	sig	beige	beige
8.70711311649879e-14	0.253540706844597	0.134	0.1	6.54052215972039e-09	P:r1@AC027682.3	P:r1@AC027682.3	P:r1@AC027682.3	AC027682.3	AC027682.3	P	sig	beige	beige
1.57512917416187e-15	0.253489446715796	0.348	0.296	1.18318978175518e-10	P:r1@ALDH1B1	P:r1@ALDH1B1	P:r1@ALDH1B1	ALDH1B1	ALDH1B1	P	sig	beige	beige
3.19855441062694e-09	0.253479935982599	0.134	0.107	0.000240265811663064	P:r1@IER5	P:r1@IER5	P:r1@IER5	IER5	IER5	P	sig	beige	beige
4.36698203571596e-39	0.253455510198146	0.693	0.608	3.28034589576876e-34	P:r1@AP2A1	P:r1@AP2A1	P:r1@AP2A1	AP2A1	AP2A1	P	sig	beige	beige
1.0804388142126e-07	0.253260120660822	0.136	0.111	0.00811593224072079	P:r1@ZNF318	P:r1@ZNF318	P:r1@ZNF318	ZNF318	ZNF318	P	sig	beige	beige
1.04272873234493e-07	0.253051974897327	0.112	0.09	0.00783266541875538	P:r1@TMEM104	P:r1@TMEM104	P:r1@TMEM104	TMEM104	TMEM104	P	sig	beige	beige
3.14254771990686e-25	0.252963849154304	0.843	0.819	2.36058757076243e-20	P:r1@GPX3	P:r1@GPX3	P:r1@GPX3	GPX3	GPX3	P	sig	beige	beige
3.70826839860893e-10	0.252633417803195	0.148	0.118	2.78553997298307e-05	P:r1@RIN1	P:r1@RIN1	P:r1@RIN1	RIN1	RIN1	P	sig	beige	beige
6.09568466079138e-09	0.252385173292405	0.195	0.164	0.000457889544664666	P:r1@PTH1R	P:r1@PTH1R	P:r1@PTH1R	PTH1R	PTH1R	P	sig	beige	beige
8.1587252942437e-09	0.252152965355116	0.177	0.148	0.000612858967927704	P:r1@IRX2	P:r1@IRX2	P:r1@IRX2	IRX2	IRX2	P	sig	beige	beige
4.99130283717449e-16	0.252095758642717	0.275	0.225	3.74931695220036e-11	P:r1@TMEM8A	P:r1@TMEM8A	P:r1@TMEM8A	TMEM8A	TMEM8A	P	sig	beige	beige
7.66733142019426e-08	0.251786624050752	0.117	0.094	0.00575946934290732	P:r1@ADARB1	P:r1@ADARB1	P:r1@ADARB1	ADARB1	ADARB1	P	sig	beige	beige
9.86062130060435e-31	0.25168051870882	0.605	0.53	7.40700290237497e-26	P:r1@KLF15	P:r1@KLF15	P:r1@KLF15	KLF15	KLF15	P	sig	beige	beige
4.17238938452545e-19	0.251655163411311	0.374	0.313	3.13417373397398e-14	P:r1@PLEKHM2	P:r1@PLEKHM2	P:r1@PLEKHM2	PLEKHM2	PLEKHM2	P	sig	beige	beige
7.31197051845336e-13	0.251456908799389	0.315	0.272	5.49253289434661e-08	D:r1@ADDG11061803118.B	D:r1@ADDG11061803118.B	D:r1@..118.B	..118.B	ADDG11061803118.B	D	sig	beige	beige
1.20684565779567e-09	0.25139463294082	0.152	0.123	9.06546252766371e-05	P:r1@KCTD17	P:r1@KCTD17	P:r1@KCTD17	KCTD17	KCTD17	P	sig	beige	beige
2.76543760589596e-18	0.250888342734684	0.327	0.268	2.07731376642087e-13	P:r1@DDX54	P:r1@DDX54	P:r1@DDX54	DDX54	DDX54	P	sig	beige	beige
3.56665575036683e-09	0.250820172637662	0.131	0.104	0.000267916480000305	P:r1@ARAP1	P:r1@ARAP1	P:r1@ARAP1	ARAP1	ARAP1	P	sig	beige	beige
2.22119542339307e-16	0.250713656789247	0.268	0.217	1.66849536619017e-11	P:r1@SLC44A2	P:r1@SLC44A2	P:r1@SLC44A2	SLC44A2	SLC44A2	P	sig	beige	beige
1.65128447235856e-09	0.2505730674788	0.116	0.09	0.000124039535710158	P:r1@ADDG17001474699.F	P:r1@ADDG17001474699.F	P:r1@..699.F	..699.F	ADDG17001474699.F	P	sig	beige	beige
1.30808613448223e-08	0.250139107857734	0.117	0.093	0.000982595061639013	P:r1@MDN1	P:r1@MDN1	P:r1@MDN1	MDN1	MDN1	P	sig	beige	beige
1.94803394068545e-12	-2.03531022017247	0.002	0.01	1.46330465522469e-07	P:r1@PRELID1P1	P:r1@PRELID1P1	P:r1@PRELID1P1	PRELID1P1	PRELID1P1	P	not_sig	white	not_sig
4.86107511370687e-13	1.2666820134237	0.017	0.006	3.65149379316319e-08	D:r1@ADDG12066057664.R	D:r1@ADDG12066057664.R	D:r1@..664.R	..664.R	ADDG12066057664.R	D	not_sig	beige	not_sig
2.37014354332244e-10	-0.805949784301921	0.014	0.025	1.78038072543752e-05	P:r1@ADDG04113214094.F	P:r1@ADDG04113214094.F	P:r1@..094.F	..094.F	ADDG04113214094.F	P	not_sig	white	not_sig
1.75795908778028e-09	-0.803178682277147	0.018	0.03	0.000132052612796791	D:r1@ADDG01151945994.B	D:r1@ADDG01151945994.B	D:r1@..994.B	..994.B	ADDG01151945994.B	D	not_sig	white	not_sig
5.66960613792103e-10	-0.774756190688075	0.021	0.034	4.25883804262214e-05	D:r1@ADDG0X045764645.F	D:r1@ADDG0X045764645.F	D:r1@..645.F	..645.F	ADDG0X045764645.F	D	not_sig	white	not_sig
1.91896877076611e-09	-0.729978656617277	0.028	0.043	0.000144147177153638	D:r1@ADDG07135674323.R	D:r1@ADDG07135674323.R	D:r1@..323.R	..323.R	ADDG07135674323.R	D	not_sig	white	not_sig
2.67570960086842e-18	-0.719187786449552	0.064	0.095	2.00991278088433e-13	D:r1@ADDG03012836191.F	D:r1@ADDG03012836191.F	D:r1@..191.F	..191.F	ADDG03012836191.F	D	not_sig	white	not_sig
4.28013061654356e-08	0.7159102127785	0.032	0.02	0.00321510571522902	P:r1@ABTB2	P:r1@ABTB2	P:r1@ABTB2	ABTB2	ABTB2	P	not_sig	beige	not_sig
6.63977865519823e-15	-0.690478728054623	0.043	0.066	4.98760253242526e-10	D:r1@ADDG07128865503.R	D:r1@ADDG07128865503.R	D:r1@..503.R	..503.R	ADDG07128865503.R	D	not_sig	white	not_sig
2.50604855062258e-10	-0.66445226671914	0.031	0.048	1.88246848977116e-05	D:r1@ADDG11009569224.B	D:r1@ADDG11009569224.B	D:r1@..224.B	..224.B	ADDG11009569224.B	D	not_sig	white	not_sig
8.31422624112097e-12	0.600798795131576	0.049	0.031	6.24539732554284e-07	P:r6@PLEC	P:r6@PLEC	P:r6@PLEC	PLEC	PLEC	P	not_sig	beige	not_sig
2.18069048362738e-08	-0.599916258230043	0.064	0.083	0.00163806927058638	P:r1@ADDG0M000004321.R,r1@MT-TQ	P:r1@MT-TQ	P:r1@MT-TQ	MT-TQ	MT-TQ	P	not_sig	white	not_sig
3.47176803939967e-11	-0.588330882664629	0.058	0.08	2.60788799815585e-06	D:r1@ADDG01152032625.F	D:r1@ADDG01152032625.F	D:r1@..625.F	..625.F	ADDG01152032625.F	D	not_sig	white	not_sig
3.14195551647532e-18	0.579609237375491	0.079	0.05	2.36014272531077e-13	P:r1@WDR81	P:r1@WDR81	P:r1@WDR81	WDR81	WDR81	P	not_sig	beige	not_sig
1.47414154561537e-08	0.57866390795702	0.037	0.023	0.0011073309048199	P:r1@DENND4B	P:r1@DENND4B	P:r1@DENND4B	DENND4B	DENND4B	P	not_sig	beige	not_sig
3.9952290996655e-12	0.567830811782105	0.065	0.043	3.00109624279574e-07	P:r1@ITPRIP	P:r1@ITPRIP	P:r1@ITPRIP	ITPRIP	ITPRIP	P	not_sig	beige	not_sig
1.96060570642836e-12	0.560430891902836	0.058	0.037	1.47274818849779e-07	P:r1@CAPN15	P:r1@CAPN15	P:r1@CAPN15	CAPN15	CAPN15	P	not_sig	beige	not_sig
7.09445658806877e-19	0.550400178749422	0.107	0.073	5.32914295525962e-14	P:r1@IRS2	P:r1@IRS2	P:r1@IRS2	IRS2	IRS2	P	not_sig	beige	not_sig
1.77673153563051e-08	0.548431476742712	0.044	0.03	0.00133462742761957	D:r1@ADDG07005397380.R	D:r1@ADDG07005397380.R	D:r1@..380.R	..380.R	ADDG07005397380.R	D	not_sig	beige	not_sig
1.1478727532102e-08	-0.543248688092178	0.074	0.095	0.000862247576028905	D:r1@ADDG03040462254.R	D:r1@ADDG03040462254.R	D:r1@..254.R	..254.R	ADDG03040462254.R	D	not_sig	white	not_sig
2.04489419084822e-08	-0.537792624844684	0.075	0.096	0.00153606316933945	P:r1@ADDG01077129603.R	P:r1@ADDG01077129603.R	P:r1@..603.R	..603.R	ADDG01077129603.R	P	not_sig	white	not_sig
8.8446817392342e-12	0.533870985437405	0.052	0.033	6.64385958206056e-07	D:r1@ADDG22036314223.F	D:r1@ADDG22036314223.F	D:r1@..223.F	..223.F	ADDG22036314223.F	D	not_sig	beige	not_sig
9.70724921645236e-13	-0.530191598102184	0.082	0.11	7.29179439392252e-08	P:r1@SNORD118	P:r1@SNORD118	P:r1@SNORD118	SNORD118	SNORD118	P	not_sig	white	not_sig
1.15400788468104e-15	0.524715747032402	0.089	0.06	8.66856102735855e-11	P:r1@MIGA2	P:r1@MIGA2	P:r1@MIGA2	MIGA2	MIGA2	P	not_sig	beige	not_sig
2.16081613249611e-09	0.519587380098541	0.052	0.036	0.00016231402542471	P:r1@UNC5B	P:r1@UNC5B	P:r1@UNC5B	UNC5B	UNC5B	P	not_sig	beige	not_sig
3.97592876750364e-12	0.517782747580212	0.062	0.041	2.98659841228571e-07	P:r1@PPP1R12C	P:r1@PPP1R12C	P:r1@PPP1R12C	PPP1R12C	PPP1R12C	P	not_sig	beige	not_sig
1.40291149085707e-09	0.503502698749845	0.047	0.031	0.00010538250245871	P:r1@MFHAS1	P:r1@MFHAS1	P:r1@MFHAS1	MFHAS1	MFHAS1	P	not_sig	beige	not_sig
1.06932539505254e-09	0.500086980443729	0.044	0.028	8.03245157001616e-05	P:r1@MIR1228	P:r1@MIR1228	P:r1@MIR1228	MIR1228	MIR1228	P	not_sig	beige	not_sig
8.37645195441492e-10	0.49945527722736	0.055	0.038	6.29213941459785e-05	P:r1@CSPG4	P:r1@CSPG4	P:r1@CSPG4	CSPG4	CSPG4	P	not_sig	beige	not_sig
8.18221613583426e-10	0.499213075551261	0.051	0.034	6.14623529475462e-05	P:r1@ARID1A	P:r1@ARID1A	P:r1@ARID1A	ARID1A	ARID1A	P	not_sig	beige	not_sig
4.81206103344752e-09	0.497195363359471	0.064	0.046	0.000361467588649477	P:r1@IQSEC1	P:r1@IQSEC1	P:r1@IQSEC1	IQSEC1	IQSEC1	P	not_sig	beige	not_sig
3.47396969549741e-10	0.494636352732533	0.061	0.042	2.60954181616679e-05	P:r1@SLC6A6	P:r1@SLC6A6	P:r1@SLC6A6	SLC6A6	SLC6A6	P	not_sig	beige	not_sig
3.96046430724381e-17	0.491325287029049	0.117	0.083	2.97498197367233e-12	P:r1@GRK2	P:r1@GRK2	P:r1@GRK2	GRK2	GRK2	P	not_sig	beige	not_sig
2.71221365744065e-11	0.482563214099977	0.05	0.032	2.03733353305969e-06	P:r1@ABCA2	P:r1@ABCA2	P:r1@ABCA2	ABCA2	ABCA2	P	not_sig	beige	not_sig
1.13906486790703e-07	0.482108656700365	0.05	0.035	0.0085563135682572	P:r1@CEP170B	P:r1@CEP170B	P:r1@CEP170B	CEP170B	CEP170B	P	not_sig	beige	not_sig
4.22800589176602e-14	0.479350892344346	0.064	0.04	3.17595118571788e-09	P:r1@BCR	P:r1@BCR	P:r1@BCR	BCR	BCR	P	not_sig	beige	not_sig
1.75962883333586e-16	0.47356373162092	0.101	0.069	1.3217803907369e-11	P:r2@PTPRS	P:r2@PTPRS	P:r2@PTPRS	PTPRS	PTPRS	P	not_sig	beige	not_sig
6.59594848074833e-12	0.470890534501772	0.076	0.053	4.95467862028372e-07	D:r1@ADDG03126983033.B	D:r1@ADDG03126983033.B	D:r1@..033.B	..033.B	ADDG03126983033.B	D	not_sig	beige	not_sig
5.65409254332089e-08	-0.466307645562336	0.054	0.072	0.00424718469576635	D:r1@ADDG12014882029.F	D:r1@ADDG12014882029.F	D:r1@..029.F	..029.F	ADDG12014882029.F	D	not_sig	white	not_sig
8.46809143264624e-08	0.464221302360704	0.037	0.025	0.00636097624146088	P:r2@DGKQ	P:r2@DGKQ	P:r2@DGKQ	DGKQ	DGKQ	P	not_sig	beige	not_sig
5.33309526432458e-10	0.459344141826037	0.069	0.049	4.0060611697027e-05	P:r1@MEGF8	P:r1@MEGF8	P:r1@MEGF8	MEGF8	MEGF8	P	not_sig	beige	not_sig
8.22715203917711e-11	0.455210879487058	0.054	0.036	6.17998979726867e-06	D:r1@ADDG07128842363.R	D:r1@ADDG07128842363.R	D:r1@..363.R	..363.R	ADDG07128842363.R	D	not_sig	beige	not_sig
2.02689393973118e-10	0.449333412998138	0.059	0.04	1.52254192070787e-05	P:r1@HELZ2	P:r1@HELZ2	P:r1@HELZ2	HELZ2	HELZ2	P	not_sig	beige	not_sig
9.65977174934705e-09	0.44909841809447	0.056	0.039	0.000725613074495703	P:r1@SNPH	P:r1@SNPH	P:r1@SNPH	SNPH	SNPH	P	not_sig	beige	not_sig
1.30223306388419e-13	0.448016764476328	0.096	0.068	9.78198410597883e-09	P:r1@PITPNM1	P:r1@PITPNM1	P:r1@PITPNM1	PITPNM1	PITPNM1	P	not_sig	beige	not_sig
2.53240129329244e-08	0.446409705682435	0.064	0.046	0.00190226387948248	P:r1@C11orf95	P:r1@C11orf95	P:r1@C11orf95	C11orf95	C11orf95	P	not_sig	beige	not_sig
4.96385972227094e-10	0.439678764881072	0.091	0.068	3.72870250757826e-05	P:r1@OPLAH	P:r1@OPLAH	P:r1@OPLAH	OPLAH	OPLAH	P	not_sig	beige	not_sig
3.0804035313315e-11	0.43888238394195	0.067	0.046	2.31390672063028e-06	P:r1@ADDG0X057592778.B,r1@ZXDB	P:r1@ADDG0X057592778.B,r1@ZXDB	P:r1@..778.B,r1@ZXDB	..778.B	ADDG0X057592778.B,ZXDB	P	not_sig	beige	not_sig
2.27622642041667e-11	0.438184171299658	0.066	0.045	1.70983300022439e-06	D:r1@ADDG20025295670.R	D:r1@ADDG20025295670.R	D:r1@..670.R	..670.R	ADDG20025295670.R	D	not_sig	beige	not_sig
2.73347302527358e-10	0.436059231388984	0.073	0.052	2.05330293239475e-05	P:r1@KLHL26	P:r1@KLHL26	P:r1@KLHL26	KLHL26	KLHL26	P	not_sig	beige	not_sig
8.26867864754896e-10	0.432726413311505	0.069	0.049	6.21118333967935e-05	P:r1@KCTD2	P:r1@KCTD2	P:r1@KCTD2	KCTD2	KCTD2	P	not_sig	beige	not_sig
5.01054895363507e-13	0.432565260774975	0.1	0.072	3.76377405750205e-08	P:r1@RNF123	P:r1@RNF123	P:r1@RNF123	RNF123	RNF123	P	not_sig	beige	not_sig
1.19790597876854e-07	0.430689363436358	0.057	0.042	0.00899831034071563	P:r1@FAM53B	P:r1@FAM53B	P:r1@FAM53B	FAM53B	FAM53B	P	not_sig	beige	not_sig
2.47546799574531e-16	0.429148635229186	0.105	0.073	1.85949729436401e-11	P:r1@ADGRA2	P:r1@ADGRA2	P:r1@ADGRA2	ADGRA2	ADGRA2	P	not_sig	beige	not_sig
1.26130921672244e-07	0.428925964723589	0.052	0.037	0.00947457644325392	P:r1@CTC1	P:r1@CTC1	P:r1@CTC1	CTC1	CTC1	P	not_sig	beige	not_sig
6.40140939289169e-09	-0.428722677791838	0.08	0.103	0.000480854669365845	D:r1@ADDG04151197624.B	D:r1@ADDG04151197624.B	D:r1@..624.B	..624.B	ADDG04151197624.B	D	not_sig	white	not_sig
7.51000651681568e-12	0.424915074957488	0.11	0.082	5.64129159523643e-07	P:r1@PTPRN	P:r1@PTPRN	P:r1@PTPRN	PTPRN	PTPRN	P	not_sig	beige	not_sig
3.60371821071321e-16	0.423718854194288	0.108	0.075	2.70700500834145e-11	P:r1@ADDG22038739873.F	P:r1@ADDG22038739873.F	P:r1@..873.F	..873.F	ADDG22038739873.F	P	not_sig	beige	not_sig
1.7127746753726e-10	0.421061690000254	0.082	0.06	1.28658495289964e-05	P:r1@TP73-AS1	P:r1@TP73-AS1	P:r1@TP73-AS1	TP73-AS1	TP73-AS1	P	not_sig	beige	not_sig
1.06133948692174e-10	0.417162447074504	0.067	0.047	7.97246382391006e-06	D:r1@ADDG16015133021.F	D:r1@ADDG16015133021.F	D:r1@..021.F	..021.F	ADDG16015133021.F	D	not_sig	beige	not_sig
1.80289726924433e-10	0.41708644044706	0.085	0.062	1.35428234173827e-05	D:r1@ADDG03049531872.R	D:r1@ADDG03049531872.R	D:r1@..872.R	..872.R	ADDG03049531872.R	D	not_sig	beige	not_sig
3.96860212840342e-09	0.41341486355021	0.055	0.038	0.00029810948607928	P:r1@ZNF319	P:r1@ZNF319	P:r1@ZNF319	ZNF319	ZNF319	P	not_sig	beige	not_sig
1.04987646553828e-12	0.412943928804349	0.097	0.07	7.88635704618389e-08	P:r1@TYK2	P:r1@TYK2	P:r1@TYK2	TYK2	TYK2	P	not_sig	beige	not_sig
4.45627038005035e-14	0.412446141592968	0.105	0.075	3.34741662138242e-09	P:r2@PER1	P:r2@PER1	P:r2@PER1	PER1	PER1	P	not_sig	beige	not_sig
9.58241451936596e-08	-0.410593695040931	0.074	0.094	0.00719802231451213	D:r1@ADDG10032149636.B	D:r1@ADDG10032149636.B	D:r1@..636.B	..636.B	ADDG10032149636.B	D	not_sig	white	not_sig
9.8414853689897e-08	0.405926202989893	0.047	0.032	0.00739262856462399	P:r1@RAB3IL1	P:r1@RAB3IL1	P:r1@RAB3IL1	RAB3IL1	RAB3IL1	P	not_sig	beige	not_sig
1.33127958451896e-10	0.400260702720577	0.079	0.056	1.00001728550311e-05	P:r1@LLGL1	P:r1@LLGL1	P:r1@LLGL1	LLGL1	LLGL1	P	not_sig	beige	not_sig
9.92038419778439e-10	0.400231780328462	0.065	0.046	7.4518949978497e-05	P:r1@ADDG13110462150.R	P:r1@ADDG13110462150.R	P:r1@..150.R	..150.R	ADDG13110462150.R	P	not_sig	beige	not_sig
4.46956712650151e-09	0.399389324277423	0.058	0.041	0.000335740473841414	P:r1@CNNM3	P:r1@CNNM3	P:r1@CNNM3	CNNM3	CNNM3	P	not_sig	beige	not_sig
6.20887891149844e-09	0.397236601494048	0.063	0.045	0.000466392357195028	P:r1@KLHL21	P:r1@KLHL21	P:r1@KLHL21	KLHL21	KLHL21	P	not_sig	beige	not_sig
3.36724806530005e-08	0.394457274329635	0.085	0.065	0.00252937572921144	P:r1@FOXF2	P:r1@FOXF2	P:r1@FOXF2	FOXF2	FOXF2	P	not_sig	beige	not_sig
1.60021749507455e-08	0.393859986019184	0.067	0.049	0.00120203537577515	P:r1@LRCH4	P:r1@LRCH4	P:r1@LRCH4	LRCH4	LRCH4	P	not_sig	beige	not_sig
5.34057857493404e-09	0.393827019991444	0.071	0.052	0.00040116824081332	P:r1@ZCCHC2	P:r1@ZCCHC2	P:r1@ZCCHC2	ZCCHC2	ZCCHC2	P	not_sig	beige	not_sig
1.50811621529913e-12	0.393703944152608	0.093	0.067	1.13285165744625e-07	P:r1@WDR24	P:r1@WDR24	P:r1@WDR24	WDR24	WDR24	P	not_sig	beige	not_sig
4.56718963912722e-09	0.393414112870236	0.053	0.036	0.00034307358412232	P:r1@PAN2	P:r1@PAN2	P:r1@PAN2	PAN2	PAN2	P	not_sig	beige	not_sig
7.84860804534698e-12	0.39253351752398	0.084	0.059	5.89563890542329e-07	D:r2@ADDG12049061040.B	D:r2@ADDG12049061040.B	D:r2@..040.B	..040.B	ADDG12049061040.B	D	not_sig	beige	not_sig
7.98194531673938e-09	0.391568376589451	0.085	0.065	0.000599579786357512	P:r1@PIK3C2B	P:r1@PIK3C2B	P:r1@PIK3C2B	PIK3C2B	PIK3C2B	P	not_sig	beige	not_sig
1.28952883770496e-10	0.389212090375823	0.108	0.082	9.68655377018831e-06	P:r1@INSR	P:r1@INSR	P:r1@INSR	INSR	INSR	P	not_sig	beige	not_sig
4.88017192080933e-12	0.387206643943934	0.105	0.078	3.66583874175435e-07	P:r1@CLCN7	P:r1@CLCN7	P:r1@CLCN7	CLCN7	CLCN7	P	not_sig	beige	not_sig
6.56125444169863e-08	0.386719054947579	0.049	0.034	0.00492861749897076	D:r1@ADDG12049795480.F	D:r1@ADDG12049795480.F	D:r1@..480.F	..480.F	ADDG12049795480.F	D	not_sig	beige	not_sig
4.68423388211045e-11	0.38490028979693	0.088	0.064	3.51865596522491e-06	D:r1@ADDG11062593987.F	D:r1@ADDG11062593987.F	D:r1@..987.F	..987.F	ADDG11062593987.F	D	not_sig	beige	not_sig
1.34848619567788e-08	0.380454818497596	0.081	0.061	0.00101294237560736	P:r1@FAM43A	P:r1@FAM43A	P:r1@FAM43A	FAM43A	FAM43A	P	not_sig	beige	not_sig
3.91661205712109e-08	0.379595631904796	0.081	0.061	0.00294204147894765	P:r1@AKNA	P:r1@AKNA	P:r1@AKNA	AKNA	AKNA	P	not_sig	beige	not_sig
8.26225226197533e-10	0.379485799116087	0.072	0.052	6.20635603162801e-05	P:r1@GSE1	P:r1@GSE1	P:r1@GSE1	GSE1	GSE1	P	not_sig	beige	not_sig
