p_val	avg_log2FC	pct.1	pct.2	p_val_adj	sig	condition	sig_cond	gene_name
1.93668438281919e-24	0.215898770107723	0.568	0.492	7.08845850955651e-20	not_sig	beige	not_sig	TRAF7
1.27257445929377e-07	0.215668270435701	0.167	0.14	0.00465774977846113	not_sig	beige	not_sig	WTIP
7.46582633256816e-10	0.215602606153287	0.172	0.14	2.73256709598327e-05	not_sig	beige	not_sig	PHETA2
4.21236504300096e-08	0.215429028294788	0.187	0.159	0.00154176772938878	not_sig	beige	not_sig	GRK6
8.625330706766e-13	0.21524851581401	0.27	0.226	3.15695729198342e-08	not_sig	beige	not_sig	BBC3
7.70408307723904e-12	0.214947846727669	0.18	0.144	2.81977144710026e-07	not_sig	beige	not_sig	AEN
5.8349510410778e-09	0.214791193421022	0.163	0.134	0.000213565043054489	not_sig	beige	not_sig	BRF1
7.00809520660402e-17	0.214754097844628	0.312	0.257	2.56503292656914e-12	not_sig	beige	not_sig	CHERP
9.90882533755904e-16	0.214349868761729	0.425	0.37	3.62672916179999e-11	not_sig	beige	not_sig	POMGNT1
2.00923146010557e-18	0.213972405763172	0.473	0.409	7.35398806713238e-14	not_sig	beige	not_sig	SREBF2
1.63813365775348e-32	0.213817427502636	0.851	0.81	5.99573300074352e-28	not_sig	beige	not_sig	IL17RC
5.36503455812863e-16	0.213429513329082	0.305	0.252	1.96365629862066e-11	not_sig	beige	not_sig	FOXK1
8.87065838364109e-33	0.213331371103094	0.807	0.747	3.24674967499648e-28	not_sig	beige	not_sig	ST6GALNAC4
1.7888079530493e-07	0.213291818677263	0.174	0.148	0.00654721598895574	not_sig	beige	not_sig	KHNYN
4.53323610881294e-11	0.212661862668303	0.191	0.156	1.65920974818662e-06	not_sig	beige	not_sig	SCRIB
2.238093753342e-27	0.212401749236193	0.653	0.58	8.19164694660707e-23	not_sig	beige	not_sig	AKT1
1.38075455927967e-07	0.212303463445894	0.208	0.179	0.00505369976241952	not_sig	beige	not_sig	PTH1R
2.85146416785711e-09	0.212047619763172	0.179	0.148	0.000104366440007738	not_sig	beige	not_sig	TYK2
6.19466191316609e-08	0.211913804897547	0.142	0.117	0.00226730820683792	not_sig	beige	not_sig	NCAPH2
1.47154198428012e-46	0.211885301848319	0.838	0.769	5.38599081666367e-42	not_sig	beige	not_sig	TRIM28
1.06738482175212e-08	0.211868831083322	0.253	0.22	0.000390673518609494	not_sig	beige	not_sig	IRX2
2.15351863247432e-07	0.211687703471125	0.186	0.159	0.00788209354671926	not_sig	beige	not_sig	LMBR1L
3.06608718262114e-08	0.211323771630804	0.185	0.156	0.00112221856971116	not_sig	beige	not_sig	PRKCE
9.16824345872712e-10	0.21122256141412	0.206	0.173	3.35566878832871e-05	not_sig	beige	not_sig	PDPR
4.74770296508166e-21	0.211221412523691	0.467	0.395	1.73770676224954e-16	not_sig	beige	not_sig	GALNT1
1.99735821476347e-09	0.211197532495043	0.187	0.155	7.31053080185576e-05	not_sig	beige	not_sig	APBB1
3.51050477238565e-17	0.211168079976256	0.552	0.5	1.28487985174087e-12	not_sig	beige	not_sig	ABL1
3.67156000070256e-10	0.211071755054928	0.205	0.17	1.34382767585714e-05	not_sig	beige	not_sig	SYDE1
3.1233404977698e-11	-0.211008897853738	0.809	0.809	1.14317385558872e-06	not_sig	white	not_sig	AC002398.2
6.50607698190517e-15	0.210797509348913	0.307	0.257	2.38128923614711e-10	not_sig	beige	not_sig	RHOT2
2.49462097950285e-07	0.2107375365011	0.119	0.096	0.00913056224707838	not_sig	beige	not_sig	AC092040.1
1.7905048869136e-07	0.210632359920068	0.189	0.162	0.00655342693659247	not_sig	beige	not_sig	PEX6
5.95095197333712e-16	0.210628538612165	0.337	0.283	2.17810793176112e-11	not_sig	beige	not_sig	PELP1
7.73636412281466e-10	0.210618618798506	0.256	0.22	2.83158663259139e-05	not_sig	beige	not_sig	FOXP4
4.42332028165218e-36	0.210321377503131	0.778	0.708	1.61897945628751e-31	not_sig	beige	not_sig	QARS
2.04147838959235e-10	0.209809296706181	0.223	0.187	7.47201505374697e-06	not_sig	beige	not_sig	LIMK1
3.2790377922511e-39	0.209483407578236	0.805	0.733	1.20016062234182e-34	not_sig	beige	not_sig	EPN1
1.36493078994435e-13	0.209475587209721	0.336	0.288	4.99578318427533e-09	not_sig	beige	not_sig	SESN2
4.02047027108162e-16	0.20922520599338	0.343	0.287	1.47153232391858e-11	not_sig	beige	not_sig	PML
2.02239559723901e-20	0.208932352252837	0.462	0.394	7.40217012545449e-16	not_sig	beige	not_sig	CNP
4.13110126351197e-23	0.208917684841785	0.692	0.622	1.51202437345802e-18	not_sig	beige	not_sig	HMGA1
4.83766998055285e-09	0.208894389947849	0.155	0.127	0.000177063558958215	not_sig	beige	not_sig	TARS2
3.02636720090328e-13	0.208358694951086	0.251	0.207	1.10768065920261e-08	not_sig	beige	not_sig	POLRMT
9.83349302872718e-14	0.208321747386719	0.348	0.298	3.59915678344444e-09	not_sig	beige	not_sig	AMOTL1
5.36505487741337e-15	0.20823404668775	0.314	0.262	1.96366373568207e-10	not_sig	beige	not_sig	SKIV2L
1.54978541932684e-09	0.208217182316113	0.19	0.158	5.67236961327817e-05	not_sig	beige	not_sig	ZNF629
3.02198454055793e-08	0.20811996544399	0.261	0.227	0.00110607656168961	not_sig	beige	not_sig	FGFRL1
4.72134723326467e-11	0.2080683890151	0.277	0.236	1.7280603008472e-06	not_sig	beige	not_sig	CPTP
2.83683381736111e-15	0.207935556769328	0.346	0.294	1.03830954549234e-10	not_sig	beige	not_sig	KDM4B
5.03331988835353e-08	0.207850116295872	0.284	0.254	0.00184224541233627	not_sig	beige	not_sig	PCSK9
1.08255888789418e-13	0.207749597454647	0.327	0.278	3.96227378558149e-09	not_sig	beige	not_sig	FOXK2
4.23131381644142e-25	0.207663416051992	0.71	0.642	1.54870316995572e-20	not_sig	beige	not_sig	ECE1
3.09963101257848e-16	0.207083650820136	0.414	0.359	1.13449594691385e-11	not_sig	beige	not_sig	LTBP4
5.36588875193802e-18	0.206989296228778	0.527	0.468	1.96396894209684e-13	not_sig	beige	not_sig	ESYT1
1.46982423138781e-19	0.206754803082014	0.418	0.348	5.37970366930252e-15	not_sig	beige	not_sig	CAPN1
2.43013778894425e-16	0.206539360976396	0.374	0.317	8.89454732131485e-12	not_sig	beige	not_sig	MYBBP1A
1.21951395687897e-07	0.206210328449776	0.118	0.095	0.00446354303357272	not_sig	beige	not_sig	CC2D1A
5.70033583307042e-18	0.206193380970701	0.984	0.975	2.0863799182621e-13	not_sig	beige	not_sig	HSPA5
2.43293398219864e-11	0.205372977803339	0.306	0.263	8.90478166824523e-07	not_sig	beige	not_sig	IGSF8
8.48773071046888e-23	0.205343376362423	0.673	0.61	3.10659431733872e-18	not_sig	beige	not_sig	KLF15
1.67913766897168e-23	0.205015270311978	0.687	0.626	6.14581178220323e-19	not_sig	beige	not_sig	KIRREL1
1.02550113203436e-08	0.204776808292765	0.278	0.242	0.000375343669335895	not_sig	beige	not_sig	AFAP1L1
1.13397654084554e-08	0.2033936488084	0.183	0.153	0.000415046753714875	not_sig	beige	not_sig	APBA3
1.94622264134484e-15	0.203384778106966	0.412	0.355	7.12336948958623e-11	not_sig	beige	not_sig	OBSL1
2.06348548307751e-08	0.202390999026484	0.355	0.32	0.000755256321661198	not_sig	beige	not_sig	ADAMTS4
3.86751966888528e-31	0.202368401787997	0.88	0.841	1.4155508740087e-26	not_sig	beige	not_sig	SHC1
1.64333628286146e-15	0.201995004071167	0.433	0.377	6.01477512890121e-11	not_sig	beige	not_sig	TSC22D4
1.71993149721767e-16	0.201959037818292	0.435	0.377	6.29512127296639e-12	not_sig	beige	not_sig	RNF40
4.81612805841917e-09	0.201651871273174	0.192	0.161	0.0001762751030662	not_sig	beige	not_sig	EVI5L
1.3599094708146e-08	0.201608059346825	0.131	0.106	0.00049774046541285	not_sig	beige	not_sig	FGD1
4.021357526553e-10	0.201606868276795	0.245	0.208	1.47185706829366e-05	not_sig	beige	not_sig	TAF6L
1.11880771809145e-08	0.201572113561356	0.187	0.157	0.000409494812898652	not_sig	beige	not_sig	PI4K2A
7.93608819588385e-125	0.201535628669609	1	1	2.90468764057545e-120	not_sig	beige	not_sig	COL6A2
9.75950340990435e-10	0.201460455205778	0.169	0.138	3.57207584305909e-05	not_sig	beige	not_sig	PRICKLE3
9.67096684482925e-09	0.201445138644099	0.19	0.159	0.000353967057487595	not_sig	beige	not_sig	BTN3A3
7.16558533228349e-23	0.201434006512492	0.631	0.557	2.62267588746908e-18	not_sig	beige	not_sig	ILVBL
1.2482118683685e-13	0.201004446591371	0.296	0.25	4.56858025941553e-09	not_sig	beige	not_sig	ZSWIM8
8.25229905152847e-24	0.20095951486911	0.604	0.533	3.02042397584993e-19	not_sig	beige	not_sig	GPR108
2.94007208789749e-16	0.200851600153482	0.603	0.545	1.07609578489136e-11	not_sig	beige	not_sig	PHC2
5.27784557617863e-13	0.200628313474799	0.33	0.282	1.93174425933714e-08	not_sig	beige	not_sig	CAMKK2
7.57675868899201e-17	0.200391731803022	0.497	0.436	2.77316944775797e-12	not_sig	beige	not_sig	CRAT
1.51087540326517e-17	0.200377055125128	0.454	0.39	5.52995506349084e-13	not_sig	beige	not_sig	SPNS1
3.84029557787164e-14	0.200311604098542	0.407	0.356	1.4055865844568e-09	not_sig	beige	not_sig	ESRRA
4.84917166949776e-10	0.199813125314213	0.191	0.158	1.77484532275288e-05	not_sig	beige	not_sig	EDC4
1.01731080806998e-10	0.199568639708022	0.226	0.188	3.72345928861694e-06	not_sig	beige	not_sig	USP19
8.82526049923899e-14	0.198913480819787	0.413	0.358	3.23013359532646e-09	not_sig	beige	not_sig	TNIP1
5.83701063178083e-25	0.198887661087121	0.762	0.706	2.1364042613381e-20	not_sig	beige	not_sig	PLXND1
5.56184422442402e-12	0.198724298694259	0.314	0.27	2.03569060458144e-07	not_sig	beige	not_sig	CHST14
1.88319194221898e-08	0.198670546209057	0.196	0.165	0.000689267082771568	not_sig	beige	not_sig	MRI1
7.592795668133e-11	0.198613386536588	0.424	0.379	2.77903914249336e-06	not_sig	beige	not_sig	RARA
1.2389934191235e-08	0.198276054252672	0.147	0.12	0.000453483981333392	not_sig	beige	not_sig	GPSM1
1.33017962849404e-09	0.198051607270007	0.168	0.138	4.86859045825104e-05	not_sig	beige	not_sig	HDAC5
4.91814298366163e-15	0.197984882514718	0.406	0.35	1.80008951344999e-10	not_sig	beige	not_sig	TCFL5
7.15300153604846e-10	0.197958375414905	0.285	0.247	2.6180700922091e-05	not_sig	beige	not_sig	ZNF385A
2.48914794334839e-57	0.197704328090933	0.962	0.945	9.11053038744945e-53	not_sig	beige	not_sig	PKDCC
2.86315472337031e-14	0.19756118107331	0.339	0.287	1.04794326030077e-09	not_sig	beige	not_sig	SLC12A4
4.53454276226845e-25	0.197461056538691	0.642	0.569	1.65968799641787e-20	not_sig	beige	not_sig	ENG
1.03891954885526e-13	0.197396528140082	0.416	0.365	3.80254944076513e-09	not_sig	beige	not_sig	ALDH1B1
7.18409072860644e-10	0.197279589021762	0.197	0.163	2.62944904757724e-05	not_sig	beige	not_sig	TIGD5
1.80979143102228e-09	0.197255036693362	0.182	0.151	6.62401761668463e-05	not_sig	beige	not_sig	AP5Z1
2.26435858251658e-09	0.197146354258582	0.201	0.168	8.28777884786895e-05	not_sig	beige	not_sig	PLCB3
1.99523960775663e-12	0.197085410473493	0.222	0.181	7.30277648835006e-08	not_sig	beige	not_sig	LEMD2
8.41272364312693e-19	0.196834543823719	0.451	0.386	3.07914098062089e-14	not_sig	beige	not_sig	SSBP4
3.00980014322386e-25	0.196767733822367	0.764	0.718	1.10161695042136e-20	not_sig	beige	not_sig	PHLDB1
1.21731608978794e-11	0.196202101314861	0.236	0.196	4.45549862023283e-07	not_sig	beige	not_sig	PHRF1
8.57042383297877e-08	0.196093987019817	0.187	0.159	0.00313686082710856	not_sig	beige	not_sig	PLPP7
7.40206565136776e-09	0.196022780717499	0.234	0.2	0.000270923004905711	not_sig	beige	not_sig	SPSB1
2.23717911289847e-15	0.195964904101601	0.333	0.279	8.1882992711197e-11	not_sig	beige	not_sig	PCED1A
1.62868852518694e-07	0.195795233231859	0.149	0.124	0.00596116287103672	not_sig	beige	not_sig	DPH2
1.23997724353377e-13	0.195681153761129	0.321	0.271	4.53844070905795e-09	not_sig	beige	not_sig	AKNA
7.0687750470791e-11	0.195673400642824	0.28	0.24	2.58724235498142e-06	not_sig	beige	not_sig	SHKBP1
3.74897495428863e-10	0.195407161578517	0.245	0.208	1.37216232301918e-05	not_sig	beige	not_sig	PHF1
5.81192551534644e-09	0.195406220833326	0.183	0.152	0.000212722285787195	not_sig	beige	not_sig	INTS4
2.8422703308957e-19	0.195226648215975	0.521	0.453	1.04029936381113e-14	not_sig	beige	not_sig	PINK1
3.07411157773095e-09	0.195019063856698	0.252	0.217	0.000112515557856531	not_sig	beige	not_sig	MRPL49
6.098324746931e-29	0.194905141890583	0.73	0.656	2.23204784062421e-24	not_sig	beige	not_sig	MAN2B1
1.49393453530087e-18	0.194896183538377	0.469	0.406	5.4679497926547e-14	not_sig	beige	not_sig	BOP1
5.19884185029143e-12	0.1948315434448	0.346	0.3	1.90282810562517e-07	not_sig	beige	not_sig	NIBAN2
8.113522630104e-17	0.194230141488507	0.61	0.559	2.96963041784436e-12	not_sig	beige	not_sig	MRC2
6.82759178479983e-11	0.194132902296975	0.214	0.176	2.49896686915459e-06	not_sig	beige	not_sig	RAB11FIP5
2.31959662276798e-17	0.193931481942954	0.496	0.434	8.48995559899309e-13	not_sig	beige	not_sig	NCOR2
1.8225200593428e-13	0.193765625930297	0.374	0.324	6.67060566920059e-09	not_sig	beige	not_sig	MAPK7
8.38334483637122e-08	0.193659743059018	0.166	0.139	0.00306838804356023	not_sig	beige	not_sig	PLCD3
4.53046457375801e-21	0.193231440781078	0.614	0.549	1.65819533864117e-16	not_sig	beige	not_sig	LMF2
2.51939475105895e-11	0.193114146252665	0.302	0.26	9.22123672835088e-07	not_sig	beige	not_sig	CLUH
1.09894504621356e-07	0.193084514679224	0.178	0.151	0.00402224876364624	not_sig	beige	not_sig	RTL6
1.13046247637884e-13	0.19300561900645	0.338	0.288	4.13760570979419e-09	not_sig	beige	not_sig	CPSF1
1.11977239232663e-43	0.192959361210514	0.966	0.949	4.0984789331547e-39	not_sig	beige	not_sig	TSKU
2.04970038565253e-18	0.192719013039699	0.624	0.569	7.50210838152681e-14	not_sig	beige	not_sig	LSS
6.16120680909689e-12	0.192694035118091	0.269	0.226	2.25506330419755e-07	not_sig	beige	not_sig	MMS19
2.06949380932397e-20	0.19201059234662	0.495	0.424	7.57455429150668e-16	not_sig	beige	not_sig	MOGS
1.70269790645397e-22	0.191876686231003	0.726	0.666	6.23204460741217e-18	not_sig	beige	not_sig	CSF1
2.91367897614654e-11	0.191797857490376	0.3	0.256	1.0664356420594e-06	not_sig	beige	not_sig	ZNF787
3.16419622276241e-17	0.191656891685727	0.526	0.464	1.15812745949327e-12	not_sig	beige	not_sig	SLC10A3
8.3554881817452e-19	0.191010910147489	0.617	0.56	3.05819222940056e-14	not_sig	beige	not_sig	COL16A1
1.7964736118352e-09	0.190944360103698	0.255	0.219	6.57527306667802e-05	not_sig	beige	not_sig	RANGAP1
2.76838704792279e-08	0.190917630934886	0.213	0.18	0.00101325734341022	not_sig	beige	not_sig	MAN2C1
1.61473874917456e-11	0.190765857988064	0.344	0.299	5.91010529585382e-07	not_sig	beige	not_sig	TTLL12
5.78649793052708e-13	0.190685979500436	0.321	0.272	2.11791610755222e-08	not_sig	beige	not_sig	CTU2
2.31422984879252e-07	0.190579507146387	0.155	0.13	0.0084703126695655	not_sig	beige	not_sig	TSPAN17
1.73179781652149e-26	0.190242121890534	0.682	0.604	6.33855318825029e-22	not_sig	beige	not_sig	SH3GL1
3.64583662036504e-11	0.190072943339963	0.285	0.244	1.33441266141981e-06	not_sig	beige	not_sig	ADGRA2
5.65520474815004e-14	0.189850013203873	0.335	0.283	2.0698614898704e-09	not_sig	beige	not_sig	SNAP47
1.56610029989093e-08	0.189800269573181	0.185	0.155	0.000573208370763078	not_sig	beige	not_sig	DCAF11
9.31162142326112e-12	0.189775868985887	0.275	0.232	3.4081465571278e-07	not_sig	beige	not_sig	FAM89B
1.20384881200277e-09	0.189688532859778	0.259	0.222	4.40620703681134e-05	not_sig	beige	not_sig	WDR55
1.12152498929432e-19	0.189398978856057	0.604	0.54	4.10489361331613e-15	not_sig	beige	not_sig	PC
3.28238661494105e-22	0.189288007105065	0.682	0.62	1.20138632493457e-17	not_sig	beige	not_sig	SLC2A4RG
2.95287635018881e-10	-0.189264211054387	0.448	0.483	1.08078227293261e-05	not_sig	white	not_sig	RBP4
1.57528706239195e-08	0.189123759563512	0.195	0.164	0.000576570817706078	not_sig	beige	not_sig	PANK4
1.61311268429033e-09	0.189102903487162	0.242	0.207	5.90415373577104e-05	not_sig	beige	not_sig	SNX15
1.49913851865152e-15	0.189075516740109	0.383	0.323	5.48699689211642e-11	not_sig	beige	not_sig	XAB2
9.09886344987861e-08	0.189060093245615	0.193	0.164	0.00333027501129007	not_sig	beige	not_sig	RELB
2.74801160679069e-38	0.188759986421296	0.905	0.865	1.00579972820146e-33	not_sig	beige	not_sig	GPC1
1.32494164803926e-11	0.18874693599411	0.32	0.276	4.84941892598849e-07	not_sig	beige	not_sig	THOP1
1.90272925229154e-09	0.188705898530764	0.495	0.458	6.96417933631227e-05	not_sig	beige	not_sig	CDC42EP2
3.80952876685653e-21	0.188659040984597	0.808	0.761	1.39432562395716e-16	not_sig	beige	not_sig	PYGB
8.86893556092232e-11	0.188596833736947	0.207	0.171	3.24611910465318e-06	not_sig	beige	not_sig	INPPL1
1.22933248951742e-09	0.188171361651617	0.298	0.258	4.49947984488271e-05	not_sig	beige	not_sig	TOR1B
1.45970654147419e-07	0.188133809711267	0.153	0.127	0.0053426719124497	not_sig	beige	not_sig	MAST2
4.13320604922532e-17	0.188129219091906	0.482	0.418	1.51279474607696e-12	not_sig	beige	not_sig	BCKDHA
2.68285056853486e-14	0.187866458492204	0.327	0.276	9.81950136589446e-10	not_sig	beige	not_sig	B3GNT9
2.426878144402e-13	0.187833173267045	0.39	0.337	8.88261669632575e-09	not_sig	beige	not_sig	COG4
1.93888782434875e-18	0.187553919844878	0.549	0.479	7.09652332589886e-14	not_sig	beige	not_sig	CD276
1.77598942450416e-14	0.187286913714735	0.364	0.309	6.50029889262769e-10	not_sig	beige	not_sig	BRAT1
3.18364356754382e-14	0.187192263851268	0.309	0.259	1.16524538215671e-09	not_sig	beige	not_sig	SGSM3
1.66001354485148e-20	0.187114010429362	0.578	0.508	6.07581557551092e-16	not_sig	beige	not_sig	HDGFL2
3.65326072591562e-17	0.186632134928877	0.49	0.429	1.33712995829238e-12	not_sig	beige	not_sig	CIZ1
1.05723521195375e-16	0.186405126282918	0.453	0.392	3.86958659927193e-12	not_sig	beige	not_sig	ATXN2L
5.64245197416218e-09	0.186390006810167	0.227	0.194	0.00020651938470631	not_sig	beige	not_sig	ABHD8
2.02612326219652e-239	0.186294213683051	1	1	7.41581375196549e-235	not_sig	beige	not_sig	EEF2
8.01491915305635e-08	0.186268962877555	0.169	0.142	0.00293354055921015	not_sig	beige	not_sig	CLCN7
1.29001594047943e-09	0.186070320479693	0.219	0.185	4.72158734374876e-05	not_sig	beige	not_sig	PLCG1
2.21857644856396e-13	0.185892004247802	0.414	0.359	8.12021165938894e-09	not_sig	beige	not_sig	SCAF1
4.63703370905672e-14	0.185879866508999	0.341	0.288	1.69720070785185e-09	not_sig	beige	not_sig	SLC44A2
2.16295753389311e-07	0.185738310951363	0.19	0.163	0.00791664086980217	not_sig	beige	not_sig	TAOK2
3.09544878306305e-13	0.185555693705848	0.451	0.402	1.13296520908891e-08	not_sig	beige	not_sig	SLC16A3
2.76229924369332e-08	0.18532857168002	0.272	0.238	0.00101102914618419	not_sig	beige	not_sig	ABCD1
5.43314847025658e-09	0.185087294820498	0.197	0.165	0.000198858667159861	not_sig	beige	not_sig	BAP1
4.7496854266761e-18	0.185013680126371	0.543	0.479	1.73843236301772e-13	not_sig	beige	not_sig	FPGS
5.48136734194695e-08	0.184868253689814	0.273	0.241	0.002006235260826	not_sig	beige	not_sig	SLC6A8
2.33717064790236e-15	0.184802017903948	0.562	0.506	8.55427828838743e-11	not_sig	beige	not_sig	MAPKAPK2
1.75451134817193e-22	0.184617763070253	0.702	0.639	6.42168698544409e-18	not_sig	beige	not_sig	MGAT1
1.18756549681059e-16	0.184360248121501	0.552	0.493	4.34660847487645e-12	not_sig	beige	not_sig	CSRP1
4.28284972182084e-08	0.184308517348513	0.179	0.151	0.00156756582668365	not_sig	beige	not_sig	DNAL4
2.73551735188763e-11	0.184304730541041	0.27	0.229	1.00122670596439e-06	not_sig	beige	not_sig	CRIM1
6.11864461700793e-08	0.18426204061483	0.176	0.148	0.00223948511627107	not_sig	beige	not_sig	ZNF408
1.05077365570078e-17	0.184095768617079	0.425	0.362	3.84593665723044e-13	not_sig	beige	not_sig	SELENON
2.22118293857837e-12	0.18404668684447	0.371	0.322	8.12975167349068e-08	not_sig	beige	not_sig	SLC22A17
3.78306657807886e-15	0.183772145750492	0.384	0.328	1.38464019824264e-10	not_sig	beige	not_sig	GPR137
3.32573262651928e-09	0.183670265880089	0.173	0.143	0.000121725139863232	not_sig	beige	not_sig	PHF2
2.09539541742839e-13	0.18365862852622	0.361	0.31	7.66935676732964e-09	not_sig	beige	not_sig	RPUSD1
1.15875522594531e-07	0.183602774967491	0.86	0.85	0.00424116000248241	not_sig	beige	not_sig	CRLF1
1.10559921002481e-10	0.183531176740966	0.294	0.253	4.04660366861179e-06	not_sig	beige	not_sig	HTT
2.79578359402661e-20	0.183478054922117	0.614	0.548	1.02328475324968e-15	not_sig	beige	not_sig	TMEM259
4.6688821856414e-68	0.183324469691528	0.985	0.976	1.70885756876661e-63	not_sig	beige	not_sig	ANXA6
1.27500886681264e-20	0.183318888151222	0.655	0.589	4.66665995342096e-16	not_sig	beige	not_sig	MYH9
2.00182089841408e-63	0.183127410718089	0.993	0.988	7.32686467028537e-59	not_sig	beige	not_sig	LRP1
3.90958834025491e-10	0.183014568817331	0.274	0.235	1.4309484284167e-05	not_sig	beige	not_sig	ANKRD54
4.41889475753347e-15	0.182735782174531	0.393	0.337	1.61735967020483e-10	not_sig	beige	not_sig	DDX54
1.82189012837651e-09	0.182529326249087	0.214	0.179	6.66830005887086e-05	not_sig	beige	not_sig	TUT1
1.03908010218952e-17	0.182438507608429	0.588	0.528	3.80313708202385e-13	not_sig	beige	not_sig	APEH
9.79315477190641e-10	0.182282115094123	0.421	0.381	3.58439257806546e-05	not_sig	beige	not_sig	FHOD1
1.98820433265539e-19	0.181922093384712	0.73	0.679	7.27702667795201e-15	not_sig	beige	not_sig	SLC27A3
4.18360399173803e-11	0.181851701557122	0.386	0.341	1.53124089701604e-06	not_sig	beige	not_sig	TRIM35
3.1080719170511e-13	0.181488818800615	0.32	0.271	1.13758540235987e-08	not_sig	beige	not_sig	AGPAT3
4.70684900950175e-10	0.181295167719881	0.239	0.202	1.72275380596774e-05	not_sig	beige	not_sig	TNRC18
1.14368215046785e-13	0.180986854522288	0.338	0.287	4.18599103892738e-09	not_sig	beige	not_sig	TRMT2A
3.63871225829844e-44	0.180981821480821	0.947	0.922	1.33180507365981e-39	not_sig	beige	not_sig	FKBP10
1.54221678573503e-12	0.180671105524167	0.321	0.275	5.64466765746878e-08	not_sig	beige	not_sig	SPATA20
3.68133714506873e-08	0.180214125995528	0.162	0.135	0.0013474062084666	not_sig	beige	not_sig	MICAL1
9.68151304945907e-18	0.18010674548441	0.568	0.506	3.54353059123251e-13	not_sig	beige	not_sig	LTBP3
2.23865037161078e-08	0.179934723510004	0.182	0.153	0.000819368422513263	not_sig	beige	not_sig	FYCO1
4.00453143036476e-13	0.17990769379575	0.451	0.398	1.4656985488278e-08	not_sig	beige	not_sig	DAG1
1.10391464485945e-07	0.179760180679204	0.191	0.163	0.00404043799165009	not_sig	beige	not_sig	D2HGDH
2.66930937426299e-20	0.179626179895898	0.585	0.514	9.76993924073997e-16	not_sig	beige	not_sig	SF3A2
1.01157650367561e-25	0.179440098038482	0.79	0.725	3.70247116110311e-21	not_sig	beige	not_sig	HLA-E
3.70112466516266e-10	0.179316604732577	0.427	0.386	1.35464863869619e-05	not_sig	beige	not_sig	PIM1
1.16836524339143e-09	0.179193128009028	0.316	0.277	4.27633362733698e-05	not_sig	beige	not_sig	PRRT3
5.37581927707972e-14	0.179125161189774	0.355	0.303	1.96760361360395e-09	not_sig	beige	not_sig	FDXR
3.50150797843342e-20	0.179121305890759	0.586	0.515	1.28158693518642e-15	not_sig	beige	not_sig	RBM15B
8.48772055163714e-13	0.17897441048341	0.489	0.435	3.10659059910471e-08	not_sig	beige	not_sig	RFNG
1.82668525693502e-16	0.178871921611575	0.427	0.366	6.68585070890786e-12	not_sig	beige	not_sig	EGLN2
4.79604970109902e-10	0.178717631553199	0.274	0.236	1.75540215109925e-05	not_sig	beige	not_sig	MTMR14
4.07781208126739e-17	0.178662689806213	0.562	0.501	1.49251999986468e-12	not_sig	beige	not_sig	ATP1A1
9.10784450485954e-18	0.178485199444281	0.676	0.63	3.33356216722364e-13	not_sig	beige	not_sig	DHCR7
7.61574212133168e-17	0.178260405379936	0.599	0.535	2.78743777382861e-12	not_sig	beige	not_sig	NR2F6
6.50083167652881e-08	0.178226297350319	0.293	0.259	0.00237936940192631	not_sig	beige	not_sig	SLC5A6
2.10008911453728e-09	0.178072529519122	0.243	0.207	7.68653616811791e-05	not_sig	beige	not_sig	SRF
1.2383748681893e-09	0.177998182220313	0.253	0.216	4.53257585505965e-05	not_sig	beige	not_sig	TAZ
4.29970427984484e-09	0.17796617134248	0.221	0.187	0.000157373476346601	not_sig	beige	not_sig	TICAM1
2.07940384055981e-10	0.177915533411765	0.345	0.302	7.61082599683295e-06	not_sig	beige	not_sig	LPCAT1
5.40702397359528e-08	0.177876923415618	0.226	0.195	0.00197902484457561	not_sig	beige	not_sig	P4HTM
2.59750964630626e-08	0.177875155447088	0.197	0.166	0.000950714505644553	not_sig	beige	not_sig	BIN3
1.01549172372915e-17	0.177677998107174	0.524	0.458	3.71680125802107e-13	not_sig	beige	not_sig	GAA
6.15918475554194e-22	0.177522652973861	0.662	0.596	2.25432321237591e-17	not_sig	beige	not_sig	MAP7D1
3.6659933350546e-10	0.177509429686301	0.212	0.177	1.34179022056333e-05	not_sig	beige	not_sig	SH2B1
4.48507562338548e-17	0.177507084868208	0.495	0.434	1.64158252891532e-12	not_sig	beige	not_sig	COLGALT1
2.50067864061171e-09	0.177365003259631	0.271	0.235	9.15273389250293e-05	not_sig	beige	not_sig	ANKRD13D
7.79578143625626e-18	0.177158739952779	0.533	0.467	2.85333396348415e-13	not_sig	beige	not_sig	SIRT2
5.82179652559659e-18	0.176962959957691	0.548	0.482	2.13083574633361e-13	not_sig	beige	not_sig	PTBP1
1.22004857236487e-11	0.17692198958772	0.297	0.253	4.46549977971265e-07	not_sig	beige	not_sig	NF2
9.04645429322028e-19	0.17686873374575	0.637	0.576	3.31109273586155e-14	not_sig	beige	not_sig	LRRC41
2.84932432948079e-15	0.176594746078935	0.449	0.391	1.04288119783326e-10	not_sig	beige	not_sig	UPF1
6.40064905898969e-14	0.1763639101287	0.375	0.322	2.34270156208082e-09	not_sig	beige	not_sig	C16orf58
4.3052384571758e-14	0.176327441764561	0.407	0.353	1.57576032771092e-09	not_sig	beige	not_sig	ASCC2
2.2958301938705e-50	0.17629703289619	0.939	0.9	8.40296809258541e-46	not_sig	beige	not_sig	PTOV1
