"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"abbrev_ID"
"0"	"0"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	"31/533"	"200/17939"	4.09675596782296e-14	2.63831084327798e-10	2.29849571668383e-10	"WNT5A/TFPI2/FSTL3/GAS1/DKK1/ELN/ITGA5/SNAI2/LAMA2/TGFB1/CRLF1/ANPEP/SAT1/FBN1/DCN/FSTL1/NNMT/IGFBP4/TIMP1/SPOCK1/FBLN1/FBLN5/RHOB/COMP/TGFBR3/SLC6A8/ITGAV/ABI3BP/FOXC2/ID2/IGFBP2"	31	"hallmarkepithelialmesenchymaltransition."
"0"	"0"	"HALLMARK_UV_RESPONSE_DN"	"HALLMARK_UV_RESPONSE_DN"	"21/533"	"144/17939"	1.73190506699193e-09	5.57673431571402e-06	4.85844947740368e-06	"TFPI/ID1/SNAI2/PIK3R3/LPAR1/TGFBR2/DUSP1/MT1E/FYN/MIOS/FBLN5/PTEN/MYC/LTBP1/TGFBR3/KCNMA1/ATP2B4/SLC22A18/AMPH/PTGFR/PRKCE"	21	"hallmark uv response dn"
"0"	"0"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION"	"30/533"	"327/17939"	4.89447717569107e-08	9.40344591790565e-05	8.1922796244585e-05	"CRISPLD2/HAS1/SH3PXD2B/ELN/SULF2/COL18A1/ADAMTS1/RGCC/LAMA2/TGFB1/NID1/LAMB1/ADAMTS2/PHLDB1/FBLN1/FBLN5/WASHC1/COMP/ANTXR1/TGFBR3/ADAMTS5/MMP17/ADAMTS15/ABI3BP/FOXC2/SLC2A10/FOXF2/VTN/MMP23B/ADAMTS4"	30	"gobpexternalencapsulatingstructurorgnztn."
"0"	"0"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_MESENCHYMAL_CELL_PROLIFERATION"	"11/533"	"45/17939"	5.84064963845071e-08	9.40344591790565e-05	8.1922796244585e-05	"WNT5A/IRS2/HAND2/SIX2/ZEB1/TGFBR2/MYC/OSR1/PHF14/TBX2/SHOX2"	11	"gobp mesenchymal cell proliferation"
"0"	"0"	"HALLMARK_P53_PATHWAY"	"HALLMARK_P53_PATHWAY"	"22/533"	"196/17939"	9.50056691964392e-08	0.000122367301925014	0.000106606361435162	"ZBTB16/ALOX15B/SESN1/PITPNC1/FOXO3/SOCS1/IP6K2/TGFB1/DCXR/SAT1/BTG1/ZFP36L1/SLC19A2/SLC7A11/DDIT4/MXD4/GM2A/BAIAP2/HEXIM1/PVT1/TSPYL2/SLC35D1"	22	"hallmark p53 pathway"
"0"	"0"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND"	"8/533"	"22/17939"	1.27642812772186e-07	0.000125218809267989	0.000109090593886626	"MT1M/MT1F/MT1G/MT1X/MT1E/MT2A/TXN/ABCB6"	8	"gobpdetoxificationofinorganiccompound."
"0"	"0"	"HALLMARK_HYPOXIA"	"HALLMARK_HYPOXIA"	"22/533"	"200/17939"	1.36107401378249e-07	0.000125218809267989	0.000109090593886626	"HAS1/IRS2/FOXO3/TIPARP/TMEM45A/NFIL3/P4HA2/AKAP12/DUSP1/BTG1/PNRC1/MT1E/DCN/MT2A/SAP30/DDIT4/ERRFI1/GLRX/RORA/FOSL2/CHST3/PGM2"	22	"hallmark hypoxia"
"0"	"0"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"WP_NUCLEAR_RECEPTORS_METAPATHWAY"	"28/533"	"313/17939"	2.32053652506447e-07	0.00018680319026769	0.000162742890507811	"FKBP5/TSC22D3/RGS2/IRS2/FOXO1/GSR/AKAP13/SNAI2/TGFB1/PTGR1/TGFBR2/TXNRD1/NFE2L2/TXN/FTH1/GCLM/SLC19A2/SLC7A11/MYC/GSTA4/TGFBR3/SRGN/SLC2A13/SLC6A8/SRXN1/SLC2A10/NCOA1/MAFG"	28	"wp nuclear receptors metapathway"
"0"	"0"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"REACTOME_METALLOTHIONEINS_BIND_METALS"	"6/533"	"11/17939"	2.72252563392041e-07	0.000194811834249416	0.000169720019050243	"MT1M/MT1F/MT1G/MT1X/MT1E/MT2A"	6	"reactome metallothioneins bind metals"
"0"	"0"	"GOBP_ROOF_OF_MOUTH_DEVELOPMENT"	"GOBP_ROOF_OF_MOUTH_DEVELOPMENT"	"14/533"	"91/17939"	4.61186280215325e-07	0.000279437887366604	0.000243446214394246	"WNT5A/HAND2/OSR2/TIPARP/SNAI2/TGFBR2/PKDCC/TGFBR3/NPRL3/FRAS1/OSR1/TBX2/FOXF2/SNAI1"	14	"gobp roof of mouth development"
"0"	"0"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION"	"33/533"	"423/17939"	4.77300739290782e-07	0.000279437887366604	0.000243446214394246	"EDNRB/WNT5A/HAS1/IRS2/HAND2/PTPRG/ID1/RGCC/SNAI2/PIK3R3/PDLIM1/TGFB1/AKAP12/GLUL/TGFBR2/NFE2L2/DCN/FSTL1/NR2F2/TIMP1/ROBO1/PTEN/RHOB/ANGPT1/TGFBR3/ZFAND5/ATOH8/ATP2B4/FOXC2/DUSP10/MAP3K3/PRKCE/SNAI1"	33	"gobp ameboidal type cell migration"
"0"	"0"	"GOBP_FAT_CELL_DIFFERENTIATION"	"GOBP_FAT_CELL_DIFFERENTIATION"	"23/533"	"234/17939"	5.43369929774368e-07	0.000291608528978911	0.000254049274183981	"ZBTB16/LMO3/TMEM64/PID1/WNT5A/RGS2/FOXO1/SOCS1/SNAI2/JDP2/TGFB1/ZFP36L1/CEBPD/FBXO9/ARL4A/RORA/RARRES2/NAPEPLD/FOSL2/ZFP36L2/ID2/DUSP10/SMAD6"	23	"gobp fat cell differentiation"
"0"	"0"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"GOBP_RENAL_SYSTEM_DEVELOPMENT"	"28/533"	"328/17939"	6.02603546278609e-07	0.000298520526002634	0.0002600710041834	"ZBTB16/EDNRB/WNT5A/SIX2/OSR2/TIPARP/SULF2/ADAMTS1/TGFB1/CRLF1/ID3/NID1/FBN1/DLG5/MYC/GREB1L/KLF15/ANGPT1/TMEM59L/FRAS1/OSR1/MMP17/IRX2/FOXC2/HOXA11/TBX18/HS3ST3B1/SMAD6"	28	"gobp renal system development"
"0"	"0"	"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES"	"REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES"	"7/533"	"19/17939"	7.25993969149524e-07	0.000333957225808781	0.00029094344778699	"GSR/TXNRD1/NFE2L2/TXN/GCLM/SLC7A11/SRXN1"	7	"reactomnfe2l2rgltngantoxdntdtxfctnenzyms."
"0"	"0"	"GOBP_MESENCHYME_MORPHOGENESIS"	"GOBP_MESENCHYME_MORPHOGENESIS"	"11/533"	"61/17939"	1.56494275943156e-06	0.000659952703959355	0.000574950623096332	"WNT5A/SNAI2/TGFB1/TGFBR2/ROBO1/MYC/ADAMTS5/OSR1/TBX2/FOXC2/SNAI1"	11	"gobp mesenchyme morphogenesis"
"0"	"0"	"REACTOME_RESPONSE_TO_METAL_IONS"	"REACTOME_RESPONSE_TO_METAL_IONS"	"6/533"	"14/17939"	1.63963404710399e-06	0.000659952703959355	0.000574950623096332	"MT1M/MT1F/MT1G/MT1X/MT1E/MT2A"	6	"reactome response to metal ions"
"0"	"0"	"HALLMARK_IL2_STAT5_SIGNALING"	"HALLMARK_IL2_STAT5_SIGNALING"	"20/533"	"198/17939"	1.94808887461913e-06	0.000737981903091011	0.000642929640973372	"HIPK2/TNFRSF21/MAPKAPK2/IL18R1/SOCS1/NFIL3/EMP1/PLPP1/PTGER2/MYC/RHOB/ARL4A/RORA/SMPDL3A/GABARAPL1/ITGAV/NCS1/GALM/ALCAM/PENK"	20	"hallmark il2 stat5 signaling"
"0"	"0"	"GOBP_TISSUE_MIGRATION"	"GOBP_TISSUE_MIGRATION"	"26/533"	"310/17939"	2.11372391103576e-06	0.000756243443726126	0.000658839090398864	"WNT5A/IRS2/PTPRG/ID1/RGCC/SNAI2/PIK3R3/TGFB1/GLUL/TGFBR2/NFE2L2/DCN/FSTL1/NR2F2/ROBO1/PTEN/RHOB/ANGPT1/TGFBR3/ATOH8/ATP2B4/FOXC2/DUSP10/MAP3K3/PRKCE/SNAI1"	26	"gobp tissue migration"
"0"	"0"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"GOCC_ENDOPLASMIC_RETICULUM_LUMEN"	"26/533"	"311/17939"	2.24368418049547e-06	0.000760490848546886	0.000662539428367914	"WNT5A/FSTL3/CTSC/COL18A1/P4HA3/P4HA2/FKBP7/RCN2/LAMB1/FBN1/FSTL1/IGFBP4/TIMP1/LTBP1/TMEM132A/UGGT2/ARSK/IGFBP7/POGLUT2/MINPP1/ADAMTS5/POGLUT1/H6PD/VTN/APOL1/PENK"	26	"gocc endoplasmic reticulum lumen"
"0"	"0"	"GOBP_DETOXIFICATION_OF_COPPER_ION"	"GOBP_DETOXIFICATION_OF_COPPER_ION"	"6/533"	"15/17939"	2.66416379217527e-06	0.000857860741080436	0.000747368053278641	"MT1M/MT1F/MT1G/MT1X/MT1E/MT2A"	6	"gobp detoxification of copper ion"
"0"	"0"	"GOBP_CARTILAGE_DEVELOPMENT"	"GOBP_CARTILAGE_DEVELOPMENT"	"20/533"	"205/17939"	3.33429965294905e-06	0.000995875381490109	0.000867606371909494	"ZBTB16/WNT5A/HAND2/SIX2/OSR2/SULF2/SNAI2/TGFB1/ZEB1/TGFBR2/PKDCC/TIMP1/ERRFI1/COMP/OSR1/CHST11/FOSL2/SHOX2/HOXA11/SNAI1"	20	"gobp cartilage development"
"0"	"0"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"GOBP_RESPONSE_TO_STEROID_HORMONE"	"27/533"	"338/17939"	3.40205875664323e-06	0.000995875381490109	0.000867606371909494	"LMO3/FBXO32/PER1/NEFL/NEDD4/FOXO3/KLF9/TFPI/TGFB1/RBBP7/PLPP1/ZFP36L1/DDIT4/GLB1/ERRFI1/ATP1A1/PTGER2/IGFBP7/JAK2/FOSL2/TBX2/ZFP36L2/NCOA1/IGFBP2/PTGDS/AGL/AR"	27	"gobp response to steroid hormone"
"0"	"0"	"WP_NRF2_PATHWAY"	"WP_NRF2_PATHWAY"	"16/533"	"140/17939"	4.21441070772169e-06	0.00117579464633819	0.00102435198839205	"GSR/TGFB1/PTGR1/TGFBR2/TXNRD1/NFE2L2/TXN/FTH1/GCLM/SLC7A11/GSTA4/SLC2A13/SLC6A8/SRXN1/SLC2A10/MAFG"	16	"wp nrf2 pathway"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"GOBP_CELLULAR_RESPONSE_TO_COPPER_ION"	"7/533"	"24/17939"	4.38184340250257e-06	0.00117579464633819	0.00102435198839205	"MT1M/MT1F/MT1G/MT1X/NFE2L2/MT1E/MT2A"	7	"gobp cellular response to copper ion"
"0"	"0"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"REACTOME_ELASTIC_FIBRE_FORMATION"	"9/533"	"44/17939"	4.72971816595879e-06	0.00118828229249631	0.00103523122245919	"ELN/ITGA5/TGFB1/FBN1/FBLN1/FBLN5/LTBP1/ITGAV/VTN"	9	"reactome elastic fibre formation"
"0"	"0"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"GOBP_CONNECTIVE_TISSUE_DEVELOPMENT"	"24/533"	"285/17939"	4.85008163029867e-06	0.00118828229249631	0.00103523122245919	"ZBTB16/WNT5A/SH3PXD2B/HAND2/SIX2/OSR2/SULF2/SNAI2/TGFB1/ZEB1/TGFBR2/PKDCC/TIMP1/ERRFI1/SPTLC2/COMP/OSR1/CHST11/FOSL2/FOXC2/SHOX2/NCOA1/HOXA11/SNAI1"	24	"gobp connective tissue development"
"0"	"0"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX"	"31/533"	"428/17939"	4.98192886605596e-06	0.00118828229249631	0.00103523122245919	"ANGPTL1/WNT5A/NAV2/ELN/CTSC/COL18A1/ADAMTS1/LAMA2/TGFB1/NID1/LAMB1/FBN1/DCN/ADAMTS2/TIMP1/FBLN1/FBLN5/LTBP1/COMP/ANGPT1/IGFBP7/SERPINA3/ADAMTS5/RARRES2/FRAS1/GPC6/ADAMTS15/ABI3BP/VTN/MMP23B/ADAMTS4"	31	"gocccollagencontainingextracellularmatrx."
"0"	"0"	"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT"	"GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT"	"15/533"	"127/17939"	5.57717737006519e-06	0.00128275079511499	0.00111753215723487	"WNT5A/HAND2/SIX2/OSR2/SULF2/ZEB1/TGFBR2/OSR1/CHST11/SP3/BMI1/FOXC2/SLC2A10/SHOX2/HOXA11"	15	"gobpembryonicskeletalsystemdevelopment."
"0"	"0"	"GOBP_DETOXIFICATION"	"GOBP_DETOXIFICATION"	"16/533"	"144/17939"	6.08462415554017e-06	0.00132436397768778	0.00115378555100946	"MT1M/SESN1/GSR/MT1F/MT1G/MT1X/TXNRD1/NFE2L2/MT1E/MT2A/TXN/FBLN5/ABCB6/SRXN1/PTGES/SLC22A18"	16	"gobp detoxification"
"0"	"0"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT"	"32/533"	"454/17939"	6.16939741158902e-06	0.00132436397768778	0.00115378555100946	"HIPK2/WNT5A/HAND2/SIX2/OSR2/COL18A1/TGFB1/ZEB1/ID3/TGFBR2/ZFP36L1/FBN1/PKDCC/NR2F2/TTC39C/RARRES2/OSR1/HS6ST1/CHST11/SP3/TBX2/BMI1/FOXC2/SHOX2/NCOA1/ID2/FOXF2/IFT122/HOXA11/TBX18/SPRY2/SNAI1"	32	"gobp embryonic organ development"
"0"	"0"	"HALLMARK_XENOBIOTIC_METABOLISM"	"HALLMARK_XENOBIOTIC_METABOLISM"	"19/533"	"196/17939"	6.41412773809812e-06	0.00133248331075329	0.00116085911185273	"AOX1/HSD11B1/SMOX/GSR/IL1R1/PTGR1/DCXR/MT2A/IGFBP4/FBLN1/ALDH2/GABARAPL1/ATOH8/PROS1/PTGES/ID2/VTN/SLC35D1/PTGDS"	19	"hallmark xenobiotic metabolism"
"0"	"0"	"GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY"	"GOMF_DNA_BINDING_TRANSCRIPTION_REPRESSOR_ACTIVITY"	"23/533"	"273/17939"	7.56899838974434e-06	0.00152326092593605	0.00132706452030715	"ZBTB16/ZFHX3/FOXO1/FOXO3/NFIL3/SNAI2/JDP2/ZEB1/TCFL5/NR2F1/MYC/GLIS3/IRX2/SP3/TBX2/ZBTB25/ETV6/SAMD11/GTF2IRD1/ZBED6/ZNF746/TBX18/SNAI1"	23	"gomfdnbindingtranscriptionrepressractvty."
"0"	"0"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"GOBP_CHONDROCYTE_DIFFERENTIATION"	"14/533"	"115/17939"	8.00652022857565e-06	0.00155030192454498	0.0013506226312234	"ZBTB16/SIX2/OSR2/SULF2/SNAI2/TGFB1/TGFBR2/PKDCC/COMP/OSR1/CHST11/FOSL2/SHOX2/HOXA11"	14	"gobp chondrocyte differentiation"
"0"	"0"	"GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"GOBP_REGULATION_OF_FAT_CELL_DIFFERENTIATION"	"15/533"	"131/17939"	8.18482382523748e-06	0.00155030192454498	0.0013506226312234	"ZBTB16/LMO3/TMEM64/WNT5A/FOXO1/SNAI2/JDP2/TGFB1/ZFP36L1/RORA/RARRES2/NAPEPLD/ZFP36L2/ID2/DUSP10"	15	"gobpregulationoffatcelldifferentiation."
"0"	"0"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES"	"8/533"	"37/17939"	1.04026997351357e-05	0.00191409675126497	0.00166756058912101	"ELN/TGFB1/FBN1/FBLN1/FBLN5/LTBP1/ITGAV/VTN"	8	"reactommoleculesassociatedwithelastcfbrs."
"0"	"0"	"GOBP_HEART_VALVE_DEVELOPMENT"	"GOBP_HEART_VALVE_DEVELOPMENT"	"11/533"	"74/17939"	1.10421810530647e-05	0.00197532349949268	0.00172090131616475	"DKK1/ELN/SNAI2/TGFB1/TGFBR2/ROBO1/ADAMTS5/MATR3/SHOX2/SMAD6/SNAI1"	11	"gobp heart valve development"
"0"	"0"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"24/533"	"300/17939"	1.15584830011833e-05	0.00201180082507082	0.00175268035266876	"ELN/ITGA5/COL18A1/ADAMTS1/P4HA3/LAMA2/TGFB1/P4HA2/NID1/LAMB1/FBN1/DCN/ADAMTS2/TIMP1/FBLN1/FBLN5/LTBP1/COMP/ADAMTS5/ITGAV/MMP17/ICAM3/VTN/ADAMTS4"	24	"reactomeextracellularmatrixorganization."
"0"	"0"	"GOBP_MESONEPHROS_DEVELOPMENT"	"GOBP_MESONEPHROS_DEVELOPMENT"	"13/533"	"105/17939"	1.39699441722294e-05	0.00236753790708308	0.00206259840548428	"ZBTB16/SIX2/OSR2/TGFB1/CRLF1/MYC/GREB1L/TMEM59L/OSR1/FOXC2/HOXA11/HS3ST3B1/SMAD6"	13	"gobp mesonephros development"
"0"	"0"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION"	"20/533"	"226/17939"	1.44318616006153e-05	0.00238310740276828	0.00207616254605343	"WNT5A/IRS2/PTPRG/RGCC/TGFB1/GLUL/TGFBR2/NFE2L2/DCN/NR2F2/PTEN/RHOB/ANGPT1/TGFBR3/ATOH8/ATP2B4/FOXC2/DUSP10/MAP3K3/PRKCE"	20	"gobpregulationofepithelialcellmigration."
"0"	"0"	"GOBP_AORTIC_VALVE_MORPHOGENESIS"	"GOBP_AORTIC_VALVE_MORPHOGENESIS"	"8/533"	"39/17939"	1.57331642564839e-05	0.0025330394452939	0.00220678330229103	"ELN/SNAI2/TGFB1/TGFBR2/ROBO1/ADAMTS5/SMAD6/SNAI1"	8	"gobp aortic valve morphogenesis"
"0"	"0"	"GOBP_METANEPHROS_DEVELOPMENT"	"GOBP_METANEPHROS_DEVELOPMENT"	"12/533"	"92/17939"	1.74735433849544e-05	0.00274006381672155	0.00238714288053708	"SIX2/OSR2/ID3/FBN1/DLG5/MYC/GREB1L/FRAS1/OSR1/IRX2/FOXC2/HOXA11"	12	"gobp metanephros development"
"0"	"0"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"GOBP_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA"	"22/533"	"268/17939"	1.78699814134014e-05	0.00274006381672155	0.00238714288053708	"HIPK2/ZFHX3/WNT5A/ID1/TGFB1/ZEB1/RBBP7/TGFBR2/ZFP36L1/FBN1/SAP30/FYN/LTBP1/TGFBR3/FAM89B/SMAD9/CHST11/ZFP36L2/SLC2A10/SPRY2/PENK/SMAD6"	22	"gobpresponsettransforminggrowthfactorbet."
"0"	"0"	"GOBP_RESPONSE_TO_CORTICOSTEROID"	"GOBP_RESPONSE_TO_CORTICOSTEROID"	"16/533"	"157/17939"	1.83255811489257e-05	0.00274457540928096	0.00239107337879495	"FBXO32/NEFL/FOXO3/KLF9/TGFB1/ZFP36L1/DDIT4/GLB1/IGFBP7/JAK2/FOSL2/TBX2/ZFP36L2/IGFBP2/PTGDS/AGL"	16	"gobp response to corticosteroid"
"0"	"0"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS"	"24/533"	"309/17939"	1.88575837612025e-05	0.00276006453232146	0.00240456749873706	"HIPK2/WNT5A/FSTL3/NEDD4/DKK1/ITGA5/SULF2/ZEB1/RBBP7/FBN1/DCN/FSTL1/SAP30/ROBO1/LTBP1/TGFBR3/FAM89B/CHST11/ATP2B4/SLC2A10/VTN/GRB10/SPRY2/SMAD6"	24	"gobpregulatinofclllrrspnstgrwthfctrstmls."
"0"	"0"	"GOBP_GASTRULATION"	"GOBP_GASTRULATION"	"18/533"	"194/17939"	2.03588323169669e-05	0.00291357511380593	0.00253830587717973	"WNT5A/SIX2/DKK1/ITGA5/TGFBR2/TXNRD1/DUSP1/LAMB1/PHLDB1/ITGAV/OSR1/POGLUT1/ATOH8/FOXC2/EYA2/VTN/HOXA11/SNAI1"	18	"gobp gastrulation"
"0"	"0"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"GOBP_FORMATION_OF_PRIMARY_GERM_LAYER"	"14/533"	"126/17939"	2.30038670775955e-05	0.00322054139086337	0.00280573481747332	"WNT5A/SIX2/DKK1/ITGA5/TXNRD1/DUSP1/LAMB1/ITGAV/ATOH8/FOXC2/EYA2/VTN/HOXA11/SNAI1"	14	"gobp formation of primary germ layer"
"0"	"0"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING"	"13/533"	"111/17939"	2.55556599418839e-05	0.00350166914948367	0.00305065324726184	"FOXO1/FOXO3/SOCS1/PIK3R1/TGFB1/ZEB1/CEBPD/TIMP1/RHOU/MYC/RORA/JAK2/S1PR1"	13	"reactominterleukin4andinterleukn13sgnlng."
"0"	"0"	"GOBP_MESENCHYME_DEVELOPMENT"	"GOBP_MESENCHYME_DEVELOPMENT"	"24/533"	"316/17939"	2.71779816123191e-05	0.00351433800955532	0.00306169035484306	"EDNRB/WNT5A/HAND2/SIX2/DKK1/RGCC/SNAI2/TGFB1/TGFBR2/ZFP36L1/PHLDB1/DLG5/ROBO1/PTEN/MYC/TGFBR3/ADAMTS5/OSR1/POGLUT1/TBX2/FOXC2/FOXF2/SPRY2/SNAI1"	24	"gobp mesenchyme development"
"0"	"0"	"GOBP_LUNG_ALVEOLUS_DEVELOPMENT"	"GOBP_LUNG_ALVEOLUS_DEVELOPMENT"	"9/533"	"54/17939"	2.72493978521836e-05	0.00351433800955532	0.00306169035484306	"TGFB1/FBN1/PKDCC/SLC7A11/ERRFI1/MAN2A1/HS6ST1/FOSL2/PHF14"	9	"gobp lung alveolus development"
"0"	"0"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"GOBP_ENDOTHELIAL_CELL_MIGRATION"	"19/533"	"217/17939"	2.72852329934419e-05	0.00351433800955532	0.00306169035484306	"WNT5A/ID1/RGCC/SNAI2/PIK3R3/TGFB1/GLUL/NFE2L2/DCN/FSTL1/NR2F2/ROBO1/RHOB/ANGPT1/TGFBR3/ATOH8/ATP2B4/FOXC2/MAP3K3"	19	"gobp endothelial cell migration"
"0"	"0"	"GOBP_RESPONSE_TO_KETONE"	"GOBP_RESPONSE_TO_KETONE"	"19/533"	"218/17939"	2.90824188957981e-05	0.00367236818997921	0.00319936620669977	"FBXO32/NEFL/FOXO3/KLF9/TGFB1/DDIT4/GLB1/ERRFI1/PTGER2/TGFBR3/IGFBP7/JAK2/FDX1/TBX2/NCOA1/PTGFR/PRKCE/HOXA11/AR"	19	"gobp response to ketone"
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS"	"GOBP_CELLULAR_RESPONSE_TO_GLUCOCORTICOID_STIMULUS"	"9/533"	"55/17939"	3.17334806822151e-05	0.00393006953064356	0.00342387554729163	"FBXO32/FOXO3/KLF9/TGFB1/ZFP36L1/DDIT4/JAK2/TBX2/ZFP36L2"	9	"gobpcellularresponstglucocorticoidstimls."
"0"	"0"	"GOBP_APPENDAGE_MORPHOGENESIS"	"GOBP_APPENDAGE_MORPHOGENESIS"	"15/533"	"147/17939"	3.27754078594053e-05	0.00398252125687868	0.00346957147747031	"ZBTB16/WNT5A/HAND2/DKK1/OSR2/PKDCC/ERRFI1/FRAS1/OSR1/CHST11/TBX2/SHOX2/CACNA1C/IFT122/HOXA11"	15	"gobp appendage morphogenesis"
"0"	"0"	"GOBP_APPENDAGE_DEVELOPMENT"	"GOBP_APPENDAGE_DEVELOPMENT"	"17/533"	"183/17939"	3.38509439025182e-05	0.00403703849504106	0.00351706688109985	"ZBTB16/WNT5A/HAND2/DKK1/OSR2/PKDCC/SLC7A11/ERRFI1/COMP/FRAS1/OSR1/CHST11/TBX2/SHOX2/CACNA1C/IFT122/HOXA11"	17	"gobp appendage development"
"0"	"0"	"GOCC_SEH1_ASSOCIATED_COMPLEX"	"GOCC_SEH1_ASSOCIATED_COMPLEX"	"5/533"	"14/17939"	3.64212546539274e-05	0.00422266410283318	0.00367878386206291	"SESN1/MIOS/SESN3/NPRL3/CASTOR1"	5	"gocc seh1 associated complex"
"0"	"0"	"GOBP_NEGATIVE_REGULATION_OF_GROWTH"	"GOBP_NEGATIVE_REGULATION_OF_GROWTH"	"19/533"	"222/17939"	3.73745114691757e-05	0.00422266410283318	0.00367878386206291	"ALOX15B/WNT5A/MT1M/RGS2/MT1F/MT1G/IP6K2/TGFB1/MT1X/RBBP7/BTG1/MT1E/MT2A/PTEN/VGLL4/JADE1/TSPYL2/DUSP10/ULK2"	19	"gobp negative regulation of growth"
"0"	"0"	"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT"	"GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT"	"19/533"	"222/17939"	3.73745114691757e-05	0.00422266410283318	0.00367878386206291	"CRISPLD2/HSD11B1/HIPK2/WNT5A/TGFB1/TGFBR2/FBN1/PKDCC/ADAMTS2/SLC7A11/DLG5/ERRFI1/MAN2A1/HS6ST1/FOSL2/PHF14/SP3/TBX2/SPRY2"	19	"gobp respiratory system development"
"0"	"0"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"KEGG_TGF_BETA_SIGNALING_PATHWAY"	"11/533"	"85/17939"	4.20000197728251e-05	0.00466345047132747	0.00406279683101919	"ID1/TGFB1/ID3/TGFBR2/DCN/MYC/LTBP1/COMP/SMAD9/ID2/SMAD6"	11	"kegg tgf beta signaling pathway"
"0"	"0"	"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION"	"7/533"	"33/17939"	4.2884246200348e-05	0.00468092450051256	0.00407802020067538	"WNT5A/IRS2/ZEB1/TGFBR2/MYC/PHF14/SHOX2"	7	"gobpregulationofmesenchymalcellprolifrtn."
"0"	"0"	"GOBP_CELLULAR_RESPONSE_TO_ZINC_ION"	"GOBP_CELLULAR_RESPONSE_TO_ZINC_ION"	"6/533"	"23/17939"	4.38714073022145e-05	0.00470886438377103	0.00410236141966322	"MT1M/MT1F/MT1G/MT1X/MT1E/MT2A"	6	"gobp cellular response to zinc ion"
