"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
1.18973648406291e-39	0.624737352094648	0.574	0.463	4.35455450531867e-35	"5"	"DCTN6"
1.59353264049684e-39	0.778874188643303	0.451	0.327	5.83248881748248e-35	"5"	"EML2"
3.00348662314265e-39	1.06842589154846	0.322	0.204	1.09930613893644e-34	"5"	"LSR"
4.99810497341198e-39	0.700702240625518	0.359	0.221	1.82935640131852e-34	"5"	"PLXNA4"
7.00992955724571e-39	1.08446436437514	0.304	0.189	2.5657043172475e-34	"5"	"SLC41A1"
1.30681838736612e-38	0.586021898586164	0.672	0.592	4.78308597959875e-34	"5"	"KIRREL1"
1.7082028983485e-38	0.676587645420885	0.532	0.421	6.25219342824536e-34	"5"	"AGPS"
1.9315152709244e-38	0.718633457587089	0.512	0.394	7.06953904311041e-34	"5"	"SC5D"
3.76107521604911e-38	1.00142730445558	0.325	0.209	1.37659113982614e-33	"5"	"USP6NL"
7.03187382603287e-38	0.750873318147367	0.465	0.348	2.57373613906629e-33	"5"	"RRS1"
8.53962230063411e-38	1.10072107819152	0.253	0.145	3.12558715825509e-33	"5"	"MRPL23"
9.80500451596246e-38	0.639324353274962	0.49	0.354	3.58872970288742e-33	"5"	"ADAMTS12"
2.1867286315628e-37	0.965484923065472	0.289	0.174	8.00364546438299e-33	"5"	"SETD9"
2.39338098474489e-37	0.940238941427534	0.354	0.237	8.76001374226476e-33	"5"	"ZNF354A"
2.46350887649239e-37	0.550985588152282	0.673	0.595	9.01668883884981e-33	"5"	"NDUFS1"
5.13807711964203e-37	0.768285481067163	0.369	0.243	1.88058760656018e-32	"5"	"SMAD6"
6.92374037446064e-37	0.93859520859467	0.323	0.208	2.53415821445634e-32	"5"	"LRP3"
9.53217825178603e-37	0.949696835578852	0.364	0.25	3.4888725619362e-32	"5"	"C16orf87"
1.16994142923586e-36	0.970928424729542	0.304	0.191	4.28210262514619e-32	"5"	"PTPN4"
1.62788140699797e-36	0.640902525046456	0.588	0.483	5.95820873775326e-32	"5"	"ARMC8"
2.46321419426157e-36	0.978526433249563	0.334	0.219	9.01561027241676e-32	"5"	"ZDHHC18"
2.55052530125409e-36	0.635941034836699	0.559	0.457	9.33517765512011e-32	"5"	"NADK"
3.3062351009485e-36	0.756989114863603	0.36	0.233	1.21011510929816e-31	"5"	"ZNF436"
3.70450874998525e-36	0.532830785267181	0.688	0.618	1.3558872475821e-31	"5"	"CCDC59"
4.10434839264106e-36	0.575459641474356	0.511	0.382	1.50223255519055e-31	"5"	"LINC02202"
4.17611231850847e-36	1.0919207551125	0.301	0.193	1.52849886969728e-31	"5"	"DENND4A"
6.99527854161529e-36	0.677062148312965	0.481	0.361	2.56034189901661e-31	"5"	"SOS1"
9.58995143240692e-36	0.565810561523488	0.644	0.551	3.51001812377526e-31	"5"	"FARSB"
1.42303181910116e-35	0.500652844488133	0.713	0.639	5.20843876109217e-31	"5"	"PFDN6"
1.54361209237192e-35	0.62279407209509	0.539	0.427	5.64977461929047e-31	"5"	"CMTM7"
1.73149408347033e-35	0.954336141285516	0.421	0.319	6.33744149490974e-31	"5"	"ADIPOR2"
2.32079217247561e-35	0.551200738525735	0.614	0.51	8.49433143047799e-31	"5"	"RPF2"
5.98100534622488e-35	0.761138272590077	0.455	0.344	2.18910776677177e-30	"5"	"PCCB"
7.19963875863827e-35	1.14651066095027	0.265	0.16	2.63513978204919e-30	"5"	"HSPA12A"
7.45970595279615e-35	0.569812309118786	0.644	0.557	2.73032697578292e-30	"5"	"MPDU1"
8.5152891241336e-35	0.564497606743168	0.665	0.595	3.11668097232414e-30	"5"	"UBE2G2"
1.33477270896238e-34	0.934500226109336	0.34	0.228	4.8854015920732e-30	"5"	"FAM219A"
1.5410128631676e-34	0.827596994388704	0.339	0.22	5.64026118047974e-30	"5"	"SLC25A29"
2.69571124705066e-34	0.638714544219608	0.514	0.4	9.86657273533012e-30	"5"	"AP1AR"
2.88411146657764e-34	0.742946886284275	0.413	0.293	1.05561363788208e-29	"5"	"AC008267.5"
