orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	rpca_clusters	harmony_clusters	fastmnn_clusters	raw_pseudotime	monocle_pseudotime	pscondition	velocity_pseudotime
asc_day0	33853	5322	asc_day0	asc	day0	rep1	0.800519894839453	3	2	asc.day0	day0.rep1	3	4	2	2	38.8698917712625	0.291685174019379	white	NA
asc_day0	46014	6656	asc_day0	asc	day0	rep1	0.682401008388751	3	2	asc.day0	day0.rep1	3	4	2	2	43.884850538324	0.200299026939406	white	NA
asc_day0	33328	5355	asc_day0	asc	day0	rep1	0.366058569371099	3	2	asc.day0	day0.rep1	3	4	2	2	41.6004479717284	0.241927035989438	white	NA
asc_day0	25327	4802	asc_day0	asc	day0	rep1	0.758084257906582	3	2	asc.day0	day0.rep1	3	1	2	2	41.9401481837615	0.235736777009872	white	NA
asc_day0	31012	5750	asc_day0	asc	day0	rep1	1.779956146008	3	4	asc.day0	day0.rep1	3	8	1	4	48.8253818150314	0.110269150548033	white	0.429894000291824
asc_day0	35590	6193	asc_day0	asc	day0	rep1	0.387749367799944	3	0	asc.day0	day0.rep1	3	1	2	0	44.9027834381878	0.181749529321304	white	NA
asc_day0	12294	3518	asc_day0	asc	day0	rep1	1.84642915243208	3	2	asc.day0	day0.rep1	3	4	2	2	36.3227884626089	0.338100302917614	white	NA
asc_day0	24662	4890	asc_day0	asc	day0	rep1	0.137863920201119	3	2	asc.day0	day0.rep1	3	7	2	2	50.3372727712727	0.0827183977475461	white	0.3585085272789
asc_day0	31218	5537	asc_day0	asc	day0	rep1	0.528541226215645	3	2	asc.day0	day0.rep1	3	7	2	2	51.1243008051341	0.0683766128996	white	0.349409162998199
asc_day0	67188	7979	asc_day0	asc	day0	rep1	0.681669345716497	8	2	asc.day0	day0.rep1	8	9	8	2	54.8765368541453	6.97686516670792e-07	white	0.0354071259498596
asc_day0	24637	4808	asc_day0	asc	day0	rep1	0.807728213662378	3	0	asc.day0	day0.rep1	3	1	2	0	45.3576659621956	0.173460336294211	white	0.371356517076492
asc_day0	21886	2482	asc_day0	asc	day0	rep1	0.22388741661336	3	0	asc.day0	day0.rep1	3	0	2	0	49.1618736701681	0.104137356530762	white	NA
asc_day0	25445	4500	asc_day0	asc	day0	rep1	0.396934564747495	3	2	asc.day0	day0.rep1	3	4	2	2	38.7108034565908	0.294584194489651	white	NA
asc_day0	30348	4802	asc_day0	asc	day0	rep1	0.827072624225649	3	2	asc.day0	day0.rep1	3	8	2	2	44.8187794559481	0.183280309659257	white	0.364533364772797
asc_day0	24615	4632	asc_day0	asc	day0	rep1	1.3609587649807	3	2	asc.day0	day0.rep1	3	1	2	2	42.7090245527421	0.221725764715318	white	NA
asc_day0	28359	4743	asc_day0	asc	day0	rep1	0.342043090376953	3	0	asc.day0	day0.rep1	3	0	2	0	42.6979683259527	0.221927239147005	white	NA
asc_day0	44076	6255	asc_day0	asc	day0	rep1	0.292676286414375	3	2	asc.day0	day0.rep1	3	4	2	2	36.9746965086456	0.326220770633317	white	NA
asc_day0	15006	3351	asc_day0	asc	day0	rep1	2.53898440623751	3	2	asc.day0	day0.rep1	3	1	2	2	44.1224536457721	0.195969254047449	white	NA
asc_day0	30692	4977	asc_day0	asc	day0	rep1	0.325817802684739	3	2	asc.day0	day0.rep1	3	8	2	2	43.844479470405	0.201034697265324	white	NA
asc_day0	10217	3223	asc_day0	asc	day0	rep1	1.41920328863659	3	2	asc.day0	day0.rep1	3	4	2	2	39.4340156691353	0.281405306946305	white	NA
asc_day0	26611	4784	asc_day0	asc	day0	rep1	0.488519785051295	3	2	asc.day0	day0.rep1	3	6	2	2	36.400897701869	0.336676940780678	white	NA
asc_day0	33416	5329	asc_day0	asc	day0	rep1	1.18206847019392	3	2	asc.day0	day0.rep1	3	1	2	2	43.6520552580094	0.204541188184297	white	NA
asc_day0	24417	5049	asc_day0	asc	day0	rep1	0.491460867428431	3	0	asc.day0	day0.rep1	3	1	2	0	48.7927032351101	0.110864642884017	white	NA
asc_day0	29810	4951	asc_day0	asc	day0	rep1	1.02985575310299	3	0	asc.day0	day0.rep1	3	1	2	0	45.360847255133	0.173402364510635	white	NA
asc_day0	27228	4458	asc_day0	asc	day0	rep1	0.293815190245336	3	2	asc.day0	day0.rep1	3	1	2	2	44.1136830546976	0.19612907799878	white	NA
asc_day0	37051	5816	asc_day0	asc	day0	rep1	0.739521200507409	3	0	asc.day0	day0.rep1	3	0	2	0	44.8654080205984	0.18243061077534	white	NA
asc_day0	48183	7213	asc_day0	asc	day0	rep1	0.960919826494822	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765369310261	6.96285539780739e-07	white	0.17469497025013
asc_day0	52126	6855	asc_day0	asc	day0	rep1	0.606223381805625	3	2	asc.day0	day0.rep1	3	0	2	2	52.847467199949	0.0369758487230113	white	NA
asc_day0	36339	5767	asc_day0	asc	day0	rep1	0.588898979058312	3	2	asc.day0	day0.rep1	3	4	2	2	53.4103590751157	0.0267184324443434	white	NA
asc_day0	20088	4216	asc_day0	asc	day0	rep1	1.65272799681402	3	2	asc.day0	day0.rep1	3	1	2	2	44.8187795328289	0.18328030825828	white	NA
asc_day0	20845	4369	asc_day0	asc	day0	rep1	1.48236987287119	3	2	asc.day0	day0.rep1	3	1	2	2	45.3786529580481	0.173077896322352	white	NA
asc_day0	28956	5386	asc_day0	asc	day0	rep1	0.480038679375604	3	0	asc.day0	day0.rep1	3	1	2	0	43.9665960559236	0.198809401951151	white	NA
asc_day0	21036	4436	asc_day0	asc	day0	rep1	0.66552576535463	3	0	asc.day0	day0.rep1	3	1	2	0	48.2985309475581	0.119869801939298	white	0.373954176902771
asc_day0	42433	6090	asc_day0	asc	day0	rep1	0.747060071171023	3	2	asc.day0	day0.rep1	3	4	2	2	37.1933112200994	0.322237017804484	white	NA
asc_day0	37749	5720	asc_day0	asc	day0	rep1	0.800021192614374	3	2	asc.day0	day0.rep1	3	4	2	2	37.079174087722	0.324316905845684	white	NA
asc_day0	37429	5269	asc_day0	asc	day0	rep1	0.523658126051992	3	2	asc.day0	day0.rep1	3	1	2	2	43.7117742899571	0.20345294549068	white	NA
asc_day0	28428	4899	asc_day0	asc	day0	rep1	0.914591248065288	3	0	asc.day0	day0.rep1	3	0	2	0	51.1243008820149	0.068376611498623	white	NA
asc_day0	23530	5020	asc_day0	asc	day0	rep1	0.32299192520187	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765370079069	6.94884562779663e-07	white	0.0529907904565334
asc_day0	32296	5552	asc_day0	asc	day0	rep1	0.594500866980431	3	2	asc.day0	day0.rep1	3	4	2	2	40.5953243758032	0.260243113356628	white	NA
asc_day0	39240	5490	asc_day0	asc	day0	rep1	0.186034658511723	3	2	asc.day0	day0.rep1	3	4	2	2	39.426914992337	0.281534700531457	white	NA
asc_day0	29593	5700	asc_day0	asc	day0	rep1	0.601493596458622	3	2	asc.day0	day0.rep1	3	1	2	2	43.9393760831287	0.199305423663969	white	0.362467736005783
asc_day0	34092	5418	asc_day0	asc	day0	rep1	1.28182564824592	3	2	asc.day0	day0.rep1	3	0	2	2	51.1243009588957	0.0683766100976461	white	NA
asc_day0	13718	3487	asc_day0	asc	day0	rep1	1.48709724449628	3	4	asc.day0	day0.rep1	3	1	2	4	48.9679063417431	0.107671967208038	white	NA
asc_day0	32130	5478	asc_day0	asc	day0	rep1	1.4067849361967	3	2	asc.day0	day0.rep1	3	4	2	2	40.9250072725079	0.254235397024863	white	NA
asc_day0	24412	4978	asc_day0	asc	day0	rep1	1.34360150745535	3	0	asc.day0	day0.rep1	3	1	2	0	46.8455379018313	0.146347275105198	white	NA
asc_day0	29176	5090	asc_day0	asc	day0	rep1	0.0651220180970661	3	0	asc.day0	day0.rep1	3	1	2	0	45.9963186430078	0.161822352706976	white	NA
asc_day0	27119	5143	asc_day0	asc	day0	rep1	1.24267118994063	3	0	asc.day0	day0.rep1	3	1	2	0	48.8021033240158	0.110693347775281	white	0.3689204454422
asc_day0	38530	5531	asc_day0	asc	day0	rep1	0.957695302361796	3	2	asc.day0	day0.rep1	3	4	2	2	37.9481694527868	0.308481453964161	white	0.377716928720474
asc_day0	41558	6290	asc_day0	asc	day0	rep1	0.305596996968093	3	2	asc.day0	day0.rep1	3	0	2	2	41.9401482606423	0.235736775608895	white	NA
asc_day0	30614	5022	asc_day0	asc	day0	rep1	0.316848500685961	3	2	asc.day0	day0.rep1	3	4	2	2	40.710228635396	0.258149246177454	white	NA
asc_day0	41823	5964	asc_day0	asc	day0	rep1	0.478205771943667	3	2	asc.day0	day0.rep1	3	4	2	2	42.6954136598296	0.22197379209089	white	NA
asc_day0	21010	4358	asc_day0	asc	day0	rep1	4.02665397429795	3	2	asc.day0	day0.rep1	3	4	2	2	43.9172416640578	0.19970877279817	white	NA
asc_day0	23966	4713	asc_day0	asc	day0	rep1	0.726028540432279	3	0	asc.day0	day0.rep1	3	1	2	0	45.9271973726682	0.163081929678793	white	0.364017516374588
asc_day0	48410	6530	asc_day0	asc	day0	rep1	0.0991530675480273	3	2	asc.day0	day0.rep1	3	0	2	2	43.9172417409386	0.199708771397193	white	NA
asc_day0	46215	6086	asc_day0	asc	day0	rep1	0.638320891485448	3	2	asc.day0	day0.rep1	3	4	2	2	37.0835211638195	0.324237690331846	white	0.353129655122757
asc_day0	32696	5432	asc_day0	asc	day0	rep1	0.987888426718865	3	2	asc.day0	day0.rep1	3	4	2	2	40.4815100147422	0.262317119629233	white	NA
asc_day0	20256	4247	asc_day0	asc	day0	rep1	0.148104265402844	11	8	asc.day0	day0.rep1	11	10	9	8	35.5626955540101	0.351951256747161	white	0.38579735159874
asc_day0	33943	5416	asc_day0	asc	day0	rep1	0.901511357275432	3	2	asc.day0	day0.rep1	3	4	2	2	39.8150345546419	0.274462109698135	white	NA
asc_day0	28929	4542	asc_day0	asc	day0	rep1	0.594559092951709	3	0	asc.day0	day0.rep1	3	1	2	0	47.1796586392181	0.14025868928275	white	NA
asc_day0	34478	6029	asc_day0	asc	day0	rep1	0.272637623992111	3	2	asc.day0	day0.rep1	3	0	2	2	52.1933505454584	0.0488956278421053	white	NA
asc_day0	12744	3353	asc_day0	asc	day0	rep1	0.353107344632768	3	4	asc.day0	day0.rep1	3	1	2	4	47.284992608076	0.138339218751148	white	NA
asc_day0	23081	4589	asc_day0	asc	day0	rep1	0.303279753910143	3	4	asc.day0	day0.rep1	3	1	2	4	46.7960817325833	0.147248500612095	white	NA
asc_day0	51858	6495	asc_day0	asc	day0	rep1	0.908249450422307	3	2	asc.day0	day0.rep1	3	4	2	2	41.5605908933244	0.24265334003268	white	NA
asc_day0	19246	4573	asc_day0	asc	day0	rep1	0.405279019016939	3	4	asc.day0	day0.rep1	3	1	2	4	46.5121355100979	0.152422770722007	white	NA
asc_day0	39463	6019	asc_day0	asc	day0	rep1	0.154575171679801	3	2	asc.day0	day0.rep1	3	4	2	2	41.6830625585394	0.240421574203621	white	NA
asc_day0	29514	5263	asc_day0	asc	day0	rep1	0.630209392152877	3	2	asc.day0	day0.rep1	3	1	2	2	43.9172418178194	0.199708769996216	white	NA
asc_day0	21621	4368	asc_day0	asc	day0	rep1	0.693769945885944	3	0	asc.day0	day0.rep1	3	1	2	0	48.9316828617537	0.108332057235457	white	NA
asc_day0	28038	5137	asc_day0	asc	day0	rep1	0.410157643198516	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765370847877	6.93483585889609e-07	white	0.139718845486641
asc_day0	47566	6306	asc_day0	asc	day0	rep1	0.38262624563764	3	2	asc.day0	day0.rep1	3	4	2	2	37.1304987388341	0.32338163153273	white	NA
asc_day0	23869	4875	asc_day0	asc	day0	rep1	0.21785579622104	3	2	asc.day0	day0.rep1	3	4	2	2	43.5975145437618	0.205535067888118	white	NA
asc_day0	72517	7676	asc_day0	asc	day0	rep1	0.0689493498076313	3	2	asc.day0	day0.rep1	3	4	2	2	37.0791741646028	0.324316904444707	white	0.355467528104782
asc_day0	66127	7597	asc_day0	asc	day0	rep1	0.154248642763168	3	2	asc.day0	day0.rep1	3	0	2	2	51.1243010357766	0.0683766086966691	white	NA
asc_day0	46722	5962	asc_day0	asc	day0	rep1	0.644236120029108	3	2	asc.day0	day0.rep1	3	4	2	2	41.1963486729808	0.249290820950705	white	NA
asc_day0	22114	4800	asc_day0	asc	day0	rep1	1.29329836302795	3	0	asc.day0	day0.rep1	3	1	2	0	47.7392758785477	0.130060945748393	white	NA
asc_day0	33065	5382	asc_day0	asc	day0	rep1	0.871011643732043	3	2	asc.day0	day0.rep1	3	4	2	2	39.3988258694183	0.282046560516281	white	NA
asc_day0	51660	6799	asc_day0	asc	day0	rep1	1.15563298490128	3	0	asc.day0	day0.rep1	3	1	2	0	48.6602978073023	0.113277428803473	white	NA
asc_day0	50325	6457	asc_day0	asc	day0	rep1	0.206656731246895	3	2	asc.day0	day0.rep1	3	4	2	2	42.4295014898388	0.226819432863999	white	NA
asc_day0	22552	4535	asc_day0	asc	day0	rep1	0.935615466477474	3	0	asc.day0	day0.rep1	3	1	2	0	44.1258245504717	0.195907827023423	white	NA
asc_day0	32846	5934	asc_day0	asc	day0	rep1	0.213115752298606	3	2	asc.day0	day0.rep1	3	4	2	2	53.1000867295022	0.0323724359024213	white	NA
asc_day0	12129	2564	asc_day0	asc	day0	rep1	2.81144364745651	3	9	asc.day0	day0.rep1	3	1	2	9	44.1258246273525	0.195907825622446	white	NA
asc_day0	36030	5929	asc_day0	asc	day0	rep1	0.316402997502082	3	2	asc.day0	day0.rep1	3	7	2	2	51.1243011126574	0.0683766072956922	white	NA
asc_day0	36578	5603	asc_day0	asc	day0	rep1	0.820165126578818	3	2	asc.day0	day0.rep1	3	4	2	2	41.2347488798502	0.248591065057213	white	NA
asc_day0	26794	4673	asc_day0	asc	day0	rep1	0.283645592296783	3	2	asc.day0	day0.rep1	3	4	2	2	39.7579744503167	0.275501899520637	white	0.335431575775146
asc_day0	26830	4979	asc_day0	asc	day0	rep1	0.62616474096161	3	2	asc.day0	day0.rep1	3	4	2	2	40.5283561783458	0.261463455502354	white	NA
asc_day0	39036	6084	asc_day0	asc	day0	rep1	0.671175325340711	3	2	asc.day0	day0.rep1	3	4	2	2	37.0791742414837	0.324316903043731	white	0.358088999986649
asc_day0	31321	5340	asc_day0	asc	day0	rep1	1.10469014399285	3	2	asc.day0	day0.rep1	3	0	2	2	51.0579862680559	0.0695850435807799	white	NA
asc_day0	36552	5818	asc_day0	asc	day0	rep1	1.12716130444299	3	0	asc.day0	day0.rep1	3	0	2	0	43.8183544001582	0.201510766884824	white	NA
asc_day0	41405	5573	asc_day0	asc	day0	rep1	0.454051443062432	3	2	asc.day0	day0.rep1	3	4	2	2	41.575197426545	0.242387169390961	white	NA
asc_day0	45559	6149	asc_day0	asc	day0	rep1	0.671656533286508	3	2	asc.day0	day0.rep1	3	4	2	2	38.5554545829868	0.297415072203968	white	NA
asc_day0	19712	4380	asc_day0	asc	day0	rep1	0.715300324675325	3	4	asc.day0	day0.rep1	3	1	2	4	47.4079693052768	0.136098249869885	white	NA
asc_day0	18614	3912	asc_day0	asc	day0	rep1	1.090576985065	3	4	asc.day0	day0.rep1	3	0	2	4	50.0335546899139	0.0882529647386452	white	NA
asc_day0	43037	5915	asc_day0	asc	day0	rep1	0.367125961382067	3	2	asc.day0	day0.rep1	3	4	2	2	41.5429019898299	0.242975679818811	white	NA
asc_day0	21126	4263	asc_day0	asc	day0	rep1	0.302944239325949	3	0	asc.day0	day0.rep1	3	1	2	0	46.7215934625426	0.148605878871389	white	NA
asc_day0	30006	5249	asc_day0	asc	day0	rep1	1.15976804639072	3	2	asc.day0	day0.rep1	3	4	2	2	36.9609046490755	0.32647209571209	white	0.361524343490601
asc_day0	41898	6148	asc_day0	asc	day0	rep1	0.155138670103585	3	2	asc.day0	day0.rep1	3	4	2	2	40.894700647164	0.254787665916757	white	0.340514034032822
asc_day0	41469	5959	asc_day0	asc	day0	rep1	0.906701391400805	3	2	asc.day0	day0.rep1	3	1	2	2	44.1258247042334	0.195907824221469	white	NA
asc_day0	10646	3133	asc_day0	asc	day0	rep1	1.57805748637986	3	2	asc.day0	day0.rep1	3	0	2	2	50.9660955688829	0.0712595412865366	white	NA
asc_day0	21052	4714	asc_day0	asc	day0	rep1	0.251757552726582	3	2	asc.day0	day0.rep1	3	4	2	2	41.9124353332087	0.236241780291904	white	NA
asc_day0	24393	4818	asc_day0	asc	day0	rep1	0.512442094043373	3	0	asc.day0	day0.rep1	3	1	2	0	46.8455379787121	0.146347273704221	white	NA
asc_day0	34768	5445	asc_day0	asc	day0	rep1	0.20421076852278	3	2	asc.day0	day0.rep1	3	1	2	2	42.709024629623	0.221725763314342	white	NA
asc_day0	33269	5712	asc_day0	asc	day0	rep1	0.640235654813791	3	0	asc.day0	day0.rep1	3	1	2	0	48.6939344809809	0.112664477401308	white	NA
asc_day0	44662	6208	asc_day0	asc	day0	rep1	0.57543325422059	3	2	asc.day0	day0.rep1	3	4	2	2	41.9401483375231	0.235736774207918	white	NA
asc_day0	27675	5378	asc_day0	asc	day0	rep1	1.3803071364047	3	0	asc.day0	day0.rep1	3	1	2	0	45.9713649302795	0.162277077016287	white	NA
asc_day0	43798	6712	asc_day0	asc	day0	rep1	1.07539157039134	3	2	asc.day0	day0.rep1	3	7	2	2	51.1243011895382	0.0683766058947152	white	NA
asc_day0	32314	4905	asc_day0	asc	day0	rep1	0.275422417528006	3	2	asc.day0	day0.rep1	3	4	2	2	41.6648538007556	0.240753387144517	white	NA
asc_day0	48724	6307	asc_day0	asc	day0	rep1	0.184713898694688	3	2	asc.day0	day0.rep1	3	4	2	2	42.7073017209882	0.22175715938143	white	NA
asc_day0	28497	5295	asc_day0	asc	day0	rep1	0.712355686563498	3	2	asc.day0	day0.rep1	3	0	2	2	52.1933506223392	0.0488956264411283	white	0.346828728914261
asc_day0	34775	5354	asc_day0	asc	day0	rep1	0.586628324946082	3	2	asc.day0	day0.rep1	3	1	2	2	43.4846481914051	0.207591798871549	white	NA
asc_day0	9806	3146	asc_day0	asc	day0	rep1	0.948398939424842	3	0	asc.day0	day0.rep1	3	1	2	0	51.124301266419	0.0683766044937383	white	NA
asc_day0	42971	5936	asc_day0	asc	day0	rep1	0.688836657280491	3	2	asc.day0	day0.rep1	3	6	2	2	37.8072603796012	0.311049199360518	white	NA
asc_day0	23016	5127	asc_day0	asc	day0	rep1	0.139033715676051	3	0	asc.day0	day0.rep1	3	1	2	0	47.5023819809784	0.134377794913296	white	NA
asc_day0	25417	4643	asc_day0	asc	day0	rep1	0.605893693197466	3	0	asc.day0	day0.rep1	3	0	2	0	50.0335547667947	0.0882529633376683	white	0.374954789876938
asc_day0	23692	4783	asc_day0	asc	day0	rep1	0.911700151950025	3	0	asc.day0	day0.rep1	3	1	2	0	47.6921048440527	0.130920529903818	white	NA
asc_day0	28900	4971	asc_day0	asc	day0	rep1	1.05882352941176	3	2	asc.day0	day0.rep1	3	1	2	2	52.19335069922	0.0488956250401514	white	NA
asc_day0	59139	6712	asc_day0	asc	day0	rep1	0.556316474745938	3	2	asc.day0	day0.rep1	3	4	2	2	38.7986460425299	0.292983464383706	white	NA
asc_day0	31678	5033	asc_day0	asc	day0	rep1	0.744996527558558	3	2	asc.day0	day0.rep1	3	4	2	2	38.8689333165104	0.291702639663865	white	NA
asc_day0	41592	5609	asc_day0	asc	day0	rep1	0.103385266397384	3	2	asc.day0	day0.rep1	3	4	2	2	39.4057424925726	0.281920520887593	white	0.318628013134003
asc_day0	25047	4981	asc_day0	asc	day0	rep1	1.11390585698886	3	2	asc.day0	day0.rep1	3	4	2	2	41.234748956731	0.248591063656236	white	NA
asc_day0	54577	6938	asc_day0	asc	day0	rep1	0.665115341627425	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765371616686	6.92082608888533e-07	white	0.224800571799278
asc_day0	20603	4224	asc_day0	asc	day0	rep1	0.73290297529486	3	2	asc.day0	day0.rep1	3	0	2	2	50.1087276445906	0.0868831096687218	white	NA
asc_day0	61275	6875	asc_day0	asc	day0	rep1	0.101183190534476	3	2	asc.day0	day0.rep1	3	4	2	2	53.3077592277576	0.028588079868491	white	NA
asc_day0	25461	4316	asc_day0	asc	day0	rep1	0.45559875888614	3	0	asc.day0	day0.rep1	3	0	2	0	50.9608868961964	0.0713544574264946	white	NA
asc_day0	34866	5152	asc_day0	asc	day0	rep1	0.344174840819136	3	2	asc.day0	day0.rep1	3	4	2	2	39.4451009131175	0.281203303742684	white	NA
asc_day0	18260	4035	asc_day0	asc	day0	rep1	0.963855421686747	11	8	asc.day0	day0.rep1	11	10	0	8	35.7327502789379	0.348852398545981	white	0.438405692577362
asc_day0	11570	3286	asc_day0	asc	day0	rep1	0.87294727744166	3	0	asc.day0	day0.rep1	3	1	2	0	45.3607699928224	0.173403772439436	white	NA
asc_day0	33116	5358	asc_day0	asc	day0	rep1	0.649232999154487	3	2	asc.day0	day0.rep1	3	4	2	2	39.7733010717515	0.275222606919096	white	NA
asc_day0	17557	3954	asc_day0	asc	day0	rep1	1.36128040097967	3	0	asc.day0	day0.rep1	3	0	2	0	47.7691288742116	0.129516943219311	white	NA
asc_day0	34559	5505	asc_day0	asc	day0	rep1	0.396423507624642	3	2	asc.day0	day0.rep1	3	4	2	2	41.963521217744	0.235310856953408	white	NA
asc_day0	27523	5258	asc_day0	asc	day0	rep1	0.505032154924972	3	2	asc.day0	day0.rep1	3	1	2	2	50.0213207285872	0.0884759006870955	white	NA
asc_day0	28383	5051	asc_day0	asc	day0	rep1	0.824437163090582	11	8	asc.day0	day0.rep1	11	10	0	8	50.0335548436756	0.0882529619366913	white	0.426961153745651
asc_day0	23128	4686	asc_day0	asc	day0	rep1	0.233483223797994	3	0	asc.day0	day0.rep1	3	0	2	0	48.9692572971893	0.107647349136616	white	NA
asc_day0	24975	4643	asc_day0	asc	day0	rep1	0.584584584584585	3	2	asc.day0	day0.rep1	3	1	2	2	42.7090247065038	0.221725761913365	white	NA
asc_day0	17225	4002	asc_day0	asc	day0	rep1	1.52104499274311	3	2	asc.day0	day0.rep1	3	4	2	2	52.1933507761008	0.0488956236391744	white	NA
asc_day0	19172	4151	asc_day0	asc	day0	rep1	0.959732943876486	3	0	asc.day0	day0.rep1	3	1	2	0	45.1905452070975	0.17650572960947	white	NA
asc_day0	31668	5234	asc_day0	asc	day0	rep1	0.590501452570418	3	2	asc.day0	day0.rep1	3	1	2	2	43.6147249673283	0.205221447303701	white	0.356169015169144
asc_day0	13635	3447	asc_day0	asc	day0	rep1	2.31023102310231	3	0	asc.day0	day0.rep1	3	1	2	0	45.3629721346381	0.173363643444321	white	NA
asc_day0	59714	7356	asc_day0	asc	day0	rep1	0.308135445624142	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765372385494	6.9068163199848e-07	white	0.0658781304955482
asc_day0	32472	5724	asc_day0	asc	day0	rep1	0.862281350086228	8	7	asc.day0	day0.rep1	8	9	8	7	54.8765373154302	6.89280654997404e-07	white	0.150976553559303
asc_day0	19696	4225	asc_day0	asc	day0	rep1	0.934199837530463	3	4	asc.day0	day0.rep1	3	0	2	4	47.7826297436782	0.129270920769261	white	NA
asc_day0	29939	5444	asc_day0	asc	day0	rep1	0.988676976518922	3	2	asc.day0	day0.rep1	3	0	2	2	50.8240843534793	0.0738473707026265	white	NA
asc_day0	30524	5701	asc_day0	asc	day0	rep1	0.861617088192897	3	4	asc.day0	day0.rep1	3	1	2	4	47.7527246475663	0.129815872709777	white	NA
asc_day0	43299	6224	asc_day0	asc	day0	rep1	0.692856647959537	3	4	asc.day0	day0.rep1	3	0	2	4	50.110042912527	0.0868591419204966	white	NA
asc_day0	31339	5382	asc_day0	asc	day0	rep1	0.772200772200772	3	2	asc.day0	day0.rep1	3	1	2	2	43.8325511689033	0.201252063262947	white	NA
asc_day0	29700	5040	asc_day0	asc	day0	rep1	0.198653198653199	3	2	asc.day0	day0.rep1	3	4	2	2	41.1231809020595	0.250624136135438	white	NA
asc_day0	43879	5925	asc_day0	asc	day0	rep1	0.120786708904032	3	2	asc.day0	day0.rep1	3	0	2	2	51.1243013432998	0.0683766030927613	white	NA
asc_day0	34874	5854	asc_day0	asc	day0	rep1	1.2387451969949	3	2	asc.day0	day0.rep1	3	1	2	2	44.1258247811142	0.195907822820492	white	NA
asc_day0	33283	6053	asc_day0	asc	day0	rep1	0.793197728570141	8	2	asc.day0	day0.rep1	8	9	8	2	54.7364212095645	0.00255398466226664	white	0.105973348021507
asc_day0	29050	5214	asc_day0	asc	day0	rep1	1.50774526678141	3	0	asc.day0	day0.rep1	3	1	2	0	44.1136831315784	0.196129076597803	white	NA
asc_day0	27628	4765	asc_day0	asc	day0	rep1	0.63703489213841	3	0	asc.day0	day0.rep1	3	1	2	0	46.0099387805594	0.161574156869013	white	NA
asc_day0	27982	5097	asc_day0	asc	day0	rep1	0.250160817668501	3	2	asc.day0	day0.rep1	3	1	2	2	51.1243014201806	0.0683766016917844	white	NA
asc_day0	25197	4924	asc_day0	asc	day0	rep1	0.813588919315792	3	0	asc.day0	day0.rep1	3	1	2	0	48.6148163345418	0.114106224562754	white	NA
asc_day0	30274	5507	asc_day0	asc	day0	rep1	0.369954416330845	3	2	asc.day0	day0.rep1	3	4	2	2	41.6323740734514	0.241345255846615	white	NA
asc_day0	23764	4901	asc_day0	asc	day0	rep1	0.513381585591651	3	2	asc.day0	day0.rep1	3	7	2	2	51.1243014970615	0.0683766002908074	white	NA
asc_day0	40400	5778	asc_day0	asc	day0	rep1	0.920792079207921	3	2	asc.day0	day0.rep1	3	4	2	2	37.3190919054231	0.31994495265645	white	NA
asc_day0	28540	5573	asc_day0	asc	day0	rep1	1.09670637701472	11	8	asc.day0	day0.rep1	11	10	0	8	47.782629820559	0.129270919368284	white	0.480143308639526
asc_day0	32515	5537	asc_day0	asc	day0	rep1	0.409041980624327	3	2	asc.day0	day0.rep1	3	4	2	2	41.940148414404	0.235736772806941	white	NA
asc_day0	27851	5123	asc_day0	asc	day0	rep1	0.696563857671179	3	4	asc.day0	day0.rep1	3	1	2	4	46.5149413738289	0.15237164027657	white	NA
asc_day0	47278	6456	asc_day0	asc	day0	rep1	0.907398790134946	3	0	asc.day0	day0.rep1	3	0	2	0	45.4264169047954	0.172207507697976	white	NA
asc_day0	23961	4736	asc_day0	asc	day0	rep1	0.826342807061475	3	0	asc.day0	day0.rep1	3	1	2	0	48.6589217706725	0.11330250392207	white	NA
asc_day0	47256	6278	asc_day0	asc	day0	rep1	0.323768410360589	3	2	asc.day0	day0.rep1	3	4	2	2	41.8619389385212	0.237161961526939	white	0.321202158927917
asc_day0	52178	7039	asc_day0	asc	day0	rep1	0.0440798804093679	3	2	asc.day0	day0.rep1	3	4	2	2	53.3558343851771	0.0277120201418021	white	NA
asc_day0	38753	6237	asc_day0	asc	day0	rep1	0.340618790803293	3	4	asc.day0	day0.rep1	3	0	2	4	50.0252639058286	0.0884040453056096	white	NA
asc_day0	33575	5364	asc_day0	asc	day0	rep1	0.643335815338794	3	2	asc.day0	day0.rep1	3	0	2	2	43.8107608225326	0.201649142459578	white	NA
asc_day0	30852	4940	asc_day0	asc	day0	rep1	0.894593543368339	3	2	asc.day0	day0.rep1	3	4	2	2	39.3665187652987	0.282635283555877	white	NA
asc_day0	53437	6239	asc_day0	asc	day0	rep1	0.686790051836742	3	2	asc.day0	day0.rep1	3	0	2	2	42.7702424627846	0.220610208398523	white	NA
asc_day0	32704	5591	asc_day0	asc	day0	rep1	0.342465753424658	3	2	asc.day0	day0.rep1	3	1	2	2	43.9544739777339	0.199030299085469	white	NA
