"Cluster"	"cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"7"	"7"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION"	"41/2873"	"55/17939"	7.95139871522027e-22	6.70964289717045e-20	5.28085516246454e-20	"GEN1/ZWILCH/KNTC1/INCENP/FBXO5/MAD2L1/HASPIN/ZWINT/TRIP13/NDC80/CCNB1/SPC24/CDK1/CDCA8/BUB1/BIRC5/KNL1/AURKB/TTK/CDC20/CENPF/PLK1/NUF2/BUB1B/SPC25/SPDL1/RAD21/BUB3/XRCC3/MAD2L2/CDK5RAP2/ANAPC15/TPR/HNRNPU/ZW10/ZNF207/MAD1L1/DYNC1LI1/APC/NUMA1/KAT5"	41
"7"	"7"	"WP_DNA_REPLICATION"	"WP_DNA_REPLICATION"	"35/2873"	"42/17939"	1.01223572609824e-21	8.46247812124164e-20	6.66043215096412e-20	"POLA2/CDC6/PRIM1/MCM7/RFC3/POLE2/MCM2/ORC6/MCM5/CDT1/ORC1/MCM10/CDC45/MCM4/RFC4/RPA3/DBF4/POLD1/POLA1/CDK2/RFC2/RFC5/CDC7/MCM3/GMNN/PCNA/PRIM2/POLE/MCM6/POLD3/RPA1/POLD2/RPA2/ORC3/ORC2"	35
"7"	"7"	"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT"	"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT"	"43/2873"	"60/17939"	1.06858105165157e-21	8.85157643611191e-20	6.9666737611779e-20	"NSD2/BARD1/RFC3/DNA2/BRCA1/BRIP1/RMI2/BLM/CCNB1/EXO1/CDK1/CDC25C/RFC4/RHNO1/WEE1/RPA3/YWHAH/RFC2/RFC5/MDC1/RBBP8/YWHAQ/CHEK1/YWHAB/RMI1/RPA1/TOPBP1/CHEK2/MRE11/YWHAZ/RAD1/UBE2N/RPA2/ATRIP/TOP3A/YWHAE/BABAM1/HUS1/NBN/BRCC3/KAT5/TP53/RNF8"	43
"7"	"7"	"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION"	"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION"	"158/2873"	"471/17939"	1.7824684860196e-21	1.46308254184281e-19	1.15152581331276e-19	"RACGAP1/PSRC1/KIF22/ZWILCH/KNTC1/INCENP/ECT2/CDT1/MAD2L1/ESPL1/FAM83D/ZWINT/NDC80/CCNB1/LMNB1/KIF18A/CENPE/SPC24/SPAG5/SKA3/CDK1/NUSAP1/CDCA5/CDCA8/BIRC5/KIF14/KNL1/AURKB/CENPF/CENPA/SGO1/PLK1/SKA1/CEP55/KIF2C/NUF2/KIFC1/SPC25/NEK2/SDC1/GPSM2/RAN/SPDL1/SYNE2/LMNB2/EZR/KNSTRN/DSN1/SKA2/CFL1/BUB3/NDE1/KPNB1/MYO19/LMNA/CENPQ/CDK5RAP2/MYH9/NUP62/MAP1B/ACTN4/TUBA1A/FMN2/NUDC/RAB27A/TMED9/YWHAZ/KIF5B/ITGB1/MLH1/EML4/TTL/HNRNPU/RAC2/DYNLT1/ITGA4/CHAMP1/EIF6/ZW10/GATA2/MAPRE1/CEP83/MYO1C/HIF1A/SCRIB/PMF1/ARHGAP21/YKT6/KXD1/NSL1/BBS7/XPO1/TCIRG1/NUP88/MAP4/CLASP2/SDC4/DTNBP1/DYNC1H1/CEP120/PCM1/DCTN1/TRAPPC2L/RB1/DNM1L/KIF1C/IKBKG/PAFAH1B1/CDC42/ADORA2B/AP3M2/C17orf75/S100A13/TOR1A/ABCE1/DNM1/MYO5A/ZNF207/PEF1/MKKS/TRAK2/CDC23/MAD1L1/BORCS8/CHMP1A/SEH1L/DNM2/CHMP3/CENPC/LIN7A/PINX1/APC/MAP1S/AP3D1/VPS4A/NUMA1/BICD1/CHMP4A/ATP13A2/ENKD1/CHMP6/LSG1/RCC2/FOXF1/GBF1/EXOC5/RIPOR1/STAM/SDAD1/HDAC6/KAT5/RABGEF1/KIF13A/TRAK1/CBL/STK11/COPG2/NEFL"	158
"7"	"7"	"GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING"	"GOBP_DNA_INTEGRITY_CHECKPOINT_SIGNALING"	"69/2873"	"135/17939"	2.84875727713198e-21	2.31724589686709e-19	1.82379899269018e-19	"BARD1/CDC6/TIMELESS/E2F1/DNA2/WDR76/E2F7/BRCA1/TICRR/CDT1/BRCA2/ORC1/BRIP1/EME1/FANCD2/RAD51/CLSPN/DTL/BLM/CDK1/CDC45/PLK1/GTSE1/RHNO1/CDK2/DONSON/MDC1/MSH2/PRKDC/RFWD3/CHEK1/TELO2/TOPBP1/CHEK2/MRE11/MAP3K20/RAD1/RNASEH2B/TIPIN/RPA2/ATRIP/FZR1/DOT1L/CCND1/NAE1/MUS81/FBXO4/CCAR2/PML/CDC5L/PRPF19/BABAM1/IER3/TTI1/EIF2AK4/HUS1/CUL4A/INTS7/NBN/BRCC3/CRY1/PLK3/PIDD1/CASP2/TP53/TTI2/DTX3L/TAOK2/GNB1L"	69
"7"	"7"	"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS"	"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS"	"152/2873"	"449/17939"	3.89868658130682e-21	3.14296795916243e-19	2.47368732240623e-19	"RAN/SUV39H1/LSM4/SNRPB/SNRPG/PTGES3/PSIP1/XRCC5/EXOSC9/PRKDC/EXOSC8/SNRPD1/HSP90AA1/DDX39B/LSM2/SNRPE/PA2G4/SF3B2/EIF1AX/RRP7A/SNRPC/RUVBL2/SRSF9/SNRPA1/SNRPF/NHP2/TARBP2/SF3B4/SF3A2/WBP11/RPP30/U2AF2/EXOSC2/PUF60/TSR2/NOM1/FBL/LYAR/EIF6/EIF5/EBNA1BP2/EXOSC10/SNRPD3/ERI1/SF3B3/NPM3/SRSF1/ERI2/POP7/SRPK1/NOP58/NOL7/UTP20/PRPF8/BUD13/DHX9/MRTO4/GAR1/XPO1/SRSF10/SF3A3/SNRNP200/CD2BP2/EMG1/DDX23/WDR77/EXOSC3/LAS1L/NUP88/DKC1/PELP1/BUD23/ERCC2/DDX54/NOP56/EFL1/RUVBL1/ERAL1/DDX46/DROSHA/PRPF31/TSR1/MPHOSPH6/BRIX1/GEMIN6/UTP18/ABCE1/WDR18/PRPF19/NOL9/RRP1B/NOC4L/RRP36/UTP15/NCBP1/NOL11/SF3A1/POP4/PWP1/GEMIN4/SRFBP1/TFB1M/LUC7L2/MYBBP1A/EXOSC6/NSUN5/MTG2/RRP12/CUL4A/DENR/RRP15/MRM2/AATF/GNL2/SART3/TBL3/RPUSD2/PHF5A/HEATR1/RRP1/PRPF3/DDX56/USP39/NOC2L/NIP7/WDR55/BOP1/DNTTIP2/GRWD1/PRMT5/NOLC1/AGO2/USP16/LSG1/PDCD11/PAK1IP1/MTERF3/SDAD1/RPF1/MAK16/DDX51/TENT4B/NOL10/KRI1/ABT1/MPV17L2/RPP40/NAT10/DHX37/UTP25/YJU2/EIF3C"	152
"7"	"7"	"GOCC_REPLICATION_FORK"	"GOCC_REPLICATION_FORK"	"48/2873"	"74/17939"	3.95316942788541e-21	3.15503553886167e-19	2.4831851662602e-19	"WDHD1/POLA2/PRIM1/TIMELESS/RFC3/XRCC2/BRIP1/EME1/UHRF1/BLM/MCM10/RFC4/RPA3/TONSL/POLD1/DNMT1/MMS22L/POLA1/RFC2/RFC5/MCM3/RAD18/DONSON/PCNA/PRIM2/XRCC3/CHEK1/POLD3/RPA1/MRE11/PARP1/POLD2/TIPIN/POLH/PIF1/BAZ1B/RPA2/RAD51D/PRIMPOL/ZRANB3/RAD51C/DMAP1/MUS81/CDC5L/PRPF19/BCAS2/NBN/TP53"	48
"7"	"7"	"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX"	"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX"	"30/2873"	"33/17939"	3.98354249009005e-21	3.15503553886167e-19	2.4831851662602e-19	"POLA2/MCM8/CDC6/PRIM1/MCM7/POLE2/MCM2/ORC6/MCM5/CDT1/ORC1/MCM10/CDC45/MCM4/RPA3/DBF4/POLA1/CDK2/CDC7/MCM3/GMNN/PRIM2/POLE/MCM6/RPA1/POLE3/RPA2/POLE4/ORC3/ORC2"	30
"7"	"7"	"GOBP_TELOMERE_MAINTENANCE"	"GOBP_TELOMERE_MAINTENANCE"	"76/2873"	"159/17939"	5.25043843279316e-21	4.12227900953821e-19	3.24445856840152e-19	"DNA2/FEN1/RECQL4/BRCA2/RAD51/BLM/EXO1/AURKB/NEK2/RPA3/CDK2/HNRNPA2B1/PCNA/PTGES3/XRCC5/PRKDC/XRCC3/WRAP53/DCLRE1B/HNRNPD/MAD2L2/PPP1CA/ACTL6A/HNRNPA1/XRCC6/HSP90AA1/RPA1/RUVBL2/UCHL5/MRE11/ACD/PARP1/CCT6A/NHP2/CCT5/HNRNPU/CCT2/CCT4/SLF1/RIF1/SMC6/PIF1/XRCC1/EXOSC10/NSMCE4A/RPA2/RAD51D/MCRS1/CCT8/SLF2/NEK7/GAR1/INO80E/NABP2/PNKP/DKC1/RAD51C/RUVBL1/FBXO4/INO80C/DCP2/PML/MAPK1/HUS1/PINX1/SMC5/NBN/SHLD2/MAP3K4/YLPM1/DCLRE1C/SMG6/TENT4B/TP53/NAT10/MAPK3"	76
"7"	"7"	"GOBP_REGULATION_OF_NUCLEAR_DIVISION"	"GOBP_REGULATION_OF_NUCLEAR_DIVISION"	"72/2873"	"146/17939"	5.76580078795764e-21	4.48788063055772e-19	3.53220699813993e-19	"GEN1/ZWILCH/KNTC1/INCENP/FBXO5/KIF20B/MAD2L1/HASPIN/ESPL1/CDCA2/ZWINT/AURKA/TRIP13/NDC80/RAD51AP1/CCNB1/SPC24/NUSAP1/CDCA8/BUB1/BIRC5/KNL1/AURKB/TTK/CDC20/CENPF/PKMYT1/PLK1/CDC25C/NUF2/DLGAP5/BUB1B/MKI67/SPC25/UBE2C/NEK2/SPDL1/BORA/RAD21/BUB3/XRCC3/CALR/MAD2L2/CHEK1/CDK5RAP2/AURKAIP1/NUP62/ANAPC11/ANAPC15/PIN1/TPR/RAD1/RCC1/ZW10/FZR1/SPHK1/RB1/CDC42/PLCB1/ZNF207/PHIP/CDC23/MAD1L1/ANAPC7/DYNC1LI1/DAPK3/APC/PDXP/WNT5A/PRMT5/RGCC/NME6"	72
