orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	fastmnn_clusters	progen_clusters	if_progen_cluster	time.progen_clusters	raw_pseudotime	monocle_pseudotime	pscondition	sample_or_progen_cluster
asc_day0	33853	5322	asc_day0	asc	day0	rep1	0.800519894839453	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.7194615151523	0.109007345728811	white	p0
asc_day0	46014	6656	asc_day0	asc	day0	rep1	0.682401008388751	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441741149619	0.0339515318260667	white	p1
asc_day0	33328	5355	asc_day0	asc	day0	rep1	0.366058569371099	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	32.2509846796507	0.17235495055012	white	p0
asc_day0	25327	4802	asc_day0	asc	day0	rep1	0.758084257906582	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	29.6974584642862	0.237885146039636	white	p0
asc_day0	31012	5750	asc_day0	asc	day0	rep1	1.779956146008	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	24.0427840594528	0.382998956482896	white	p2
asc_day0	35590	6193	asc_day0	asc	day0	rep1	0.387749367799944	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	22.4922708111998	0.422789202479098	white	p2
asc_day0	12294	3518	asc_day0	asc	day0	rep1	1.84642915243208	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.5549202698004	0.0362420201266899	white	p0
asc_day0	24662	4890	asc_day0	asc	day0	rep1	0.137863920201119	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	27.9379676303061	0.283038306253531	white	p2
asc_day0	31218	5537	asc_day0	asc	day0	rep1	0.528541226215645	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	27.9379680058713	0.28303829661554	white	p0
asc_day0	67188	7979	asc_day0	asc	day0	rep1	0.681669345716497	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	29.7110027485446	0.237537564099855	white	p5
asc_day0	24637	4808	asc_day0	asc	day0	rep1	0.807728213662378	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.2273508511949	0.326937229737581	white	p1
asc_day0	21886	2482	asc_day0	asc	day0	rep1	0.22388741661336	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2311425973372	0.352502552400322	white	p1
asc_day0	25445	4500	asc_day0	asc	day0	rep1	0.396934564747495	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.6128063368028	0.1117443979843	white	p0
asc_day0	30348	4802	asc_day0	asc	day0	rep1	0.827072624225649	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	37.6441744905271	0.033951522188076	white	p2
asc_day0	24615	4632	asc_day0	asc	day0	rep1	1.3609587649807	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6441748660924	0.0339515125500852	white	p0
asc_day0	28359	4743	asc_day0	asc	day0	rep1	0.342043090376953	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	37.6441752416576	0.0339515029120946	white	p1
asc_day0	44076	6255	asc_day0	asc	day0	rep1	0.292676286414375	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.8922648666694	0.027584870947196	white	p0
asc_day0	15006	3351	asc_day0	asc	day0	rep1	2.53898440623751	3	2	asc.day0	day0.rep1	3	2	NA	t3	day0	27.4695907494237	0.295058088303277	white	day0
asc_day0	30692	4977	asc_day0	asc	day0	rep1	0.325817802684739	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	30.4001752290572	0.219851586528039	white	p2
asc_day0	10217	3223	asc_day0	asc	day0	rep1	1.41920328863659	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.8398698239302	0.080254723155162	white	p0
asc_day0	26611	4784	asc_day0	asc	day0	rep1	0.488519785051295	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.9415962980601	0.0263188967334362	white	p0
asc_day0	33416	5329	asc_day0	asc	day0	rep1	1.18206847019392	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6441756172228	0.0339514932741038	white	p0
asc_day0	24417	5049	asc_day0	asc	day0	rep1	0.491460867428431	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.8585062472947	0.387728009579138	white	p2
asc_day0	29810	4951	asc_day0	asc	day0	rep1	1.02985575310299	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2657105187984	0.351615448662209	white	p1
asc_day0	27228	4458	asc_day0	asc	day0	rep1	0.293815190245336	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	29.696952191097	0.237898138340581	white	p1
asc_day0	37051	5816	asc_day0	asc	day0	rep1	0.739521200507409	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.1820999631435	0.328098486482172	white	p1
asc_day0	48183	7213	asc_day0	asc	day0	rep1	0.960919826494822	8	7	asc.day0	day0.rep1	8	7	5	p5	p5	38.9447202961375	0.000576097893655758	white	p5
asc_day0	52126	6855	asc_day0	asc	day0	rep1	0.606223381805625	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.8325402292991	0.260081221678149	white	p3
asc_day0	36339	5767	asc_day0	asc	day0	rep1	0.588898979058312	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.9825104588589	0.25623259134041	white	p3
asc_day0	20088	4216	asc_day0	asc	day0	rep1	1.65272799681402	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.4045856150026	0.271063662103765	white	p1
asc_day0	20845	4369	asc_day0	asc	day0	rep1	1.48236987287119	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	26.2604439948055	0.326087972676063	white	p1
asc_day0	28956	5386	asc_day0	asc	day0	rep1	0.480038679375604	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	37.644175992788	0.0339514836361131	white	p1
asc_day0	21036	4436	asc_day0	asc	day0	rep1	0.66552576535463	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585066228599	0.387727999941148	white	p1
asc_day0	42433	6090	asc_day0	asc	day0	rep1	0.747060071171023	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	32.7412098439901	0.159774484111299	white	p0
asc_day0	37749	5720	asc_day0	asc	day0	rep1	0.800021192614374	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	31.0378043348615	0.203488347450347	white	p3
asc_day0	37429	5269	asc_day0	asc	day0	rep1	0.523658126051992	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441763683532	0.0339514739981225	white	p1
asc_day0	28428	4899	asc_day0	asc	day0	rep1	0.914591248065288	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.6513743701504	0.367380929225892	white	p1
asc_day0	23530	5020	asc_day0	asc	day0	rep1	0.32299192520187	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	38.7642575464479	0.00520724645777793	white	p4
asc_day0	32296	5552	asc_day0	asc	day0	rep1	0.594500866980431	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6441767439184	0.0339514643601317	white	p0
asc_day0	39240	5490	asc_day0	asc	day0	rep1	0.186034658511723	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.1610372912638	0.0976753504832119	white	p0
asc_day0	29593	5700	asc_day0	asc	day0	rep1	0.601493596458622	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	27.8275109594734	0.285872914799639	white	p0
asc_day0	34092	5418	asc_day0	asc	day0	rep1	1.28182564824592	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	30.3149288962019	0.222039231527789	white	p0
asc_day0	13718	3487	asc_day0	asc	day0	rep1	1.48709724449628	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8585069984251	0.387727990303157	white	p1
asc_day0	32130	5478	asc_day0	asc	day0	rep1	1.4067849361967	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.1040702443206	0.150462532338106	white	p0
asc_day0	24412	4978	asc_day0	asc	day0	rep1	1.34360150745535	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.8585073739903	0.387727980665166	white	p2
asc_day0	29176	5090	asc_day0	asc	day0	rep1	0.0651220180970661	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	22.1710964300202	0.431031381415148	white	p2
asc_day0	27119	5143	asc_day0	asc	day0	rep1	1.24267118994063	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585077495555	0.387727971027176	white	p1
asc_day0	38530	5531	asc_day0	asc	day0	rep1	0.957695302361796	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.9187588720925	0.0782302227928968	white	p0
asc_day0	41558	6290	asc_day0	asc	day0	rep1	0.305596996968093	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	30.3975634950038	0.21991861048967	white	p0
asc_day0	30614	5022	asc_day0	asc	day0	rep1	0.316848500685961	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.6658078856304	0.110384238908969	white	p0
asc_day0	41823	5964	asc_day0	asc	day0	rep1	0.478205771943667	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.4264154900979	0.193515563611739	white	p0
asc_day0	21010	4358	asc_day0	asc	day0	rep1	4.02665397429795	3	2	asc.day0	day0.rep1	3	2	NA	t3	day0	31.1982035704019	0.199372081402994	white	day0
asc_day0	23966	4713	asc_day0	asc	day0	rep1	0.726028540432279	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	22.4543353984235	0.423762724896942	white	p2
asc_day0	48410	6530	asc_day0	asc	day0	rep1	0.0991530675480273	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441771194837	0.033951454722141	white	p1
asc_day0	46215	6086	asc_day0	asc	day0	rep1	0.638320891485448	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.4099472589699	0.0399624086949623	white	p0
asc_day0	32696	5432	asc_day0	asc	day0	rep1	0.987888426718865	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.8427172116554	0.080181651700815	white	p0
asc_day0	20256	4247	asc_day0	asc	day0	rep1	0.148104265402844	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	37.4931534558759	0.037827118946856	white	p6
asc_day0	33943	5416	asc_day0	asc	day0	rep1	0.901511357275432	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.835475860553	0.0803674838064335	white	p0
asc_day0	28929	4542	asc_day0	asc	day0	rep1	0.594559092951709	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	22.4558229070996	0.423724551513895	white	p1
asc_day0	34478	6029	asc_day0	asc	day0	rep1	0.272637623992111	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	30.2371217689902	0.224035966954265	white	p0
asc_day0	12744	3353	asc_day0	asc	day0	rep1	0.353107344632768	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.6476371712115	0.393139464411785	white	p1
asc_day0	23081	4589	asc_day0	asc	day0	rep1	0.303279753910143	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	24.042784435018	0.382998946844905	white	p2
asc_day0	51858	6495	asc_day0	asc	day0	rep1	0.908249450422307	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.2787372096094	0.068992232327973	white	p0
asc_day0	19246	4573	asc_day0	asc	day0	rep1	0.405279019016939	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	24.095213056993	0.381653490578745	white	p2
asc_day0	39463	6019	asc_day0	asc	day0	rep1	0.154575171679801	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.1367670895505	0.046972929988302	white	p0
asc_day0	29514	5263	asc_day0	asc	day0	rep1	0.630209392152877	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	31.4264158656631	0.193515553973748	white	p1
asc_day0	21621	4368	asc_day0	asc	day0	rep1	0.693769945885944	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.9746049987707	0.333423352738342	white	p1
asc_day0	28038	5137	asc_day0	asc	day0	rep1	0.410157643198516	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	38.9447206717027	0.00057608825566513	white	p4
asc_day0	47566	6306	asc_day0	asc	day0	rep1	0.38262624563764	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6132673517153	0.0347446806198061	white	p0
asc_day0	23869	4875	asc_day0	asc	day0	rep1	0.21785579622104	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	37.6334241058181	0.0342274053207146	white	p2
asc_day0	72517	7676	asc_day0	asc	day0	rep1	0.0689493498076313	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.1472767933519	0.149353738707002	white	p0
asc_day0	66127	7597	asc_day0	asc	day0	rep1	0.154248642763168	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	29.7074155114924	0.237629622032875	white	p0
asc_day0	46722	5962	asc_day0	asc	day0	rep1	0.644236120029108	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.5663298199925	0.112937107584822	white	p0
asc_day0	22114	4800	asc_day0	asc	day0	rep1	1.29329836302795	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	24.2496100694682	0.37769125735411	white	p1
asc_day0	33065	5382	asc_day0	asc	day0	rep1	0.871011643732043	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.6067058987326	0.0862383224255997	white	p0
asc_day0	51660	6799	asc_day0	asc	day0	rep1	1.15563298490128	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2704431885592	0.351493995914732	white	p1
asc_day0	50325	6457	asc_day0	asc	day0	rep1	0.206656731246895	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.638431315089	0.0340989071676882	white	p0
asc_day0	22552	4535	asc_day0	asc	day0	rep1	0.935615466477474	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2113564724797	0.276022429868751	white	p1
asc_day0	32846	5934	asc_day0	asc	day0	rep1	0.213115752298606	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	30.267258385246	0.223262582156903	white	p3
asc_day0	12129	2564	asc_day0	asc	day0	rep1	2.81144364745651	3	9	asc.day0	day0.rep1	3	9	NA	t3	day0	24.4602016495418	0.372286923798561	white	day0
asc_day0	36030	5929	asc_day0	asc	day0	rep1	0.316402997502082	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.9189862640907	0.257862789172892	white	p0
asc_day0	36578	5603	asc_day0	asc	day0	rep1	0.820165126578818	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.2345376656608	0.121451766492344	white	p0
asc_day0	26794	4673	asc_day0	asc	day0	rep1	0.283645592296783	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.2250770659478	0.0960319215147145	white	p0
asc_day0	26830	4979	asc_day0	asc	day0	rep1	0.62616474096161	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.9158207546773	0.129630880282872	white	p0
asc_day0	39036	6084	asc_day0	asc	day0	rep1	0.671175325340711	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6390204381385	0.0340837887215293	white	p0
asc_day0	31321	5340	asc_day0	asc	day0	rep1	1.10469014399285	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.8891268010035	0.258629061491361	white	p3
asc_day0	36552	5818	asc_day0	asc	day0	rep1	1.12716130444299	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.4392227793008	0.347162667922331	white	p1
asc_day0	41405	5573	asc_day0	asc	day0	rep1	0.454051443062432	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.1420770384802	0.046836662739778	white	p0
asc_day0	45559	6149	asc_day0	asc	day0	rep1	0.671656533286508	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.007358041189	0.127281792874409	white	p0
asc_day0	19712	4380	asc_day0	asc	day0	rep1	0.715300324675325	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	22.791373658126	0.415113437134451	white	p1
asc_day0	18614	3912	asc_day0	asc	day0	rep1	1.090576985065	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	25.4627579859275	0.346558692650078	white	p2
asc_day0	43037	5915	asc_day0	asc	day0	rep1	0.367125961382067	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.0980398643608	0.150617287740758	white	p0
asc_day0	21126	4263	asc_day0	asc	day0	rep1	0.302944239325949	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585081251207	0.387727961389185	white	p1
asc_day0	30006	5249	asc_day0	asc	day0	rep1	1.15976804639072	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.5954465702236	0.0352020087208067	white	p0
asc_day0	41898	6148	asc_day0	asc	day0	rep1	0.155138670103585	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.1410947983951	0.123849756112414	white	p0
asc_day0	41469	5959	asc_day0	asc	day0	rep1	0.906701391400805	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.5792630445935	0.292243608898672	white	p1
asc_day0	10646	3133	asc_day0	asc	day0	rep1	1.57805748637986	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	28.2463472959885	0.275124473352356	white	p3
asc_day0	21052	4714	asc_day0	asc	day0	rep1	0.251757552726582	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.098040239926	0.150617278102768	white	p0
asc_day0	24393	4818	asc_day0	asc	day0	rep1	0.512442094043373	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585085006859	0.387727951751194	white	p1
asc_day0	34768	5445	asc_day0	asc	day0	rep1	0.20421076852278	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441774950489	0.0339514450841504	white	p1
asc_day0	33269	5712	asc_day0	asc	day0	rep1	0.640235654813791	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585088762512	0.387727942113203	white	p1
asc_day0	44662	6208	asc_day0	asc	day0	rep1	0.57543325422059	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	32.0234625563156	0.178193766353391	white	p3
asc_day0	27675	5378	asc_day0	asc	day0	rep1	1.3803071364047	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.8585092518164	0.387727932475213	white	p1
asc_day0	43798	6712	asc_day0	asc	day0	rep1	1.07539157039134	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.9300372517909	0.257579191777263	white	p0
asc_day0	32314	4905	asc_day0	asc	day0	rep1	0.275422417528006	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.4314656745065	0.0650728184205298	white	p0
asc_day0	48724	6307	asc_day0	asc	day0	rep1	0.184713898694688	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441778706141	0.0339514354461596	white	p1
asc_day0	28497	5295	asc_day0	asc	day0	rep1	0.712355686563498	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	29.7085621166548	0.237600197130171	white	p0
asc_day0	34775	5354	asc_day0	asc	day0	rep1	0.586628324946082	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6198470140663	0.0345758291870232	white	p0
asc_day0	9806	3146	asc_day0	asc	day0	rep1	0.948398939424842	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.8585096273816	0.387727922837222	white	p2
asc_day0	42971	5936	asc_day0	asc	day0	rep1	0.688836657280491	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.9480803313416	0.0774777570672406	white	p0
asc_day0	23016	5127	asc_day0	asc	day0	rep1	0.139033715676051	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.3962426739833	0.399590908085724	white	p1
asc_day0	25417	4643	asc_day0	asc	day0	rep1	0.605893693197466	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.2880242165359	0.402368078192469	white	p1
asc_day0	23692	4783	asc_day0	asc	day0	rep1	0.911700151950025	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.5480924717468	0.3956940430868	white	p1
asc_day0	28900	4971	asc_day0	asc	day0	rep1	1.05882352941176	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	31.0378047104267	0.203488337812356	white	p2
asc_day0	59139	6712	asc_day0	asc	day0	rep1	0.556316474745938	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.6746857889502	0.110156408571225	white	p0
asc_day0	31678	5033	asc_day0	asc	day0	rep1	0.744996527558558	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.5789404455566	0.0869508569449378	white	p0
asc_day0	41592	5609	asc_day0	asc	day0	rep1	0.103385266397384	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.1410951739604	0.123849746474423	white	p0
asc_day0	25047	4981	asc_day0	asc	day0	rep1	1.11390585698886	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.0448772131425	0.126318952290308	white	p0
asc_day0	54577	6938	asc_day0	asc	day0	rep1	0.665115341627425	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	38.9447210472679	0.000576078617674392	white	p4
asc_day0	20603	4224	asc_day0	asc	day0	rep1	0.73290297529486	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.2275924386911	0.275605772294064	white	p1
asc_day0	61275	6875	asc_day0	asc	day0	rep1	0.101183190534476	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	38.9447214228331	0.000576068979683653	white	p3
asc_day0	25461	4316	asc_day0	asc	day0	rep1	0.45559875888614	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2311429729024	0.352502542762332	white	p1
asc_day0	34866	5152	asc_day0	asc	day0	rep1	0.344174840819136	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4779394222407	0.0895428087184146	white	p0
asc_day0	18260	4035	asc_day0	asc	day0	rep1	0.963855421686747	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	37.674758016298	0.033166668517702	white	p6
asc_day0	11570	3286	asc_day0	asc	day0	rep1	0.87294727744166	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2113568480449	0.276022420230761	white	p1
asc_day0	33116	5358	asc_day0	asc	day0	rep1	0.649232999154487	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.6067062742979	0.0862383127876091	white	p0
asc_day0	17557	3954	asc_day0	asc	day0	rep1	1.36128040097967	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	21.0960587147529	0.458619675287435	white	p1
asc_day0	34559	5505	asc_day0	asc	day0	rep1	0.396423507624642	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6142773184926	0.0347187622172626	white	p0
asc_day0	27523	5258	asc_day0	asc	day0	rep1	0.505032154924972	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	29.6902813119145	0.238069330637056	white	p1
asc_day0	28383	5051	asc_day0	asc	day0	rep1	0.824437163090582	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	30.2672587608112	0.223262572518912	white	p6
asc_day0	23128	4686	asc_day0	asc	day0	rep1	0.233483223797994	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.276843936075	0.402654993580229	white	p1
asc_day0	24975	4643	asc_day0	asc	day0	rep1	0.584584584584585	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.6441782461793	0.0339514258081689	white	p0
asc_day0	17225	4002	asc_day0	asc	day0	rep1	1.52104499274311	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.0543787045963	0.20306300555164	white	p0
asc_day0	19172	4151	asc_day0	asc	day0	rep1	0.959732943876486	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.2126550147225	0.327314363534416	white	p1
asc_day0	31668	5234	asc_day0	asc	day0	rep1	0.590501452570418	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	37.6441786217445	0.0339514161701783	white	p1
asc_day0	13635	3447	asc_day0	asc	day0	rep1	2.31023102310231	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2937150296636	0.350896779294126	white	p1
asc_day0	59714	7356	asc_day0	asc	day0	rep1	0.308135445624142	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	38.9447217983983	0.000576059341693025	white	p4
asc_day0	32472	5724	asc_day0	asc	day0	rep1	0.862281350086228	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	38.9447221739635	0.000576049703702286	white	p4
asc_day0	19696	4225	asc_day0	asc	day0	rep1	0.934199837530463	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	18.5131960191521	0.52490272198063	white	p1
asc_day0	29939	5444	asc_day0	asc	day0	rep1	0.988676976518922	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	28.4411593550407	0.270125083787999	white	p1
asc_day0	30524	5701	asc_day0	asc	day0	rep1	0.861617088192897	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	24.0427848105833	0.382998937206915	white	p1
asc_day0	43299	6224	asc_day0	asc	day0	rep1	0.692856647959537	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.8844671985356	0.387061783323195	white	p1
asc_day0	31339	5382	asc_day0	asc	day0	rep1	0.772200772200772	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	37.6441789973097	0.0339514065321875	white	p2
asc_day0	29700	5040	asc_day0	asc	day0	rep1	0.198653198653199	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	34.1151752465226	0.12451491995173	white	p0
asc_day0	43879	5925	asc_day0	asc	day0	rep1	0.120786708904032	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	30.312338454344	0.22210570907571	white	p0
asc_day0	34874	5854	asc_day0	asc	day0	rep1	1.2387451969949	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	27.1684609544552	0.302785870463205	white	p0
asc_day0	33283	6053	asc_day0	asc	day0	rep1	0.793197728570141	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	38.9447225495288	0.000576040065711547	white	p5
asc_day0	29050	5214	asc_day0	asc	day0	rep1	1.50774526678141	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.2855386430283	0.351106606869571	white	p1
asc_day0	27628	4765	asc_day0	asc	day0	rep1	0.63703489213841	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	23.8585100029468	0.387727913199231	white	p2
asc_day0	27982	5097	asc_day0	asc	day0	rep1	0.250160817668501	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	27.1592852907411	0.30302134211543	white	p1
asc_day0	25197	4924	asc_day0	asc	day0	rep1	0.813588919315792	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.858510378512	0.387727903561241	white	p1
asc_day0	30274	5507	asc_day0	asc	day0	rep1	0.369954416330845	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.1435901241609	0.0467978329835554	white	p0
asc_day0	23764	4901	asc_day0	asc	day0	rep1	0.513381585591651	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	28.9672271634023	0.256624800879114	white	p0
asc_day0	40400	5778	asc_day0	asc	day0	rep1	0.920792079207921	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.0538799861563	0.10042528863132	white	p0
asc_day0	28540	5573	asc_day0	asc	day0	rep1	1.09670637701472	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	28.7983976384133	0.260957410315571	white	p6
asc_day0	32515	5537	asc_day0	asc	day0	rep1	0.409041980624327	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	31.4121610375802	0.193881370335971	white	p0
asc_day0	27851	5123	asc_day0	asc	day0	rep1	0.696563857671179	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	23.2448010984797	0.403477297028309	white	p2
asc_day0	47278	6456	asc_day0	asc	day0	rep1	0.907398790134946	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	25.3581528166601	0.349243136283381	white	p1
asc_day0	23961	4736	asc_day0	asc	day0	rep1	0.826342807061475	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	23.5373136500958	0.395970655986126	white	p1
asc_day0	47256	6278	asc_day0	asc	day0	rep1	0.323768410360589	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	32.8631171075312	0.156646023254554	white	p0
