Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
CYP1A1	0.875	6.615414507095503	0.04452376616828432	green	0.04452376616828432
RAD51	0.875	7.550152693542429	-0.04152693273845593	green	0.04152693273845593
UHRF1	0.875	8.33722459795143	-0.036617046120830006	green	0.036617046120830006
ALDH1L1	0.875	15.898854424039838	0.03610313570715545	green	0.03610313570715545
ASPN	0.875	7.7928594166167375	0.035050089931239196	green	0.035050089931239196
AC134312.5	0.875	7.511453020086087	0.03355722327543003	green	0.03355722327543003
E2F7	0.875	7.61279313141311	0.031152914859393522	green	0.031152914859393522
CXCL6	0.875	8.821612545996654	0.030622764319004823	green	0.030622764319004823
SNX10	0.875	12.357388856703446	0.026413376637647923	green	0.026413376637647923
CMKLR1	0.875	8.777308833935031	0.026274029922965226	green	0.026274029922965226
KLB	0.875	15.956633668440807	-0.0241662259266206	green	0.0241662259266206
MX1	0.875	7.451718858997535	-0.024035234133296834	green	0.024035234133296834
GPR1	0.875	8.613273549868062	0.019780021266123885	green	0.019780021266123885
WDR76	0.875	7.738457943022519	0.017783001168469283	green	0.017783001168469283
PRC1-AS1	0.875	10.433122405308202	0.01625145234469253	green	0.01625145234469253
LIMCH1	0.875	11.666218355734657	0.012035191286877316	green	0.012035191286877316
VCAM1	0.875	7.298980243783633	-0.0061513873779842675	green	0.0061513873779842675
EVA1A	0.875	8.71928430235798	-0.004031349114732652	green	0.004031349114732652
PPL	0.875	7.74491207135856	-0.003926212721617776	green	0.003926212721617776
ICAM1	0.875	8.098311357232292	0.0012883835703437977	green	0.0012883835703437977
BLM	0.875	6.844755306508238	0.0	green	0.0
ADCYAP1	0.875	6.460576185601614	0.0	green	0.0
VASH2	0.8824	13.378890053277438	-0.7192647460728347	green	0.7192647460728347
AC011407.1	0.8824	14.295848077935178	-0.41797346184398276	green	0.41797346184398276
AC004083.1	0.8824	14.40441243033515	-0.2050098876894324	green	0.2050098876894324
F11R	0.8824	19.632692659152166	-0.16505749204551448	green	0.16505749204551448
DLK1	0.9	26.282409135426526	0.16875258562515044	green	0.16875258562515044
ARC	0.9167000000000001	19.861182623494873	-0.10756244660255151	green	0.10756244660255151
AC119396.1	0.9375	14.552202078376892	-0.4852080670025625	green	0.4852080670025625
NRG2	0.9375	15.574682221232232	-0.27161747359906124	green	0.27161747359906124
PDPN	0.9375	14.48508308220769	-0.1887590270246126	green	0.1887590270246126
MMP8	0.9375	10.466814181570683	-0.10742664934162954	green	0.10742664934162954
OIP5	0.9375	10.605511951088257	-0.05875338116808577	green	0.05875338116808577
LRATD1	0.9473999999999999	17.069862586443225	-0.671666964747114	green	0.671666964747114
KIF23	0.9473999999999999	18.492384710492356	-0.11776815763207404	green	0.11776815763207404
SHROOM3	0.9473999999999999	19.620776137014172	0.1086799963613845	green	0.1086799963613845
ANLN	0.9473999999999999	18.84847910755417	0.05508092266077982	green	0.05508092266077982
MRVI1	0.9473999999999999	20.955809696761577	0.02122059785953172	green	0.02122059785953172
MBP	0.9473999999999999	17.73749132838759	-0.0009303886642066274	green	0.0009303886642066274
DTL	0.95	19.23038166766259	0.38006265608409767	green	0.38006265608409767
PDLIM3	0.95	18.680988761219066	0.363490120966949	green	0.363490120966949
DERL3	0.95	26.41503598713377	-0.2251316997580173	green	0.2251316997580173
METTL7B	0.95	26.00191429589106	-0.21398486875104827	green	0.21398486875104827
ANK3	0.95	18.293614804927564	-0.1053342707038574	green	0.1053342707038574
ADH4	0.9523999999999999	18.27111417478364	-0.8845425996134294	green	0.8845425996134294
EME1	0.9523999999999999	21.12703714628574	-0.06799018959288496	green	0.06799018959288496
ANGPTL7	1.0	-1.3707867238525941	inf	green	inf
SH2D5	1.0	-1.3707867238525941	-inf	green	inf
C1QB	1.0	-1.3707867238525941	-inf	green	inf
AL354864.1	1.0	-1.3707867238525941	-inf	green	inf
TCTEX1D4	1.0	-1.3707867238525941	inf	green	inf
DMBX1	1.0	-1.3707867238525941	-inf	green	inf
LINC00298	1.0	-1.3707867238525941	-inf	green	inf
GKN2	1.0	-1.3707867238525941	inf	green	inf
IL36G	1.0	-1.3707867238525941	-inf	green	inf
AC012363.2	1.0	-1.3707867238525941	inf	green	inf
SCN7A	1.0	-2.3855163093934566	-inf	green	inf
HS3ST1	1.0	-1.3707867238525941	-inf	green	inf
FGFBP1	1.0	-1.3707867238525941	-inf	green	inf
EPHA5	1.0	-2.3210165992902807	inf	green	inf
AC093772.1	1.0	-1.3707867238525941	inf	green	inf
GYPA	1.0	-1.3707867238525941	-inf	green	inf
FGG	1.0	-1.3707867238525941	inf	green	inf
AC097526.1	1.0	-1.3707867238525941	-inf	green	inf
HSPB3	1.0	-1.3707867238525941	-inf	green	inf
AC113418.1	1.0	-1.3707867238525941	inf	green	inf
SPINK6	1.0	-1.3707867238525941	-inf	green	inf
FLT4	1.0	-1.3707867238525941	-inf	green	inf
NPY	1.0	-1.3707867238525941	inf	green	inf
ADCYAP1R1	1.0	-1.3707867238525941	inf	green	inf
PPDPFL	1.0	-1.3707867238525941	-inf	green	inf
PI15	1.0	-1.3707867238525941	-inf	green	inf
AP003472.1	1.0	-1.3707867238525941	-inf	green	inf
AL158828.1	1.0	-1.3707867238525941	-inf	green	inf
TNFSF15	1.0	-2.386973075850477	-inf	green	inf
AP004247.2	1.0	-1.3707867238525941	inf	green	inf
CNTN5	1.0	-1.3707867238525941	inf	green	inf
CD4	1.0	-1.9484370595593739	-inf	green	inf
KLRC2	1.0	-1.3707867238525941	-inf	green	inf
PDE6H	1.0	-1.3707867238525941	-inf	green	inf
MYF5	1.0	-1.3707867238525941	-inf	green	inf
SVOP	1.0	-1.3707867238525941	-inf	green	inf
LINC02327	1.0	-1.3707867238525941	-inf	green	inf
AL355835.1	1.0	-1.3707867238525941	inf	green	inf
RDH12	1.0	-1.3707867238525941	-inf	green	inf
AC004816.1	1.0	-1.3707867238525941	-inf	green	inf
SERPINA4	1.0	-1.3707867238525941	-inf	green	inf
SLC25A47	1.0	-1.3707867238525941	-inf	green	inf
GOLGA8G	1.0	-1.3707867238525941	inf	green	inf
AC108861.1	1.0	-1.3707867238525941	-inf	green	inf
LINC01229	1.0	-1.3707867238525941	-inf	green	inf
AC005703.3	1.0	-1.3707867238525941	inf	green	inf
AC007923.1	1.0	-1.3707867238525941	-inf	green	inf
SMIM5	1.0	-1.3707867238525941	-inf	green	inf
AP000894.2	1.0	-1.3707867238525941	inf	green	inf
CDH19	1.0	-1.3707867238525941	inf	green	inf
NCAN	1.0	-1.3707867238525941	-inf	green	inf
UMODL1	1.0	-1.3707867238525941	inf	green	inf
LINC02554	1.0	-1.3707867238525941	inf	green	inf
RASL10A	1.0	-1.3707867238525941	-inf	green	inf
SEC14L4	1.0	-1.3707867238525941	inf	green	inf
PNPLA5	1.0	-1.3707867238525941	inf	green	inf
SHOX	1.0	-1.3707867238525941	inf	green	inf
BMX	1.0	-2.3395593986647714	-inf	green	inf
KLHL4	1.0	-1.3707867238525941	inf	green	inf
ESX1	1.0	-1.3707867238525941	-inf	green	inf
ARHGAP36	1.0	-1.3707867238525941	-inf	green	inf
RGS9BP	1.0	-2.0051350657743825	-3.2206283846265347	green	3.2206283846265347
LINC02324	1.0	-2.2947982235929874	-2.989180305155709	green	2.989180305155709
GRP	1.0	-2.3081323775834686	-2.755931742693467	green	2.755931742693467
CRYBA1	1.0	-2.0035009781795954	-2.584962500721156	green	2.584962500721156
TREM2	1.0	-2.4217733299982642	2.56239889135207	green	2.56239889135207
WNT16	1.0	-2.3072174327773896	-2.5341814692488205	green	2.5341814692488205
CGA	1.0	-2.4436975746607397	2.411949018092148	green	2.411949018092148
ANO1	1.0	-2.4480441966038327	2.370143351946001	green	2.370143351946001
SIRLNT	1.0	-2.38112327097476	2.3493378939546163	green	2.3493378939546163
DIO3	1.0	-1.3707867238525941	-2.321928094887362	green	2.321928094887362
CST11	1.0	-2.356444248852758	-2.321928094887362	green	2.321928094887362
UGT2A1	1.0	-1.3707867238525941	-2.2948091053306148	green	2.2948091053306148
ZNF208	1.0	-2.292474256459046	2.281447271105542	green	2.281447271105542
AC124254.2	1.0	-2.3347850810103625	-2.260772787644135	green	2.260772787644135
HAPLN1	1.0	-1.3707867238525941	2.1969099344212326	green	2.1969099344212326
LINC01602	1.0	-2.369011316484849	2.1300886405533364	green	2.1300886405533364
UGT1A8	1.0	-1.3707867238525941	2.0	green	2.0
AC078881.1	1.0	-2.3627560190858587	-2.0	green	2.0
AC004585.1	1.0	-2.362609788426225	-2.0	green	2.0
SLC16A10	1.0	-1.9748727473096797	-1.9887623064464073	green	1.9887623064464073
GNLY	1.0	-1.3707867238525941	-1.9287890643643861	green	1.9287890643643861
TTC9	1.0	-2.143145828156318	-1.8772171966270437	green	1.8772171966270437
VAV3	1.0	-1.3707867238525941	1.8419580281861558	green	1.8419580281861558
FOXD4L1	1.0	-1.3707867238525941	1.8419580281861558	green	1.8419580281861558
SOX17	1.0	-1.3707867238525941	1.8419580281861558	green	1.8419580281861558
AL355474.1	1.0	-1.3707867238525941	1.8419580281861558	green	1.8419580281861558
LINC02269	1.0	-1.9902015571169664	-1.8189817524942826	green	1.8189817524942826
PGLYRP2	1.0	-2.3064059472959717	-1.807354922057604	green	1.807354922057604
C2CD4B	1.0	-1.3707867238525941	1.7905350238931244	green	1.7905350238931244
LCE2A	1.0	-1.3707867238525941	-1.7191752248131995	green	1.7191752248131995
CRHBP	1.0	-1.3707867238525941	-1.6644487074538896	green	1.6644487074538896
RNF175	1.0	-2.414281972114844	1.6603646262358684	green	1.6603646262358684
LINC00989	1.0	-2.3653700537531828	1.657479387433473	green	1.657479387433473
GNRH2	1.0	-2.2849790244134573	1.6356658839053786	green	1.6356658839053786
TLL1	1.0	-2.382556692639847	1.6298566480539987	green	1.6298566480539987
FXYD7	1.0	-1.9155221053469558	-1.6174735904511415	green	1.6174735904511415
LINC02349	1.0	-1.981097693883254	-1.5849625007211563	green	1.5849625007211563
CXCL13	1.0	-1.3707867238525941	1.584962500721156	green	1.584962500721156
ENPP6	1.0	-1.3707867238525941	1.584962500721156	green	1.584962500721156
MACC1	1.0	-1.3707867238525941	1.584962500721156	green	1.584962500721156
CRYBA2	1.0	-2.326758395533545	-1.504279106718034	green	1.504279106718034
CCL13	1.0	-2.4865287697215925	-1.481547594011142	green	1.481547594011142
AC096586.2	1.0	-2.328960425699955	-1.4799700667012063	green	1.4799700667012063
AL162582.1	1.0	-1.3707867238525941	-1.4472263624269268	green	1.4472263624269268
SST	1.0	-1.3707867238525941	-1.4399867754033648	green	1.4399867754033648
ONECUT1	1.0	-2.197728360117672	-1.4372115701116028	green	1.4372115701116028
PCSK2	1.0	-2.284251819580771	-1.3940267243189504	green	1.3940267243189504
EOMES	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
AC093772.2	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
GNGT1	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
AC136297.1	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
LINC01483	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
AL109946.1	1.0	-1.3707867238525941	-1.3701433519460013	green	1.3701433519460013
HAND1	1.0	-1.3707867238525941	1.3701433519460011	green	1.3701433519460011
LINC00589	1.0	-1.3707867238525941	1.3701433519460011	green	1.3701433519460011
FBXO39	1.0	-1.3707867238525941	1.3701433519460011	green	1.3701433519460011
AC103808.4	1.0	-1.3707867238525941	1.3701433519460011	green	1.3701433519460011
AC138649.1	1.0	-2.3697663591447253	-1.338179547232055	green	1.338179547232055
AC005609.5	1.0	-2.4667294477902297	-1.3355512925461108	green	1.3355512925461108
ADGRF5	1.0	-2.2528513894896056	-1.3326286202112656	green	1.3326286202112656
LYVE1	1.0	-2.3823253761411443	1.3071726974737514	green	1.3071726974737514
ETNPPL	1.0	-2.3719711049413355	1.2598538043357466	green	1.2598538043357466
MMP9	1.0	-2.3690311064074265	-1.2220888261709468	green	1.2220888261709468
AL354919.1	1.0	-2.4257090035082527	1.2148191487751547	green	1.2148191487751547
AL031599.1	1.0	-2.3378033072777162	1.2148191487751547	green	1.2148191487751547
NETO1	1.0	-1.3707867238525941	-1.1969099344212326	green	1.1969099344212326
PCDHB11	1.0	-2.314215304682957	1.1950846164874065	green	1.1950846164874065
AC084212.1	1.0	-2.45626088597416	1.1699250014423124	green	1.1699250014423124
KCNN1	1.0	-2.3627573896709713	-1.1580419718138442	green	1.1580419718138442
AL691403.2	1.0	-2.093420808284765	-1.1580419718138437	green	1.1580419718138437
MT1H	1.0	-2.362083557642493	-1.1427078363217003	green	1.1427078363217003
NTF3	1.0	-2.364513429672143	-1.1411524346244069	green	1.1411524346244069
C6orf141	1.0	-2.387179538690803	-1.1375035237499347	green	1.1375035237499347
SIX3	1.0	-2.4166619631843735	1.1034149067100139	green	1.1034149067100139
CXCL10	1.0	-2.4865287697239387	-1.1018118325219022	green	1.1018118325219022
LINC02605	1.0	-2.3627573896680434	1.0874628412503398	green	1.0874628412503398
E2F8	1.0	-1.9127749840256865	-1.0534511121144559	green	1.0534511121144559
AC103702.2	1.0	-2.335028292352853	1.0433649378902206	green	1.0433649378902206
MMP12	1.0	-2.416661963196176	1.0409919565906476	green	1.0409919565906476
SEL1L2	1.0	-1.8098617251215687	1.038940730605247	green	1.038940730605247
LINC01779	1.0	-1.3707867238525941	-1.0	green	1.0
TNNT2	1.0	-1.3707867238525941	-1.0	green	1.0
AC109361.1	1.0	-2.3987883774535357	-1.0	green	1.0
NKX2-6	1.0	-1.3707867238525941	-1.0	green	1.0
ADRB3	1.0	-1.3707867238525941	-1.0	green	1.0
ZNF488	1.0	-1.3707867238525941	-1.0	green	1.0
CYP17A1	1.0	-1.3707867238525941	-1.0	green	1.0
MRGPRX3	1.0	-1.3707867238525941	1.0	green	1.0
HS3ST2	1.0	-1.3707867238525941	-1.0	green	1.0
AC139769.2	1.0	-1.3707867238525941	1.0	green	1.0
PKD2L1	1.0	-2.3318745275127504	-0.9774363906309137	green	0.9774363906309137
AC114803.1	1.0	-2.382787098564828	-0.9653968938714482	green	0.9653968938714482
LINC01176	1.0	-2.3818578167475706	-0.9653968938714482	green	0.9653968938714482
TRPC6	1.0	-2.3211713144005937	-0.9517847429413611	green	0.9517847429413611
AL121839.2	1.0	-2.4332579340516003	-0.9517847429413611	green	0.9517847429413611
HID1	1.0	-2.136868623732538	-0.9517847429413611	green	0.9517847429413611
NR0B1	1.0	-2.433257934047611	-0.9517847429413611	green	0.9517847429413611
CPNE9	1.0	-1.3707867238525941	-0.9205137932672668	green	0.9205137932672668
KRT79	1.0	-1.3707867238525941	0.9205137932672668	green	0.9205137932672668
ITGA9	1.0	-2.2925431592540515	-0.9145356527399452	green	0.9145356527399452
CCL20	1.0	-2.236190930519855	-0.8941357772457722	green	0.8941357772457722
CKMT1B	1.0	-0.9630430067714887	0.8842128741043931	green	0.8842128741043931
CRTAC1	1.0	-2.311165458036205	0.8625807666033382	green	0.8625807666033382
SAA2	1.0	-2.1889721139007885	0.8494491960133534	green	0.8494491960133534
MIR924HG	1.0	-2.122004064975888	0.8493166294993862	green	0.8493166294993862
LINC02397	1.0	-1.3707867238525941	0.841958028186156	green	0.841958028186156
AC005726.5	1.0	-1.3707867238525941	0.841958028186156	green	0.841958028186156
AC107294.3	1.0	-1.3707867238525941	0.8419580281861557	green	0.8419580281861557
AC016876.3	1.0	-1.3707867238525941	0.8419580281861557	green	0.8419580281861557
NRK	1.0	-2.466055634843182	-0.8334129003091045	green	0.8334129003091045
HTR7	1.0	-1.8991052231399732	-0.8235877770311484	green	0.8235877770311484
SULT1E1	1.0	-2.2668375807211185	-0.8019621610082054	green	0.8019621610082054
AC007423.1	1.0	-2.4261709830899503	-0.7851808512248452	green	0.7851808512248452
OMG	1.0	-2.1910707043194178	-0.7818724808487391	green	0.7818724808487391
CNKSR2	1.0	-0.4505356726552938	-0.7776962656939663	green	0.7776962656939663
SERPINB2	1.0	16.289170497828263	-0.7684979452068069	green	0.7684979452068069
OSBP2	1.0	-2.300705599169506	0.7600028821507914	green	0.7600028821507914
ZMAT1	1.0	-2.1665679687761705	-0.743004472535	green	0.743004472535
AC011611.3	1.0	2.7086655400354465	-0.7404039228054091	green	0.7404039228054091
FOXG1	1.0	-1.3707867238525941	-0.7320208456446191	green	0.7320208456446191
SOX18	1.0	-1.6583190401528194	0.7311124522939497	green	0.7311124522939497
CYP4B1	1.0	-2.294366997877728	-0.7262321135319781	green	0.7262321135319781
AC068707.1	1.0	-1.3707867238525941	-0.7056946444921123	green	0.7056946444921123
LINC00189	1.0	-1.3707867238525941	-0.7056946444921123	green	0.7056946444921123
DIAPH2-AS1	1.0	-1.3707867238525941	-0.7056946444921123	green	0.7056946444921123
ADH7	1.0	-2.227563507123223	-0.6824327983837455	green	0.6824327983837455
MTRNR2L12	1.0	1.5658233191723294	-0.6819341052591543	green	0.6819341052591543
