orig.ident	nCount_RNA	nFeature_RNA	sample	condition	time	rep	percent.mt	RNA_snn_res.0.5	seurat_clusters	cond.time	time.rep	initial_clusters	fastmnn_clusters	progen_clusters	if_progen_cluster	time.progen_clusters	raw_pseudotime	monocle_pseudotime	pscondition	sample_or_progen_cluster
asc_day0	33853	5322	asc_day0	asc	day0	rep1	0.800519894839453	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.8741027430386	0.101387876798385	white	p0
asc_day0	46014	6656	asc_day0	asc	day0	rep1	0.682401008388751	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.9142291103678	0.190628516909983	white	p1
asc_day0	33328	5355	asc_day0	asc	day0	rep1	0.366058569371099	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.6561436146985	0.0386911517930195	white	p0
asc_day0	25327	4802	asc_day0	asc	day0	rep1	0.758084257906582	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219977443381	0.201721558320466	white	p0
asc_day0	31012	5750	asc_day0	asc	day0	rep1	1.779956146008	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	23.4080266155155	0.472471226939378	white	p2
asc_day0	35590	6193	asc_day0	asc	day0	rep1	0.387749367799944	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	29.9597549935416	0.324819940931541	white	p2
asc_day0	12294	3518	asc_day0	asc	day0	rep1	1.84642915243208	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	43.836785932126	0.0120839198650136	white	p0
asc_day0	24662	4890	asc_day0	asc	day0	rep1	0.137863920201119	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	36.1020677529773	0.186395341243501	white	p2
asc_day0	31218	5537	asc_day0	asc	day0	rep1	0.528541226215645	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.053331006504	0.187493683982611	white	p0
asc_day0	67188	7979	asc_day0	asc	day0	rep1	0.681669345716497	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	42.5114456443218	0.0419520991608164	white	p5
asc_day0	24637	4808	asc_day0	asc	day0	rep1	0.807728213662378	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	32.7791385156533	0.261281653205011	white	p1
asc_day0	21886	2482	asc_day0	asc	day0	rep1	0.22388741661336	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.4502463873301	0.313766111943218	white	p1
asc_day0	25445	4500	asc_day0	asc	day0	rep1	0.396934564747495	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.9823003345577	0.0989495105217356	white	p0
asc_day0	30348	4802	asc_day0	asc	day0	rep1	0.827072624225649	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	34.5547548150418	0.221265948197993	white	p2
asc_day0	24615	4632	asc_day0	asc	day0	rep1	1.3609587649807	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.7191909985076	0.195023941502567	white	p0
asc_day0	28359	4743	asc_day0	asc	day0	rep1	0.342043090376953	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	33.1055604420433	0.253925332180733	white	p1
asc_day0	44076	6255	asc_day0	asc	day0	rep1	0.292676286414375	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.5703405290246	0.0406248302381885	white	p0
asc_day0	15006	3351	asc_day0	asc	day0	rep1	2.53898440623751	3	2	asc.day0	day0.rep1	3	2	NA	t3	day0	34.2734600103185	0.227605273833656	white	day0
asc_day0	30692	4977	asc_day0	asc	day0	rep1	0.325817802684739	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	35.7189455438244	0.195029473126825	white	p2
asc_day0	10217	3223	asc_day0	asc	day0	rep1	1.41920328863659	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.2585841602719	0.115259347815414	white	p0
asc_day0	26611	4784	asc_day0	asc	day0	rep1	0.488519785051295	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	43.1602924984822	0.0273295344097749	white	p0
asc_day0	33416	5329	asc_day0	asc	day0	rep1	1.18206847019392	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.5779896295811	0.198206088640716	white	p0
asc_day0	24417	5049	asc_day0	asc	day0	rep1	0.491460867428431	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	28.2091782835228	0.364271347884942	white	p2
asc_day0	29810	4951	asc_day0	asc	day0	rep1	1.02985575310299	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	29.6323344487774	0.332198767053511	white	p1
asc_day0	27228	4458	asc_day0	asc	day0	rep1	0.293815190245336	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.9047077133025	0.190843093345416	white	p1
asc_day0	37051	5816	asc_day0	asc	day0	rep1	0.739521200507409	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.4502466430725	0.313766106179748	white	p1
asc_day0	48183	7213	asc_day0	asc	day0	rep1	0.960919826494822	8	7	asc.day0	day0.rep1	8	7	5	p5	p5	43.8367861878684	0.0120839141015431	white	p5
asc_day0	52126	6855	asc_day0	asc	day0	rep1	0.606223381805625	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	36.0533312622464	0.187493678219141	white	p3
asc_day0	36339	5767	asc_day0	asc	day0	rep1	0.588898979058312	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	35.4219980000805	0.201721552556995	white	p3
asc_day0	20088	4216	asc_day0	asc	day0	rep1	1.65272799681402	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	34.5057855435103	0.222369531176303	white	p1
asc_day0	20845	4369	asc_day0	asc	day0	rep1	1.48236987287119	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	32.9556403658531	0.25730396614885	white	p1
asc_day0	28956	5386	asc_day0	asc	day0	rep1	0.480038679375604	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	33.1055606977856	0.253925326417262	white	p1
asc_day0	21036	4436	asc_day0	asc	day0	rep1	0.66552576535463	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091785392651	0.364271342121472	white	p1
asc_day0	42433	6090	asc_day0	asc	day0	rep1	0.747060071171023	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.8789050778757	0.0336709472586839	white	p0
asc_day0	37749	5720	asc_day0	asc	day0	rep1	0.800021192614374	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	42.5114459000642	0.041952093397346	white	p3
asc_day0	37429	5269	asc_day0	asc	day0	rep1	0.523658126051992	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.0076997723868	0.211058274499698	white	p1
asc_day0	28428	4899	asc_day0	asc	day0	rep1	0.914591248065288	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.4502468988149	0.313766100416277	white	p1
asc_day0	23530	5020	asc_day0	asc	day0	rep1	0.32299192520187	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	43.8367864436108	0.0120839083380726	white	p4
asc_day0	32296	5552	asc_day0	asc	day0	rep1	0.594500866980431	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.7406296096077	0.194540795939059	white	p0
asc_day0	39240	5490	asc_day0	asc	day0	rep1	0.186034658511723	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.4428787007961	0.111106042864022	white	p0
asc_day0	29593	5700	asc_day0	asc	day0	rep1	0.601493596458622	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	33.105560953528	0.253925320653792	white	p0
asc_day0	34092	5418	asc_day0	asc	day0	rep1	1.28182564824592	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219982558229	0.201721546793525	white	p0
asc_day0	13718	3487	asc_day0	asc	day0	rep1	1.48709724449628	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	36.3176000787903	0.181538054242824	white	p1
asc_day0	32130	5478	asc_day0	asc	day0	rep1	1.4067849361967	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.6353435857047	0.0616961404526977	white	p0
asc_day0	24412	4978	asc_day0	asc	day0	rep1	1.34360150745535	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	35.8576682836874	0.191903184954075	white	p2
asc_day0	29176	5090	asc_day0	asc	day0	rep1	0.0651220180970661	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	27.4536557330587	0.381297981125429	white	p2
asc_day0	27119	5143	asc_day0	asc	day0	rep1	1.24267118994063	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	29.6323347045198	0.33219876129004	white	p1
asc_day0	38530	5531	asc_day0	asc	day0	rep1	0.957695302361796	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.0363641382681	0.0751948816402732	white	p0
asc_day0	41558	6290	asc_day0	asc	day0	rep1	0.305596996968093	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219985115653	0.201721541030054	white	p0
asc_day0	30614	5022	asc_day0	asc	day0	rep1	0.316848500685961	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.926888214733	0.100198291038947	white	p0
asc_day0	41823	5964	asc_day0	asc	day0	rep1	0.478205771943667	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.9747499618457	0.16672837048694	white	p0
asc_day0	21010	4358	asc_day0	asc	day0	rep1	4.02665397429795	3	2	asc.day0	day0.rep1	3	2	NA	t3	day0	36.672120574828	0.173548497268567	white	day0
asc_day0	23966	4713	asc_day0	asc	day0	rep1	0.726028540432279	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	29.0646557900108	0.344992106332837	white	p2
asc_day0	48410	6530	asc_day0	asc	day0	rep1	0.0991530675480273	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	34.7339819497045	0.217226843492554	white	p1
asc_day0	46215	6086	asc_day0	asc	day0	rep1	0.638320891485448	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	43.492551285154	0.0198416725344216	white	p0
asc_day0	32696	5432	asc_day0	asc	day0	rep1	0.987888426718865	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.2825815160271	0.114718537782762	white	p0
asc_day0	20256	4247	asc_day0	asc	day0	rep1	0.148104265402844	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	43.8367866993532	0.0120839025746021	white	p6
asc_day0	33943	5416	asc_day0	asc	day0	rep1	0.901511357275432	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.894847536562	0.123456601602527	white	p0
asc_day0	28929	4542	asc_day0	asc	day0	rep1	0.594559092951709	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	27.5615685709729	0.378866032122746	white	p1
asc_day0	34478	6029	asc_day0	asc	day0	rep1	0.272637623992111	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.5114461558066	0.0419520876338755	white	p0
asc_day0	12744	3353	asc_day0	asc	day0	rep1	0.353107344632768	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	28.3148608791668	0.361889660144678	white	p1
asc_day0	23081	4589	asc_day0	asc	day0	rep1	0.303279753910143	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	23.3089895344205	0.474703149806509	white	p2
asc_day0	51858	6495	asc_day0	asc	day0	rep1	0.908249450422307	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.0167071031751	0.0531016428572479	white	p0
asc_day0	19246	4573	asc_day0	asc	day0	rep1	0.405279019016939	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	28.2091787950075	0.364271336358001	white	p2
asc_day0	39463	6019	asc_day0	asc	day0	rep1	0.154575171679801	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.4762924830597	0.15542549070132	white	p0
asc_day0	29514	5263	asc_day0	asc	day0	rep1	0.630209392152877	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	36.5166267248091	0.177052743109804	white	p1
asc_day0	21621	4368	asc_day0	asc	day0	rep1	0.693769945885944	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	32.7791387713957	0.26128164744154	white	p1
asc_day0	28038	5137	asc_day0	asc	day0	rep1	0.410157643198516	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	43.8367869550956	0.0120838968111316	white	p4
asc_day0	47566	6306	asc_day0	asc	day0	rep1	0.38262624563764	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	43.8698679168811	0.0113383765043988	white	p0
asc_day0	23869	4875	asc_day0	asc	day0	rep1	0.21785579622104	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	35.71919125425	0.195023935739097	white	p2
asc_day0	72517	7676	asc_day0	asc	day0	rep1	0.0689493498076313	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.3477283633533	0.0681779045011039	white	p0
asc_day0	66127	7597	asc_day0	asc	day0	rep1	0.154248642763168	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219987673077	0.201721535266584	white	p0
asc_day0	46722	5962	asc_day0	asc	day0	rep1	0.644236120029108	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.029027808696	0.0978964492148067	white	p0
asc_day0	22114	4800	asc_day0	asc	day0	rep1	1.29329836302795	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091790507499	0.364271330594531	white	p1
asc_day0	33065	5382	asc_day0	asc	day0	rep1	0.871011643732043	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.7144709670652	0.0824491415764228	white	p0
asc_day0	51660	6799	asc_day0	asc	day0	rep1	1.15563298490128	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	32.7791390271381	0.26128164167807	white	p1
asc_day0	50325	6457	asc_day0	asc	day0	rep1	0.206656731246895	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.7191915099924	0.195023929975626	white	p0
asc_day0	22552	4535	asc_day0	asc	day0	rep1	0.935615466477474	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	34.0187297334853	0.233345935043865	white	p1
asc_day0	32846	5934	asc_day0	asc	day0	rep1	0.213115752298606	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	35.4219990230501	0.201721529503113	white	p3
asc_day0	12129	2564	asc_day0	asc	day0	rep1	2.81144364745651	3	9	asc.day0	day0.rep1	3	9	NA	t3	day0	33.1055612092704	0.253925314890321	white	day0
asc_day0	36030	5929	asc_day0	asc	day0	rep1	0.316402997502082	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219992787925	0.201721523739643	white	p0
asc_day0	36578	5603	asc_day0	asc	day0	rep1	0.820165126578818	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.2572932664921	0.0702159710358187	white	p0
asc_day0	26794	4673	asc_day0	asc	day0	rep1	0.283645592296783	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.8340532871037	0.102290440722211	white	p0
asc_day0	26830	4979	asc_day0	asc	day0	rep1	0.62616474096161	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.8543665886003	0.0792964210674671	white	p0
asc_day0	39036	6084	asc_day0	asc	day0	rep1	0.671175325340711	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	43.4584102192866	0.0206110835951588	white	p0
asc_day0	31321	5340	asc_day0	asc	day0	rep1	1.10469014399285	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	36.0533315179888	0.18749367245567	white	p3
asc_day0	36552	5818	asc_day0	asc	day0	rep1	1.12716130444299	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.4502471545573	0.313766094652806	white	p1
asc_day0	41405	5573	asc_day0	asc	day0	rep1	0.454051443062432	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.1535219706228	0.140163288272951	white	p0
asc_day0	45559	6149	asc_day0	asc	day0	rep1	0.671656533286508	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.9396479982355	0.0773744992357501	white	p0
asc_day0	19712	4380	asc_day0	asc	day0	rep1	0.715300324675325	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	28.784726987875	0.351300647414091	white	p1
asc_day0	18614	3912	asc_day0	asc	day0	rep1	1.090576985065	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	30.4502474102997	0.313766088889336	white	p2
asc_day0	43037	5915	asc_day0	asc	day0	rep1	0.367125961382067	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	36.8892316954859	0.168655630177304	white	p0
asc_day0	21126	4263	asc_day0	asc	day0	rep1	0.302944239325949	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091793064923	0.36427132483106	white	p1
asc_day0	30006	5249	asc_day0	asc	day0	rep1	1.15976804639072	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	44.2713675785372	0.00229008604503633	white	p0
asc_day0	41898	6148	asc_day0	asc	day0	rep1	0.155138670103585	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.5040777076983	0.0871906133714214	white	p0
asc_day0	41469	5959	asc_day0	asc	day0	rep1	0.906701391400805	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	34.1963946001114	0.229342037976989	white	p1
asc_day0	10646	3133	asc_day0	asc	day0	rep1	1.57805748637986	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	34.9117164060101	0.213221378136354	white	p3
asc_day0	21052	4714	asc_day0	asc	day0	rep1	0.251757552726582	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.6353438414471	0.0616961346892272	white	p0
asc_day0	24393	4818	asc_day0	asc	day0	rep1	0.512442094043373	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	35.9630067965149	0.189529251544792	white	p1
asc_day0	34768	5445	asc_day0	asc	day0	rep1	0.20421076852278	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.0077000281292	0.211058268736227	white	p1
asc_day0	33269	5712	asc_day0	asc	day0	rep1	0.640235654813791	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091795622347	0.364271319067589	white	p1
asc_day0	44662	6208	asc_day0	asc	day0	rep1	0.57543325422059	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	42.511446411549	0.041952081870405	white	p3
asc_day0	27675	5378	asc_day0	asc	day0	rep1	1.3803071364047	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091798179771	0.364271313304119	white	p1
asc_day0	43798	6712	asc_day0	asc	day0	rep1	1.07539157039134	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219995345349	0.201721517976172	white	p0
asc_day0	32314	4905	asc_day0	asc	day0	rep1	0.275422417528006	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.1093141103936	0.141159566970401	white	p0
asc_day0	48724	6307	asc_day0	asc	day0	rep1	0.184713898694688	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.0077002838716	0.211058262972757	white	p1
asc_day0	28497	5295	asc_day0	asc	day0	rep1	0.712355686563498	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4219997902773	0.201721512212702	white	p0
asc_day0	34775	5354	asc_day0	asc	day0	rep1	0.586628324946082	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.3969578754684	0.157213394008647	white	p0
asc_day0	9806	3146	asc_day0	asc	day0	rep1	0.948398939424842	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	28.2091800737195	0.364271307540648	white	p2
asc_day0	42971	5936	asc_day0	asc	day0	rep1	0.688836657280491	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.2405152039426	0.0480578510529179	white	p0
asc_day0	23016	5127	asc_day0	asc	day0	rep1	0.139033715676051	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2491921843286	0.363369585239838	white	p1
asc_day0	25417	4643	asc_day0	asc	day0	rep1	0.605893693197466	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	27.7894867100473	0.373729615532016	white	p1
asc_day0	23692	4783	asc_day0	asc	day0	rep1	0.911700151950025	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.4543813075001	0.358745395077635	white	p1
asc_day0	28900	4971	asc_day0	asc	day0	rep1	1.05882352941176	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	42.5114466672914	0.0419520761069345	white	p2
asc_day0	59139	6712	asc_day0	asc	day0	rep1	0.556316474745938	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.9190556130049	0.100374808386923	white	p0
asc_day0	31678	5033	asc_day0	asc	day0	rep1	0.744996527558558	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.9219592272543	0.0777731375236296	white	p0
asc_day0	41592	5609	asc_day0	asc	day0	rep1	0.103385266397384	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.5040779634407	0.0871906076079509	white	p0
asc_day0	25047	4981	asc_day0	asc	day0	rep1	1.11390585698886	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	40.9857240767599	0.0763361179330182	white	p0
asc_day0	54577	6938	asc_day0	asc	day0	rep1	0.665115341627425	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	43.836787210838	0.0120838910476612	white	p4
asc_day0	20603	4224	asc_day0	asc	day0	rep1	0.73290297529486	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	34.0226241888865	0.233258168684348	white	p1
asc_day0	61275	6875	asc_day0	asc	day0	rep1	0.101183190534476	3	2	asc.day0	day0.rep1	3	2	3	p3	p3	42.5114469230338	0.041952070343464	white	p3
asc_day0	25461	4316	asc_day0	asc	day0	rep1	0.45559875888614	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.4502476660421	0.313766083125865	white	p1
asc_day0	34866	5152	asc_day0	asc	day0	rep1	0.344174840819136	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.8336960488693	0.102298491526773	white	p0
asc_day0	18260	4035	asc_day0	asc	day0	rep1	0.963855421686747	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	44.0770344236318	0.00666962356249068	white	p6
asc_day0	11570	3286	asc_day0	asc	day0	rep1	0.87294727744166	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	34.7962514530303	0.215823523373858	white	p1
asc_day0	33116	5358	asc_day0	asc	day0	rep1	0.649232999154487	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	39.832918902899	0.10231600547047	white	p0
asc_day0	17557	3954	asc_day0	asc	day0	rep1	1.36128040097967	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	26.3089139334929	0.407096150570259	white	p1
asc_day0	34559	5505	asc_day0	asc	day0	rep1	0.396423507624642	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	37.4762927388021	0.15542548493785	white	p0
asc_day0	27523	5258	asc_day0	asc	day0	rep1	0.505032154924972	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.4283714154759	0.201577919774148	white	p1
asc_day0	28383	5051	asc_day0	asc	day0	rep1	0.824437163090582	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	42.5114471787762	0.0419520645799935	white	p6
asc_day0	23128	4686	asc_day0	asc	day0	rep1	0.233483223797994	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	27.8432873974403	0.372517150633696	white	p1
asc_day0	24975	4643	asc_day0	asc	day0	rep1	0.584584584584585	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.875240101473	0.191507182350815	white	p0
asc_day0	17225	4002	asc_day0	asc	day0	rep1	1.52104499274311	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.5114474345186	0.041952058816523	white	p0
asc_day0	19172	4151	asc_day0	asc	day0	rep1	0.959732943876486	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	32.8586566523634	0.259489613842455	white	p1
asc_day0	31668	5234	asc_day0	asc	day0	rep1	0.590501452570418	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.7191917657347	0.195023924212156	white	p1
asc_day0	13635	3447	asc_day0	asc	day0	rep1	2.31023102310231	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	31.7802669988787	0.283792455774761	white	p1
asc_day0	59714	7356	asc_day0	asc	day0	rep1	0.308135445624142	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	43.8367874665804	0.0120838852841907	white	p4
asc_day0	32472	5724	asc_day0	asc	day0	rep1	0.862281350086228	8	7	asc.day0	day0.rep1	8	7	4	p4	p4	43.8367877223227	0.0120838795207202	white	p4
asc_day0	19696	4225	asc_day0	asc	day0	rep1	0.934199837530463	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	22.815677403015	0.485820547598758	white	p1
asc_day0	29939	5444	asc_day0	asc	day0	rep1	0.988676976518922	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	34.5826420998522	0.22063747381262	white	p1
asc_day0	30524	5701	asc_day0	asc	day0	rep1	0.861617088192897	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	23.3107148740711	0.474664267147841	white	p1
asc_day0	43299	6224	asc_day0	asc	day0	rep1	0.692856647959537	3	4	asc.day0	day0.rep1	3	4	1	p1	p1	29.297464137711	0.339745482854585	white	p1
asc_day0	31339	5382	asc_day0	asc	day0	rep1	0.772200772200772	3	2	asc.day0	day0.rep1	3	2	2	p2	p2	33.1055614650128	0.253925309126851	white	p2
asc_day0	29700	5040	asc_day0	asc	day0	rep1	0.198653198653199	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.3796880792284	0.0674576528549522	white	p0
asc_day0	43879	5925	asc_day0	asc	day0	rep1	0.120786708904032	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4220000460197	0.201721506449231	white	p0
asc_day0	34874	5854	asc_day0	asc	day0	rep1	1.2387451969949	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.3035511331768	0.204390898905448	white	p0
asc_day0	33283	6053	asc_day0	asc	day0	rep1	0.793197728570141	8	2	asc.day0	day0.rep1	8	2	5	p5	p5	43.9696029498992	0.00909072442917791	white	p5
asc_day0	29050	5214	asc_day0	asc	day0	rep1	1.50774526678141	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	31.3693590343987	0.293052773951232	white	p1
asc_day0	27628	4765	asc_day0	asc	day0	rep1	0.63703489213841	3	0	asc.day0	day0.rep1	3	0	2	p2	p2	28.2091803294619	0.364271301777178	white	p2
asc_day0	27982	5097	asc_day0	asc	day0	rep1	0.250160817668501	3	2	asc.day0	day0.rep1	3	2	1	p1	p1	35.3035513889192	0.204390893141977	white	p1
asc_day0	25197	4924	asc_day0	asc	day0	rep1	0.813588919315792	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	28.2091805852043	0.364271296013707	white	p1
asc_day0	30274	5507	asc_day0	asc	day0	rep1	0.369954416330845	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	38.1425463953958	0.140410636408197	white	p0
asc_day0	23764	4901	asc_day0	asc	day0	rep1	0.513381585591651	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	35.4220003017621	0.201721500685761	white	p0
asc_day0	40400	5778	asc_day0	asc	day0	rep1	0.920792079207921	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	41.4220060774361	0.0665039645308767	white	p0
asc_day0	28540	5573	asc_day0	asc	day0	rep1	1.09670637701472	11	8	asc.day0	day0.rep1	11	8	6	p6	p6	36.0533317737312	0.1874936666922	white	p6
asc_day0	32515	5537	asc_day0	asc	day0	rep1	0.409041980624327	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.511447690261	0.0419520530530525	white	p0
asc_day0	27851	5123	asc_day0	asc	day0	rep1	0.696563857671179	3	4	asc.day0	day0.rep1	3	4	2	p2	p2	28.2091808409467	0.364271290250237	white	p2
asc_day0	47278	6456	asc_day0	asc	day0	rep1	0.907398790134946	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	30.1024723368204	0.321603629440147	white	p1
asc_day0	23961	4736	asc_day0	asc	day0	rep1	0.826342807061475	3	0	asc.day0	day0.rep1	3	0	1	p1	p1	27.5593172753408	0.378916767848661	white	p1
asc_day0	47256	6278	asc_day0	asc	day0	rep1	0.323768410360589	3	2	asc.day0	day0.rep1	3	2	0	p0	p0	42.0283973001084	0.0528381898397711	white	p0
