Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
TENM2	0.7222	20.262014963933602	-0.026361203737573346	green	0.026361203737573346
TNF	0.7222	22.509953627970653	0.02439087445733338	green	0.02439087445733338
SHROOM3	0.7222	21.20273564892463	-0.020772231431488552	green	0.020772231431488552
ZNF367	0.7222	24.321174676949827	0.019580598391213254	green	0.019580598391213254
LINC01119	0.7222	21.449392250628357	-0.016260436325700695	green	0.016260436325700695
PLA2G5	0.7222	22.874833372471635	0.007672420712407804	green	0.007672420712407804
PTPRQ	0.7222	21.54723626368096	-0.004263827417734415	green	0.004263827417734415
MEGF6	0.7222	20.817930404483494	0.004090705366804781	green	0.004090705366804781
HS3ST1	0.7333	11.482194388151486	-0.9599789679962029	green	0.9599789679962029
GSTA1	0.7333	15.462070782519172	0.8386989417898308	green	0.8386989417898308
GALNT14	0.7333	11.740622698474478	-0.5157215051967814	green	0.5157215051967814
EGFL6	0.7333	12.202543269639715	-0.47577446722814853	green	0.47577446722814853
SERTM1	0.7333	20.220512086454086	0.3537161226658554	green	0.3537161226658554
KLHL4	0.7333	11.568831096392845	-0.3520448436934439	green	0.3520448436934439
KDR	0.7333	12.168416010655596	-0.3209839974493635	green	0.3209839974493635
ZNF208	0.7333	12.949450108965038	0.31302594984283155	green	0.31302594984283155
ORM2	0.7333	11.82953971377422	-0.2591321360323894	green	0.2591321360323894
WNT16	0.7333	11.944370934512474	-0.2479634698502594	green	0.2479634698502594
ZNF488	0.7333	11.524803404685057	-0.24792751344358538	green	0.24792751344358538
CD4	0.7333	11.76402932902697	-0.16920547885544432	green	0.16920547885544432
CADM3	0.7333	12.013517138352496	-0.15948173260642856	green	0.15948173260642856
SEMA3G	0.7333	14.483846614739525	-0.15763408135340592	green	0.15763408135340592
LGALS7B	0.7333	12.243009471249572	-0.1500572545695762	green	0.1500572545695762
CCL13	0.7333	12.040957825370212	-0.14105633161341058	green	0.14105633161341058
SPC25	0.7333	12.059210741187782	0.13615087602728312	green	0.13615087602728312
SIRLNT	0.7333	12.043440456464342	0.12925916513927266	green	0.12925916513927266
KIF18B	0.7333	11.82645128590145	0.1263196740892253	green	0.1263196740892253
LGALS7	0.7333	11.861729440398953	0.11728674037616606	green	0.11728674037616606
LINC01484	0.7333	11.845768521340597	-0.10291884275697984	green	0.10291884275697984
NEK2	0.7333	11.852446923863152	0.10272456233565921	green	0.10272456233565921
NPPC	0.7333	15.9865344858681	0.10205469172469121	green	0.10205469172469121
SPOCK3	0.7333	12.129411620969492	0.0734804984290204	green	0.0734804984290204
LCE2A	0.7333	11.56840665520115	0.0548331955347359	green	0.0548331955347359
DBX2	0.7333	12.647077250095245	0.05454857624493176	green	0.05454857624493176
FAM111B	0.7333	11.91404618070149	0.05375692590915216	green	0.05375692590915216
TRIML2	0.7333	11.845103405922174	0.05154530149420416	green	0.05154530149420416
TRIM55	0.7333	11.604594072946435	-0.04903460034513512	green	0.04903460034513512
SOX17	0.7333	11.725079729756485	0.04380554718520295	green	0.04380554718520295
MMP12	0.7333	11.851658366580851	0.043221391351099724	green	0.043221391351099724
AC010343.3	0.7333	11.969297325992923	-0.04094196753915713	green	0.04094196753915713
DCC	0.7333	12.422208729699532	0.03920530079052929	green	0.03920530079052929
TNFSF15	0.7333	11.624887460919993	-0.03260132379642566	green	0.03260132379642566
AIF1L	0.7333	13.26751668077326	0.028685027913284127	green	0.028685027913284127
CCL11	0.7333	12.316697508388529	-0.023984159459531782	green	0.023984159459531782
PLK4	0.7333	15.935984190401534	-0.022658858265614323	green	0.022658858265614323
KRTAP1-1	0.7333	11.778823549249111	0.0215300202980719	green	0.0215300202980719
LYPD6B	0.7333	15.55583062784664	0.021451550582842892	green	0.021451550582842892
GJB2	0.7333	12.23967741607165	0.015331646564574936	green	0.015331646564574936
ABI3	0.7333	12.396614076992927	-0.014261152750798515	green	0.014261152750798515
VCAM1	0.7333	12.704789745613368	0.013364294423408505	green	0.013364294423408505
AQP1	0.7333	16.183041720190655	-0.011618946167026563	green	0.011618946167026563
STRA6	0.7333	12.21841656467993	0.008265642450016345	green	0.008265642450016345
ADGRF5	0.7333	11.877304662488047	0.0024306114736261813	green	0.0024306114736261813
ENPP6	0.7333	11.538002222857505	0.0	green	0.0
LINC01592	0.7333	11.647787584125131	0.0	green	0.0
AC139769.2	0.7333	11.466887615640779	0.0	green	0.0
AF106564.1	0.7646999999999999	20.639770988379066	-0.4544631187484095	green	0.4544631187484095
PCSK2	0.7646999999999999	19.569656164099204	-0.44209709725092466	green	0.44209709725092466
SLC2A14	0.7646999999999999	17.546002649749813	-0.41396536452779964	green	0.41396536452779964
CALB2	0.7646999999999999	18.996403232413204	-0.24776979256932347	green	0.24776979256932347
DIO2	0.7646999999999999	18.809555976097027	0.24065004503296844	green	0.24065004503296844
CNTFR	0.7646999999999999	21.582230508319814	-0.23328108260467068	green	0.23328108260467068
CCL5	0.7646999999999999	21.6146926364173	0.22073262039384114	green	0.22073262039384114
SOX18	0.7646999999999999	18.730933428626972	0.21269362453527516	green	0.21269362453527516
CCN4	0.7646999999999999	21.409075274903913	-0.19900872898341904	green	0.19900872898341904
GPM6B	0.7646999999999999	19.755434323281985	-0.1703635040358947	green	0.1703635040358947
TDO2	0.7646999999999999	18.80753367985689	0.1407508690758885	green	0.1407508690758885
SLC1A7	0.7646999999999999	19.48514933683632	-0.1394957625910818	green	0.1394957625910818
CDC25C	0.7646999999999999	17.87680210538357	0.13577496725658356	green	0.13577496725658356
TMEM176A	0.7646999999999999	18.031890754339187	0.12481053024058379	green	0.12481053024058379
AL096794.1	0.7646999999999999	18.38187871544388	0.12420396204049669	green	0.12420396204049669
TTK	0.7646999999999999	18.561412253945583	0.10589865816179371	green	0.10589865816179371
ANGPT4	0.7646999999999999	19.08380274191112	0.1036711813657162	green	0.1036711813657162
RAB40A	0.7646999999999999	20.448262557000906	-0.09919818026355334	green	0.09919818026355334
KYNU	0.7646999999999999	21.8212593567843	0.09101651096570783	green	0.09101651096570783
CA9	0.7646999999999999	20.531481761796886	-0.08591495055585577	green	0.08591495055585577
TRH	0.7646999999999999	19.220272956830534	-0.08145943176996033	green	0.08145943176996033
KIF4A	0.7646999999999999	18.792125692169364	0.08004514108542343	green	0.08004514108542343
ZNF385D	0.7646999999999999	19.4335901420891	-0.07573940418988265	green	0.07573940418988265
SGO1	0.7646999999999999	21.776329005280743	0.07569557450623422	green	0.07569557450623422
AL583785.1	0.7646999999999999	18.186153372627825	0.07131033236461896	green	0.07131033236461896
MND1	0.7646999999999999	18.649150575043677	0.07060602216858144	green	0.07060602216858144
KIF2C	0.7646999999999999	18.79461044728423	0.07042038918306134	green	0.07042038918306134
ST6GALNAC5	0.7646999999999999	18.77303084919548	0.0671970191021786	green	0.0671970191021786
GTSE1	0.7646999999999999	18.821115878386813	0.06487462523744682	green	0.06487462523744682
HPGD	0.7646999999999999	19.77392774606744	-0.06056849311652762	green	0.06056849311652762
LZTS1	0.7646999999999999	17.564603554534372	-0.05935438696197772	green	0.05935438696197772
TACSTD2	0.7646999999999999	18.509747359317426	-0.058758943732576674	green	0.058758943732576674
KIF14	0.7646999999999999	18.658281604598088	0.057384796186681644	green	0.057384796186681644
PBK	0.7646999999999999	19.566407633657022	0.05205414264335228	green	0.05205414264335228
TPPP3	0.7646999999999999	19.850412947968216	0.04699232372163261	green	0.04699232372163261
SFN	0.7646999999999999	19.450373475639584	-0.04300837547440854	green	0.04300837547440854
ASPM	0.7646999999999999	18.707901009340528	0.04154500435066777	green	0.04154500435066777
FLT1	0.7646999999999999	18.76091458862279	0.041419170857228044	green	0.041419170857228044
NUF2	0.7646999999999999	18.424511313606054	0.03828948116224075	green	0.03828948116224075
TAGLN3	0.7646999999999999	18.53955557676366	-0.035588612626806716	green	0.035588612626806716
PF4V1	0.7646999999999999	19.984631748858423	-0.035129426428606544	green	0.035129426428606544
TRPC4	0.7646999999999999	18.9167651995953	-0.03492803305489467	green	0.03492803305489467
RRAD	0.7646999999999999	18.74802480624598	0.02670618222597936	green	0.02670618222597936
SKA3	0.7646999999999999	18.786058365256274	0.022730378493002985	green	0.022730378493002985
ANXA10	0.7646999999999999	20.860443002579395	0.019990819631304557	green	0.019990819631304557
KRT7	0.7646999999999999	19.422179441976418	0.01831665358797318	green	0.01831665358797318
PDGFRL	0.7646999999999999	20.756199510007242	-0.01653048195155665	green	0.01653048195155665
RGS4	0.7646999999999999	19.231860214982188	-0.015896251338486857	green	0.015896251338486857
MYBL2	0.7646999999999999	18.719446761470795	0.015031153517340827	green	0.015031153517340827
CCL20	0.7646999999999999	19.5060619519957	-0.013282308519763288	green	0.013282308519763288
SYT1	0.7646999999999999	21.211417498056854	0.012581569680945513	green	0.012581569680945513
RCAN2	0.7646999999999999	19.01877970158295	-0.010919507548479403	green	0.010919507548479403
LINC01615	0.7646999999999999	18.768236060315296	0.007928814340576644	green	0.007928814340576644
KIF18A	0.7646999999999999	18.899588827256558	0.007439295951878644	green	0.007439295951878644
PLAC1	0.7646999999999999	17.886362780313725	-0.006554265215880638	green	0.006554265215880638
CITED1	0.7646999999999999	19.197450530424664	-0.005154348251129947	green	0.005154348251129947
MKX	0.7646999999999999	20.19132793365399	-0.00399219008819705	green	0.00399219008819705
INHBE	0.7646999999999999	19.062289799460274	0.003967757233738683	green	0.003967757233738683
LINC01638	0.7646999999999999	18.687270936218628	0.0027574785141034597	green	0.0027574785141034597
MRVI1	0.7646999999999999	19.59102098974064	0.002012701830603681	green	0.002012701830603681
TNNT1	0.7646999999999999	18.45199051917512	0.0017677689482990119	green	0.0017677689482990119
IL7R	0.7646999999999999	23.972739096593735	-0.0005788290865289106	green	0.0005788290865289106
WNT2	0.7646999999999999	19.02053736112243	-0.00010158047044224649	green	0.00010158047044224649
GMFG	0.7646999999999999	18.516440376803168	0.0	green	0.0
SST	0.8125	14.966373904382861	-1.1537320143612597	green	1.1537320143612597
SCGN	0.8125	15.50129012580829	0.8909592599563291	green	0.8909592599563291
SHISAL2B	0.8125	22.893036364661427	-0.7016638563766023	green	0.7016638563766023
PDZRN4	0.8125	18.921254972574832	-0.43948845551130244	green	0.43948845551130244
DIO3	0.8125	15.081711171100661	-0.4239399596556699	green	0.4239399596556699
CGA	0.8125	18.79141327438695	0.4097219496888303	green	0.4097219496888303
FABP7	0.8125	15.132258410807474	-0.3358443293977606	green	0.3358443293977606
RHCG	0.8125	18.85676585216914	0.28220595410185306	green	0.28220595410185306
BPIFB1	0.8125	18.72471912224716	0.1926450779423961	green	0.1926450779423961
MMP10	0.8125	15.003984703892387	-0.18858576262908686	green	0.18858576262908686
HOPX	0.8125	15.350023847436168	-0.16655910548258568	green	0.16655910548258568
ERCC6L	0.8125	19.206086389040596	0.16179026550358477	green	0.16179026550358477
EEF1A2	0.8125	20.149752566647393	-0.12967621362792586	green	0.12967621362792586
E2F8	0.8125	16.05903912738398	0.12096587697514462	green	0.12096587697514462
BUB1B	0.8125	15.675024062575206	0.08582441329833988	green	0.08582441329833988
IL18	0.8125	15.681128417933676	-0.05877830424276537	green	0.05877830424276537
KIF20A	0.8125	15.832549776070705	0.04630263143002076	green	0.04630263143002076
KRT17	0.8125	19.460996018669533	-0.038019522891937815	green	0.038019522891937815
TROAP	0.8125	15.847817136915545	0.028017807968658128	green	0.028017807968658128
WNT7B	0.8125	15.677054484296823	-0.01657504708368699	green	0.01657504708368699
CYP7B1	0.8125	19.997210443900627	0.0068075126493311044	green	0.0068075126493311044
TMEM176B	0.8332999999999999	21.713153478819038	0.06921443224861469	green	0.06921443224861469
LYVE1	0.8421	21.111114396096106	0.23887128949748374	green	0.23887128949748374
GFRA3	0.8571	6.229911567631823	-inf	green	inf
AC007423.1	0.8571	7.690133108958119	-0.9028473081797873	green	0.9028473081797873
STON2	0.8571	10.193291503910979	-0.7876529580587653	green	0.7876529580587653
LINC02388	0.8571	10.10384541349733	-0.5934843688070216	green	0.5934843688070216
ALOX15	0.8571	6.3127464201343155	0.5014531598133349	green	0.5014531598133349
ADH7	0.8571	7.5403850536481904	-0.4381021443384137	green	0.4381021443384137
CYP1A1	0.8571	8.622227834539332	-0.4373555511481041	green	0.4373555511481041
CYP4B1	0.8571	7.357446107943224	-0.42003388868836955	green	0.42003388868836955
AC024132.3	0.8571	13.419870867799444	0.3829483917050065	green	0.3829483917050065
CA4	0.8571	7.4177871896383065	-0.35952448282561134	green	0.35952448282561134
TYROBP	0.8571	6.936740031663193	-0.3552142734953546	green	0.3552142734953546
PMCH	0.8571	10.583556164623609	-0.3332747628328202	green	0.3332747628328202
ADRB1	0.8571	7.335277469320444	-0.32169780674232573	green	0.32169780674232573
DNAH17-AS1	0.8571	6.342237058399478	-0.2944569104642982	green	0.2944569104642982
CA3	0.8571	8.43865211370638	0.2832860830241213	green	0.2832860830241213
NEBL	0.8571	7.9702193945543005	-0.263935284969455	green	0.263935284969455
PPP1R14C	0.8571	7.319096484371299	-0.25572319378369424	green	0.25572319378369424
IL1RN	0.8571	7.767110794772774	-0.24126374285963662	green	0.24126374285963662
HTR7	0.8571	7.624777602721251	-0.23011271027817493	green	0.23011271027817493
CA2	0.8571	7.481356196145216	0.22841640957239895	green	0.22841640957239895
ADAMTS18	0.8571	7.527555862551294	-0.1983420856066115	green	0.1983420856066115
AC092894.1	0.8571	6.2011038134359335	-0.19264507794239608	green	0.19264507794239608
HAPLN1	0.8571	6.744915778267538	-0.191430675333139	green	0.191430675333139
LPL	0.8571	8.497281436628748	0.1866305377506034	green	0.1866305377506034
CAMK1G	0.8571	11.209030844142703	-0.18514587420130754	green	0.18514587420130754
SAA2	0.8571	7.413036100391345	0.16608824788587215	green	0.16608824788587215
FAM167A	0.8571	11.593331858454176	-0.1631968984966766	green	0.1631968984966766
AC079753.2	0.8571	10.532589157806475	0.15200309344505006	green	0.15200309344505006
MYL7	0.8571	6.685247336691619	-0.14007747550683375	green	0.14007747550683375
ADRB3	0.8571	6.918885166220537	0.1342971901881453	green	0.1342971901881453
C5AR2	0.8571	7.465650375954364	-0.1340160978171029	green	0.1340160978171029
SMIM41	0.8571	7.532038029247395	-0.1329403243591549	green	0.1329403243591549
AL354919.1	0.8571	6.895192631901654	-0.13180312786273907	green	0.13180312786273907
ADGRF4	0.8571	7.81296747986535	-0.1315171000627016	green	0.1315171000627016
SCT	0.8571	7.337672131900562	0.11723044557434045	green	0.11723044557434045
ATP1A2	0.8571	7.565212591299098	-0.11480488720722225	green	0.11480488720722225
SCIN	0.8571	6.927476186358361	0.114438992154499	green	0.114438992154499
LIPM	0.8571	7.842146568178517	-0.11336999644198982	green	0.11336999644198982
MMP9	0.8571	7.386043330388782	-0.11120513743427977	green	0.11120513743427977
UCP1	0.8571	6.247306814596881	0.108977329449528	green	0.108977329449528
FGF16	0.8571	8.166746830646904	0.09912763816975782	green	0.09912763816975782
AC007923.1	0.8571	6.747034572851774	-0.09838183068384732	green	0.09838183068384732
MYF5	0.8571	10.5561776482609	-0.09666382985468243	green	0.09666382985468243
WDR62	0.8571	11.44511856170565	0.09485001918886302	green	0.09485001918886302
SKA1	0.8571	8.469610497266716	0.09161106105412613	green	0.09161106105412613
TAC1	0.8571	6.697143354355463	0.08908097786124532	green	0.08908097786124532
NPPB	0.8571	6.73689289589513	0.08131504174596678	green	0.08131504174596678
EXPH5	0.8571	7.596691174107601	-0.07797157767188553	green	0.07797157767188553
NOG	0.8571	7.754786304365995	-0.07518597136891547	green	0.07518597136891547
BRINP1	0.8571	7.226302002005765	0.07409044944260977	green	0.07409044944260977
C11orf87	0.8571	7.992860230467928	-0.06974605721059948	green	0.06974605721059948
FGF18	0.8571	7.61424142447692	-0.06834535943511998	green	0.06834535943511998
ITIH1	0.8571	7.770061800950989	0.0628183194112191	green	0.0628183194112191
KRT16	0.8571	7.927612871594438	-0.0616092940278197	green	0.0616092940278197
AL391883.1	0.8571	7.457586019188542	0.0590513953639444	green	0.0590513953639444
KRT23	0.8571	7.023919327054996	0.059033274667708024	green	0.059033274667708024
HIST1H2AJ	0.8571	7.415263377033834	0.05088146399945756	green	0.05088146399945756
HLA-DQA1	0.8571	7.1385661905648625	0.05022276581454123	green	0.05022276581454123
DHRS2	0.8571	7.322776701076142	-0.04930931824740438	green	0.04930931824740438
THRSP	0.8571	9.313057370207664	0.049218497473187565	green	0.049218497473187565
PLD5	0.8571	7.357085269150102	-0.046750053272941336	green	0.046750053272941336
SBSPON	0.8571	8.287794836397266	0.043818539992328605	green	0.043818539992328605
ALDH1A2	0.8571	7.415722410033145	-0.04365350156837757	green	0.04365350156837757
INMT	0.8571	7.180420120965681	-0.042863231273488955	green	0.042863231273488955
STEAP4	0.8571	8.755371496350435	-0.041498203756654285	green	0.041498203756654285
MAP1LC3C	0.8571	7.367460330854732	-0.04142283445463693	green	0.04142283445463693
MEOX2	0.8571	8.17925266469891	-0.04080602673335081	green	0.04080602673335081
KRT81	0.8571	7.235278953410968	0.03979577073027597	green	0.03979577073027597
FAM180A	0.8571	8.99669778248611	0.03944079857520729	green	0.03944079857520729
FAM13C	0.8571	7.508825405106563	-0.037794787653981685	green	0.037794787653981685
CD70	0.8571	7.450766525273709	0.03316234382581308	green	0.03316234382581308
MTFR2	0.8571	11.498978983228563	-0.03225996388594428	green	0.03225996388594428
AL157402.2	0.8571	7.495920057544587	-0.030710690914915233	green	0.030710690914915233
PIMREG	0.8571	11.225916850386794	0.030019550543048217	green	0.030019550543048217
LINC01013	0.8571	7.215299185301732	-0.029364469597357203	green	0.029364469597357203
CABP1	0.8571	7.336507167039789	-0.02794618189291022	green	0.02794618189291022
KISS1	0.8571	7.13201344547444	0.02691408621765431	green	0.02691408621765431
BEX1	0.8571	7.72734609161465	0.026338897320746936	green	0.026338897320746936
GPR68	0.8571	7.78298972097957	-0.025857960566140537	green	0.025857960566140537
REN	0.8571	7.568980877010463	-0.024438158981795802	green	0.024438158981795802
LHX9	0.8571	7.079474782176442	-0.023943753209784494	green	0.023943753209784494
KRT34	0.8571	7.000233048619213	0.023818387952428334	green	0.023818387952428334
CHRM2	0.8571	7.419873513646001	0.023683624607523664	green	0.023683624607523664
IGSF1	0.8571	7.097605823930302	-0.021413877250424002	green	0.021413877250424002
C3orf80	0.8571	7.820989087613192	-0.020482958127145717	green	0.020482958127145717
RELN	0.8571	11.07993436315616	-0.02033981166299353	green	0.02033981166299353
MYBPH	0.8571	7.473867492114244	-0.01820562372003133	green	0.01820562372003133
ACAN	0.8571	7.645078547382085	-0.016170488191344184	green	0.016170488191344184
AC025370.1	0.8571	7.733979047009945	-0.01440069307971758	green	0.01440069307971758
CCN3	0.8571	7.65720306491077	-0.012379872658917686	green	0.012379872658917686
C5orf46	0.8571	7.145018334208739	-0.011188478640703128	green	0.011188478640703128
IQGAP3	0.8571	6.981890953918249	-0.010662475223509722	green	0.010662475223509722
L1TD1	0.8571	7.153136731275603	-0.00980967369532827	green	0.00980967369532827
RAB27B	0.8571	7.905782796599692	0.009601047602113805	green	0.009601047602113805
SNCB	0.8571	7.459896925570806	-0.009498446956217122	green	0.009498446956217122
SYT14	0.8571	7.355642115950952	-0.006655699783680286	green	0.006655699783680286
KIAA2012-AS1	0.8571	11.604744419238518	0.006396002791447609	green	0.006396002791447609
AC104461.1	0.8571	7.578593582127342	-0.005874289512346987	green	0.005874289512346987
PDPN	0.8571	7.867443193180841	-0.005698228272004093	green	0.005698228272004093
SERPINB7	0.8571	8.165040115107661	0.005116590081754191	green	0.005116590081754191
PLXDC2	0.8571	7.608237439980365	0.0030728189134846583	green	0.0030728189134846583
MMP1	0.8571	7.761505580538512	0.0029452336054106134	green	0.0029452336054106134
ANKRD1	0.8571	7.137642300960689	-0.0014360201416896163	green	0.0014360201416896163
NRK	0.8571	6.796114126547373	3.203426503814917e-16	green	3.203426503814917e-16
ETNPPL	0.8571	8.822099265642313	0.0	green	0.0
ESM1	0.8571	7.064511801756614	0.0	green	0.0
AC109466.1	0.8571	7.443258213098187	0.0	green	0.0
LUZP2	0.8571	7.218417828431925	0.0	green	0.0
MYH2	0.8571	7.061927245194184	0.0	green	0.0
CLDN14	0.8571	6.947356236755575	0.0	green	0.0
AQP6	0.8946999999999999	14.406626058969346	-0.8947013732169515	green	0.8947013732169515
MCM10	0.8946999999999999	15.727764960240096	0.10163789181992416	green	0.10163789181992416
C2CD4A	0.9048	14.343661049673551	-0.1326780701308412	green	0.1326780701308412
AL731684.1	0.9286	10.403054170413927	-0.143042744463796	green	0.143042744463796
IL23A	0.9444	17.131343503498492	-0.37212997747192184	green	0.37212997747192184
IGSF21	1.0	-1.1887669744255946	-inf	green	inf
EDN2	1.0	-1.1887669744255946	inf	green	inf
RPTN	1.0	-1.1887669744255946	inf	green	inf
CD244	1.0	-1.1887669744255946	-inf	green	inf
CFAP65	1.0	-1.1887669744255946	-inf	green	inf
AC006296.3	1.0	-2.245842533185909	inf	green	inf
AC104066.3	1.0	-1.1887669744255946	inf	green	inf
GYPA	1.0	-1.1887669744255946	-inf	green	inf
FGG	1.0	-1.1887669744255946	inf	green	inf
MARCOL	1.0	-1.1887669744255946	inf	green	inf
AL591468.2	1.0	-1.1887669744255946	inf	green	inf
SAA4	1.0	-1.1887669744255946	-inf	green	inf
FOLH1	1.0	-1.1887669744255946	inf	green	inf
AP004247.2	1.0	-1.1887669744255946	inf	green	inf
PZP	1.0	-1.1887669744255946	inf	green	inf
PDE6H	1.0	-1.1887669744255946	-inf	green	inf
AL355834.1	1.0	-1.1887669744255946	-inf	green	inf
SERPINA4	1.0	-1.1887669744255946	-inf	green	inf
LINC01229	1.0	-1.1887669744255946	-inf	green	inf
KRT12	1.0	-1.1887669744255946	inf	green	inf
AC004597.1	1.0	-1.1887669744255946	-inf	green	inf
UMODL1	1.0	-1.1887669744255946	inf	green	inf
AC000113.1	1.0	-1.1887669744255946	inf	green	inf
AC016925.3	1.0	-1.1887669744255946	-inf	green	inf
SPDYC	1.0	-2.2705038099392856	-2.4815475940111424	green	2.4815475940111424
SVOP	1.0	-1.1887669744255946	-2.1969099344212326	green	2.1969099344212326
KRT20	1.0	-1.1887669744255946	2.0	green	2.0
ANGPTL7	1.0	-1.1887669744255946	1.7320208456446191	green	1.7320208456446191
MYOD1	1.0	-1.1887669744255946	-1.6644487074538892	green	1.6644487074538892
LINC01872	1.0	-1.1887669744255946	-1.584962500721156	green	1.584962500721156
RASL10A	1.0	-2.2542114292408577	-1.5529986960072095	green	1.5529986960072095
BRS3	1.0	-2.0212778763454406	-1.5378812084241134	green	1.5378812084241134
ADCYAP1R1	1.0	-2.319710640060928	1.5324612269673434	green	1.5324612269673434
TMEM215	1.0	-1.1887669744255946	-1.489211469238126	green	1.489211469238126
FLT4	1.0	-2.2531068640158116	-1.469471284699813	green	1.469471284699813
SLC25A47	1.0	-1.9264109936831044	1.4372115701116028	green	1.4372115701116028
LINC00326	1.0	-1.1887669744255946	-1.3701433519460013	green	1.3701433519460013
AL132709.7	1.0	-1.1887669744255946	-1.3701433519460013	green	1.3701433519460013
AC108861.1	1.0	-1.1887669744255946	-1.3701433519460013	green	1.3701433519460013
AC004921.2	1.0	-1.1887669744255946	1.3701433519460011	green	1.3701433519460011
ZNF728	1.0	-1.1887669744255946	1.3701433519460011	green	1.3701433519460011
C2CD4B	1.0	-1.9120400287444568	1.281818371831818	green	1.281818371831818
GNRH2	1.0	-2.2609008995793127	1.248349048968445	green	1.248349048968445
GRP	1.0	-1.7685167499116419	-1.2212220080963327	green	1.2212220080963327
AL139405.1	1.0	-1.1887669744255946	-1.1775093207322667	green	1.1775093207322667
MAG	1.0	-1.1887669744255946	-1.1775093207322667	green	1.1775093207322667
HBG2	1.0	-2.240476531977906	-1.1703726256523435	green	1.1703726256523435
PI15	1.0	-2.3010527767931133	-1.1300886405533361	green	1.1300886405533361
LCE3A	1.0	-2.253073264066088	-1.1114042420651409	green	1.1114042420651409
SLC16A10	1.0	-1.7782025559910697	-1.1078325547830432	green	1.1078325547830432
RGS7BP	1.0	-2.259492106436977	-1.0820161583280763	green	1.0820161583280763
CALCA	1.0	-1.8832010303824303	1.0757660938918099	green	1.0757660938918099
AGXT	1.0	-1.8249270275991742	1.0666727131758136	green	1.0666727131758136
PPDPFL	1.0	-1.1887669744255946	-1.0600214361830649	green	1.0600214361830649
KLHL40	1.0	-1.1887669744255946	-1.0	green	1.0
FGFBP1	1.0	-2.233987571086846	-1.0	green	1.0
TBX21	1.0	-2.222730264202512	-0.9865042252686868	green	0.9865042252686868
HAND1	1.0	-2.2338958978879604	-0.9812644933278927	green	0.9812644933278927
PYHIN1	1.0	-2.303686575980517	-0.9517847429413611	green	0.9517847429413611
POU3F3	1.0	-2.1059646728735397	-0.9517847429413611	green	0.9517847429413611
INSL4	1.0	-2.308737345028805	-0.9517847429413611	green	0.9517847429413611
AC079949.6	1.0	-2.3015746449495285	-0.9517847429413611	green	0.9517847429413611
TAC3	1.0	-2.1405166681375483	0.9388446927567727	green	0.9388446927567727
CDH3	1.0	-2.066657043813436	-0.9344537877963983	green	0.9344537877963983
LINC02683	1.0	-1.1887669744255946	-0.9205137932672668	green	0.9205137932672668
AL138960.1	1.0	-1.1887669744255946	-0.9205137932672668	green	0.9205137932672668
MMP7	1.0	17.68966673353457	-0.9066696049165013	green	0.9066696049165013
SMIM5	1.0	-1.1887669744255946	-0.8419580281861558	green	0.8419580281861558
HAO2	1.0	-2.048995719180368	0.8267665824752314	green	0.8267665824752314
CNTNAP2	1.0	-1.8511464733807925	-0.8267665824752314	green	0.8267665824752314
SPINK6	1.0	-2.2209723952331135	-0.7623723691979425	green	0.7623723691979425
GCG	1.0	-2.169169467442665	0.7475499854688601	green	0.7475499854688601
TCF24	1.0	-2.099439447318004	-0.7454151730793582	green	0.7454151730793582
NETO1	1.0	-2.301052333608109	-0.7191752248131995	green	0.7191752248131995
GHSR	1.0	-1.1887669744255946	0.7056946444921122	green	0.7056946444921122
SOST	1.0	-1.1887669744255946	0.7056946444921122	green	0.7056946444921122
AL590282.2	1.0	-1.1887669744255946	0.7056946444921122	green	0.7056946444921122
AC068707.1	1.0	-1.1887669744255946	-0.7056946444921119	green	0.7056946444921119
KCNA4	1.0	-1.1887669744255946	-0.7056946444921119	green	0.7056946444921119
ADAMTS20	1.0	-1.1887669744255946	-0.7056946444921119	green	0.7056946444921119
CTRB2	1.0	-1.1887669744255946	-0.7056946444921119	green	0.7056946444921119
ARHGAP36	1.0	-1.1887669744255946	-0.7056946444921119	green	0.7056946444921119
PKD2L1	1.0	-1.8898660071262476	-0.6909834806133718	green	0.6909834806133718
AL162582.1	1.0	-2.2596209524064297	-0.6753136712809371	green	0.6753136712809371
IL36G	1.0	-1.1887669744255946	-0.6644487074538892	green	0.6644487074538892
AP003472.1	1.0	-1.1887669744255946	-0.6644487074538892	green	0.6644487074538892
AC018358.1	1.0	-1.1887669744255946	0.6644487074538891	green	0.6644487074538891
GOLGA8G	1.0	-1.1887669744255946	0.6644487074538891	green	0.6644487074538891
IL1RAPL2	1.0	-1.1887669744255946	0.6644487074538891	green	0.6644487074538891
CRHBP	1.0	-1.8510657468281166	-0.6601794827843358	green	0.6601794827843358
FGF10	1.0	-2.0981216837857573	-0.6480949972024849	green	0.6480949972024849
DPEP3	1.0	-2.300418200286654	0.6449688048257816	green	0.6449688048257816
RNF222	1.0	-1.1887669744255946	0.6298566480539987	green	0.6298566480539987
KIAA0040	1.0	-0.7047150803047054	0.6278457757131584	green	0.6278457757131584
LEP	1.0	-2.1509017562627886	0.5849625007211562	green	0.5849625007211562
LHB	1.0	-1.1887669744255946	-0.5849625007211561	green	0.5849625007211561
UGT1A8	1.0	-2.2455187263587946	0.584962500721156	green	0.584962500721156
LY6D	1.0	-2.148515143985382	-0.5548337639213906	green	0.5548337639213906
