Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
D:r1@ADDG16089527931.F	1.0	-1.3707867238525941	0.47505893546190864	green	0.47505893546190864
D:r1@ADDG03029440566.F	1.0	-1.3707867238525941	-0.47505893546190864	green	0.47505893546190864
D:r1@ADDG07030709105.R	1.0	-2.572776782521886	0.4719553221967737	green	0.4719553221967737
D:r1@ADDG12011039558.R	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG13039761766.F	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG14070898290.F	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG14085421506.F	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG16029837762.R	1.0	-2.6907615746855673	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG02203171798.F	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG20050893898.F	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG03017365581.R	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG03067636818.R	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
D:r1@ADDG05043075606.R	1.0	-1.3707867238525941	-0.4718146762401548	green	0.4718146762401548
